"Description","Price"
"PILOCARPINE 1% 15ML OPS","209"
"PILOCARPINE 2% 15ML OPS","219"
"PILOCARPINE 4% 15ML OPS","217"
"PILOCARPINE 5MG TB","3"
"PIMECROLIMUS 1% CR 30GM","644"
"PINDOLOL 5MG TB","1"
"PINWORM PREP","82"
"PIOGLITAZONE 15MG TB","58"
"PIOGLITAZONE 30MG TB","80"
"PIOGLITAZONE 45MG TB","87"
"PIPERACILLIN/TAZ 2-0.25GM 50ML","136"
"PIPERACILLIN/TAZ 2-0.25GM IV","113"
"PIPERACILLIN/TAZ 3-0.375GM IV","158"
"PIPERACILLIN/TAZ 3-0.375GM50ML","182"
"PIPERACILLIN/TAZ 4-0.5GM 100ML","218"
"PIPERACILLIN/TAZ 4-0.5GM IV","196"
"PLASMA METANEPHRINES","131"
"PLASMALYTE A 1000ML IV","24"
"PLASMINOGEN","93"
"PLASMINOGEN ACTIVATOR INHIB 1","93"
"PLATELET ABS","131"
"PLATELET AGG HEP INDUCED","166"
"PLATELET AGGREGATION","166"
"PLATELET ANTIBODIES DIRECT","265"
"PLATELET ANTIBODIES INDIRECT","82"
"PLATELET COUNT AUTOMATED","52"
"PLATELET COUNT MANUAL","21"
"PLATELET IRRADIATED PROC FEE","172"
"PLATELET LEUKOPR IRR PROC FEE","132"
"PLATELET LEUKOPR PROC FEE","268"
"PLATELET NEUTRALIZATION REFLEX","64"
"PLATELET PROC FEE","209"
"PLATELET SING DNR PROC FEE","1872"
"PLATELET WASHED PROC FEE","209"
"PLT SDLP IRR PROC FEE","1872"
"PLT SDLP IRR WASH PROC FEE","1872"
"PLT SDLP PROC FEE","1872"
"PLT SDLP WASH PROC FEE","1872"
"PML/RARA t(15;17)","773"
"PNEUMOCOCCYL AB","148"
"PNEUMOCYSTIS DFA","77"
"POC PT/INR","54"
"POLYETHYLENE GLYCOL 17GM PWD","2"
"POLYMYXIN B 500000U IJ","81"
"POLYMYXIN B/TMP 10ML OPS","16"
"POLYMYXIN/BACI 15GM ONT","6"
"POLYMYXIN/BACI 3.5GM OPO","220"
"POOL THERAPY","97"
"PORACTANT ALFA 120MG 1.5ML SUS","1658"
"PORACTANT ALFA 240MG 3ML SUS","3077"
"PORPHOBILINOGEN URINE QN","71"
"PORPHYRINS FECAL","136"
"PORPHYRINS FRACT","196"
"PORPHYRINS PROFILE BLOOD","155"
"PORPHYRINS TOTAL SERUM","105"
"PORPHYRINS URINE QL","47"
"PORPHYRINS URINE QN","105"
"PORT FLUSH VISIT","15"
"POTASSIUM BF","51"
"POTASSIUM BLOOD","49"
"POTASSIUM STOOL","60"
"POTASSIUM URINE","51"
"PRAMIPEXOLE 0.125MG TB","36"
"PRAMIPEXOLE 0.25MG TB","40"
"PRAMIPEXOLE 0.5MG TB","40"
"PRAMIPEXOLE 1.5MG TB","36"
"PRAMIPEXOLE 1MG TB","40"
"PRAMOXINE 1% 15GM AER","44"
"PRAMOXINE/HC 1% 10GM AER","265"
"PRAMOXINE/HC 1-1% 30GM CR","364"
"PRAMOXINE/ZN OX 1% 1OZ ONT","5"
"PRASUGREL 5MG TB","65"
"PRAVASTATIN 10MG TB","3"
"PRAVASTATIN 20MG TB","3"
"PRAVASTATIN 5MG TB","2"
"PRAZOSIN 1MG CP","2"
"PRAZOSIN 2MG CP","3"
"PRAZOSIN 5MG CP","4"
"PREALBUMIN","148"
"PREDNISOLONE 0.12%  5ML OPS","195"
"PREDNISOLONE 1% 5ML OPS","46"
"PREDNISOLONE 15MG 5ML LQ","1"
"PREDNISONE 10MG TB","4"
"PREDNISONE 1MG TB","2"
"PREDNISONE 2.5MG TB","1"
"PREDNISONE 20MG TB","4"
"PREDNISONE 50MG TB","4"
"PREDNISONE 5MG 5ML LQ","13"
"PREDNISONE 5MG TB","4"
"PREG TEST SERUM","113"
"PREG TEST URINE","103"
"PREG TEST URINE","95"
"PREGABALIN 100MG CP","29"
"PREGABALIN 25MG CP","29"
"PREGABALIN 50MG CP","29"
"PREGABALIN 75MG CP","32"
"PREGNENOLONE","57"
"PREKALLIKREIN","140"
"PRIMIDONE (MYSOLINE)","76"
"PRIMIDONE 250MG TB","4"
"PRIMIDONE 50MG TB","5"
"PRIVATE ROOM","616"
"PRIVATE ROOM","2427"
"PROBE CENTRAL VENOUS OXIMETRY","1128"
"PROBE, +1","51"
"PROBENECID 500MG TB","4"
"PROCAINAMIDE","120"
"PROCAINAMIDE 1GM 10ML IJ","59"
"PROCAINAMIDE 1GM 2ML IJ","394"
"PROCALCITONIN","40"
"PROCHLORPERAZINE 10MG 2ML IJ","26"
"PROCHLORPERAZINE 10MG TB","2"
"PROCHLORPERAZINE 25MG SUP","19"
"PROCHLORPERAZINE 5MG TB","2"
"PROD WASH","172"
"PRODUCT POOLING FEE","206"
"PRODUCT SPLITTING FEE","139"
"PRODUCT THAWING FEE","102"
"PROGESTERONE","104"
"PROGESTERONE","78"
"PROGESTERONE 100MG CP","22"
"PROGESTERONE 50MG 1ML IJ","20"
"PROGRESSIVE CARE ROOM","1423"
"PROINSULIN","86"
"PROLACTIN","166"
"PROMETHAZINE 12.5MG 10ML LQ","3"
"PROMETHAZINE 12.5MG SUP","79"
"PROMETHAZINE 12.5MG TB","4"
"PROMETHAZINE 25MG 1ML IJ","5"
"PROMETHAZINE 25MG SUP","79"
"PROMETHAZINE 25MG TB","3"
"PROMETHAZINE 6.25MG 5ML LQ","2"
"PROMETHAZINE/DM 5ML LQ","1"
"PROPAFENONE","142"
"PROPAFENONE 150MG TB","5"
"PROPAFENONE 225MG TB","3"
"PROPANTHELINE 15MG TB","4"
"PROPARACAINE 0.5% 15ML OPS","26"
"PROPOFOL 10MG/ML 100ML IV","120"
"PROPOFOL 10MG/ML 20ML IV","29"
"PROPOFOL 10MG/ML 50ML IV","66"
"PROPOXYPHENE AND METAB SERUM","146"
"PROPOXYPHENE CONFIRM","145"
"PROPOXYPHENE CONFIRM, URINE","146"
"PROPRANOLOL 10MG TB","1"
"PROPRANOLOL 120MG CPLA","11"
"PROPRANOLOL 1MG 1ML IJ","24"
"PROPRANOLOL 20MG TB","1"
"PROPRANOLOL 40MG TB","1"
"PROPRANOLOL 60MG CPLA","6"
"PROPRANOLOL 60MG TB","11"
"PROPRANOLOL 80MG CPLA","11"
"PROPRANOLOL 80MG TB","1"
"PROPYLTHIOURACIL 50MG TB","1"
"PROS PASSY MUIR SPEAKING VALVE","289"
"PROSTATE CANCER SCREENING PSA","116"
"PROSTATIC ACID PHOS (PAP)","61"
"PROSTATIC SPECIFIC AG","110"
"PROSTHETIC TRAINING 15MIN PT","77"
"PROSTHETIC TRAINING 15MIN PT","78"
"PROTAMINE 250MG 25ML IJ","116"
"PROTAMINE 50MG 5ML IJ","44"
"PROTEIN BF TOTAL","78"
"PROTEIN C ANTIGEN","64"
"PROTEIN CSF","78"
"PROTEIN ELECTROPHORESIS CSF","154"
"PROTEIN ELECTROPHORESIS SERUM","55"
"PROTEIN ELECTROPHORESIS URINE","154"
"PROTEIN S AG FREE","136"
"PROTEIN S FREE","136"
"PROTEIN S TOTAL","65"
"PROTEIN SERUM TOTAL","49"
"PROTEIN URINE BY DIPSTICK","12"
"PROTEIN URINE TOTAL","49"
"PROTEINASE 3","120"
"PROTHROMBIN TIME (PT)","54"
"PROTOPORPHYRIN FREE ERYTHRO","90"
"PROTRIPTYLINE","159"
"PSYCH ACUTE CARE","2427"
"PSYCH DIAGNOSTIC EVAL","335"
"PSYCH DX EVAL W/MED SVCS","335"
"PSYCH THER INDIV 30 MIN","189"
"PSYCH TX COMPLEX INTERACTIVE","54"
"PSYCH TX CRISIS EA ADDL 30 MIN","332"
"PSYCH TX CRISIS INITIAL 60 MIN","332"
"PSYCH TX INDIV 60 MIN","332"
"PSYCH TX INDIV W/E&M 30 MIN","189"
"PSYCH TX INDIV W/E&M 45 MIN","234"
"PSYCH TX INDIV W/E&M 60 MIN","332"
"PSYCH TX PT&FAM W/E&M 30 MIN","189"
"PSYCH TX PT&FAM W/E&M 45 MIN","234"
"PSYCH TX PT&FAM W/E&M 60 MIN","332"
"PSYCH TX PT&FAMILY 30 MIN","189"
"PSYCH TX PT&FAMILY 60 MIN","332"
"PSYCHTHR FAMILY W PT","292"
"PSYCHTHR FAMILY W/OUT PT","243"
"PSYCHTHR GROUP IOP 3 HRS","234"
"PSYCHTHR GROUP MC 1 HOUR","82"
"PSYCHTHR GROUP MC 2 HOURS","156"
"PSYTX (FAM) PT&/FAM 45 MIN","234"
"PSYTX (IND) PT&/FAM 45 MIN","234"
"PT 1:1 MIX 2 HR INC","136"
"PT 1:1 MIX IMMEDIATE","136"
"PT EVAL - HIGH COMPLEXITY","170"
"PT EVAL - LOW COMPLEXITY","170"
"PT EVAL - LOW COMPLEXITY","173"
"PT EVAL - MOD COMPLEXITY","170"
"PT EVAL - MOD COMPLEXITY","173"
"PT RE-EVALUATION","95"
"PT RE-EVALUATION","93"
"PTH","255"
"PTH INTACT WO TOTAL CALCIUM","273"
"PTH RELATED PEPTIDE","140"
"PTT 1:1 MIX 2 HR INC","108"
"PTT 1:1 MIX IMMEDIATE","108"
"PTT-D 1:1 MIX REFLEX","42"
"PTT-D REFLEX","46"
"PUL REHAB 1 HR PER SESSION","114"
"PULMONARY STRESS W EXER","751"
"PULSE OX CONTINUOUS OVERNIGHT","200"
"PULSE OX MULT DETERMINATION","175"
"PULSE OX SINGLE DETERMINATION","61"
"PUNCTURE DRAIN OF LESION","884"
"PURINE PYRIMIDINE PANEL U RAND","227"
"PURKINJE CELL ANTIBODY, TITER","58"
"PYRAZINAMIDE 500MG TB","6"
"PYRIDOSTIGMINE 10MG 2ML IJ","265"
"PYRIDOSTIGMINE 180MG TB","36"
"PYRIDOSTIGMINE 60MG TB","3"
"PYRUVATE KINASE","73"
"PYRUVIC ACID (PYRUVATE)","67"
"QUANTIFERON-TB GOLD","279"
"QUETIAPINE 100MG TB","62"
"QUETIAPINE 12.5MG TB","21"
"QUETIAPINE 200MG TB","107"
"QUETIAPINE 25MG TB","36"
"QUINIDINE","99"
"QUINIDINE 200MG TB","1"
"QUINIDINE GLUC 324MG TBLA","64"
"QUININE 325MG CP","67"
"QUINUPRISTIN/DALFOP 500MG IJ","811"
"RABEPRAZOLE 20MG CP","51"
"RABIES AB","148"
"RABIES IG/THIM 1500U/10ML","14563"
"RABIES IG/THIM 1500U/5ML","14466"
"RABIES IG/THIM 300U/1ML","3044"
"RABIES IG/THIM 300U/2ML","2960"
"RACEPINEPHRINE 0.5ML IS","2"
"RAJI","152"
"RALTEGRAVIR 400MG TB","166"
"RAMIPRIL 1.25MG CP","1"
"RAMIPRIL 10MG CP","10"
"RAMIPRIL 2.5MG CP","3"
"RAMIPRIL 5MG CP","2"
"RANITIDINE 150MG 10ML LQ","64"
"RANITIDINE 50MG 2ML IJ","27"
"RANOLAZINE 500MG TB","45"
"RAPAMYCIN (SIROLIMUS)","113"
"RAPID RHINO 5.0","166"
"RAPID RHINO 7.5","175"
"RBC ALIQ PROC FEE","148"
"RBC COUNT","19"
"RBC DEGLY PROC FEE","643"
"RBC IRR PROC FEE","264"
"RBC LEUKOPR IRR PROC FEE","298"
"RBC PREFILTERED IRR PROC FEE","323"
"RBC PROC FEE","252"
"RBC SOLUBILITY","93"
"RBC WASHED ALIQ PROC FEE","388"
"RBC WASHED IRR PROC FEE","388"
"RBC WASHED PROC FEE","388"
"RC PREFILTERED PROC FEE","323"
"RECOMBINANT FACTOR VIII","168"
"RECOMBINANT IMMUNOBLOT RIBA","127"
"REDUCING SUBSTANCE","115"
"REDUCING SUBSTANCES, FECAL","41"
"REF ABID","278"
"REF ABO","65"
"REF ADSORP","227"
"REF DAT","69"
"REF ELUTE","131"
"REF PHENO","125"
"REF RETIC","228"
"REF RHPHEN","81"
"REF RHTYPE","83"
"REF SC/ELU","108"
"REGADENOSON 0.4MG 5ML IJ","971"
"REMIFENTANIL 1MG 3ML IJ","353"
"REMOV BODY FROM EYE - CONJUNCT","223"
"REMOV BODY FROM EYE - CORNEAL","223"
"REMOV FOOT FOREIGN BODY","659"
"REMOVAL OR BIVALVING CAST","176"
"REMOVAL/REVISION OF CAST","176"
"REMOVE FOREIGN BODY - SIMPLE","299"
"REMOVE FOREIGN BODY FOOT DEEP","1290"
"REMOVE FOREIGN BODY FOOT SUB Q","659"
"REMOVE IMPACTED EAR WAX","79"
"REMOVE IMPACTED EAR WAX","80"
"REMOVE NAIL PLATE - SIMPLE","281"
"REMOVE NASAL FOREIGN BODY","180"
"RENAL FUNCTION PANEL","211"
"RENIN","99"
"REPAGLINIDE 0.5MG TB","17"
"REPAGLINIDE 1MG TB","17"
"REPAGLINIDE 2MG TB","17"
"REPAIR FACE WOUND <2.5CM","272"
"REPAIR FACE WOUND 12.6-20.0CM","694"
"REPAIR FACE WOUND 2.6-5.0CM","342"
"REPAIR FACE WOUND 5.1-7.5CM","413"
"REPAIR FACE WOUND 7.6-12.5CM","536"
"REPAIR KIT BROVIAC 2.7FR","821"
"REPAIR KIT BROVIAC RED","582"
"REPAIR KIT BROVIAC WHITE","599"
"REPAIR KIT GROSHONG","704"
"REPAIR KIT PERMCATH ADULT","839"
"REPAIR KIT PERMCATH PED","737"
"REPAIR WOUND <2.5CM","255"
"REPAIR WOUND 12.6-20.0CM","479"
"REPAIR WOUND 2.6-7.5CM","259"
"REPAIR WOUND 20.1-30.0CM","582"
"REPAIR WOUND 7.6-12.5CM","338"
"REPTILASE TIME REFLEX","51"
"RESET DISLOCATED JAW","250"
"RESPIRATORY VIRAL PANEL","1195"
"RESPIRATORY VIRUS PANEL","169"
"RETICULIN AB IGA","109"
"RETICULIN AB IGA TITER","174"
"RETICULOCYTE COUNT","79"
"RETINOL BINDING PROTEIN","165"
"RH IMMUNE GLOBULIN","633"
"RH TYPE","83"
"RHEUMATOID FACTOR","52"
"RHEUMATOID FACTOR","79"
"RHEUMATOID FACTOR QUAL","61"
"RIBOSOMAL P PROTEIN IGG AB","120"
"RIBS ONLY BILATERAL","379"
"RIBS ONLY LT","239"
"RIBS ONLY RT","239"
"RIBS W CHEST BILAT","398"
"RIBS W CHEST LT","358"
"RIBS W CHEST RT","358"
"RIFABUTIN 150MG CP","119"
"RIFAMPIN 150MG CP","11"
"RIFAMPIN 300MG CP","6"
"RIFAMPIN 600MG IJ","301"
"RIFAMPIN 60MG 10ML DIL","310"
"RIFAXIMIN 200MG TB","182"
"RIFAXIMIN 550MG TB","307"
"RILUZOLE 50MG TB","170"
"RISEDRONATE 35MG TB","233"
"RISPERIDONE 0.25MG TB","14"
"RISPERIDONE 0.5MG TB","6"
"RISPERIDONE 1MG TB","6"
"RISPERIDONE 2MG TB","18"
"RISPERIDONE 3MG TB","116"
"RISTOCETIN COFACTOR","74"
"RITONAVIR 100MG CP","104"
"RITUXIMAB 100MG 10ML IJ","2894"
"RIVAROXABAN 10MG TB","71"
"RIVAROXABAN 15MG TB","65"
"RIVAROXABAN 20MG TB","65"
"RIVASTIGMINE 1.5MG CP","48"
"RIVASTIGMINE 3MG CP","48"
"RIVASTIGMINE 4.6MG/DAY TDP","205"
"RIVASTIGMINE 6MG TB","48"
"RIVASTIGMINE 9.5MG/DAY TDP","205"
"RNA POLYMERASE III AB","92"
"ROCKY MT SPOTTED FEVER IGM","133"
"ROCKY MTN SPOTTED FEV","133"
"ROCURONIUM 50MG 5ML IJ","65"
"ROFLUMILAST 500MCG TB","66"
"ROPINIROLE 0.25MG TB","10"
"ROPINIROLE 0.5MG TB","2"
"ROPINIROLE 1MG TB","10"
"ROPIVACAINE 150MG 30ML IJ","115"
"ROPIVACAINE 200MG 100ML IJ","302"
"ROPIVACAINE 400MG 200ML IJ","283"
"ROS1 FISH","392"
"ROSUVASTATIN 10MG TB","57"
"ROSUVASTATIN CALCIUM 20MG TB","57"
"ROSUVASTATIN CALCIUM 5MG TB","57"
"ROTAVIRUS ANTIGEN","133"
"RPR","19"
"RPR TITER","119"
"RSV AG SCREEN","188"
"RSV DFA","72"
"RSV TITER","72"
"RUBELLA AB IGG","148"
"RUBELLA IGG","69"
"RUBELLA IGM","59"
"RUFINAMIDE, SERUM OR PLASMA","147"
"RUNX1 MUTATION ANALYSIS","505"
"S CONFIRM BENZODIAZEPINES","146"
"S CONFIRM MARIJUANA","167"
"S CONFIRM METHADONE","147"
"S CONFIRM PHENCYCLIDINE","106"
"S CONFIRM PROPOXYPHENE","145"
"S PNEUMO AG","140"
"S/R 7.5CM FA COMPLEX13152","920"
"SACROILIAC JOINTS 1-2 VWS","216"
"SACROILIAC JOINTS 3 OR MORE VW","314"
"SACRUM AND COCCYX","257"
"SACRUM ONLY","257"
"SACUBITRIL/VALSARTN 24/26MG TB","71"
"SACUBITRIL/VALSARTN 49/51MG TB","71"
"SACUBITRIL/VALSARTN 97/103MGTB","71"
"SALICYLATE","161"
"SALIVA SUBST 120ML LQ","5"
"SALIVA SUBST 45GM GL","6"
"SALSALATE 500MG TB","1"
"SALSALATE 750MG TB","1"
"SANE EXAM CHARGE","216"
"SCAPULA 2VW LT","332"
"SCAPULA 2VW RT","332"
"SCHLICTER TEST","116"
"SCLERODERMA","123"
"SCLEROSING SOL INJ LT MULTI","1025"
"SCLEROSING SOL INJ LT SINGLE","851"
"SCLEROSING SOL INJ RT MULTI","1025"
"SCLEROSING SOL INJ RT SINGLE","851"
"SCOLIOSIS COMP 1 VW","214"
"SCOLIOSIS COMP 2-3 VWS","354"
"SCOLIOSIS COMP 4-5 VWS","675"
"SCOPOLAMINE 1MG/DAY TDP","209"
"SDPLP ALQ PROC FEE","1872"
"SDPLPI ALQ PROC FEE","1872"
"SED RATE MANUAL","61"
"SEDIMENTATION RATE","19"
"SEL DEBRIDE EA ADDL 20 CM","485"
"SEL DEBRIDE FIRST 20 CM","244"
"SEL DEBRIDE FIRST 20 CM 15MIN","236"
"SEL DEBRIDE FIRST 20 CM 30MIN","236"
"SEL DEBRIDE FIRST 20 CM 45MIN","236"
"SELEGILINE 5MG TB","21"
"SELENIUM URINE","114"
"SEMEN ANALYSIS COMPLETE","117"
"SEMEN ANALYSIS SCREEN","94"
"SENNA 75ML LQ","5"
"SENSITIVITY (MIC)","83"
"SENSORY INTEGRATION 15MIN PT","65"
"SEROTONIN","77"
"SEROTONIN RELEASE ASSAY","253"
"SERTRALINE","146"
"SERTRALINE 100MG TB","3"
"SERTRALINE 25MG TB","1"
"SERTRALINE 50MG TB","1"
"SET DELFLEX CATH EXT 6 IN","84"
"SET DELFLEX CATH EXT 8 IN","120"
"SET JUGULAR 4FR","176"
"SET LUMBAR DRAIN","1920"
"SET URI CATH 5FR","185"
"SET URI CATH 8FR","185"
"SEVELAMER CARBONATE 800MG TB","24"
"SEX HORMONE BINDING GLOBULIN","81"
"SEX HORMONE BINDING GLOBULIN","97"
"SGPG ANTIBODY IGM","166"
"SHOULDER LT","314"
"SHOULDER RT","314"
"SHOULDER SINGLE VW LT","202"
"SHOULDER SINGLE VW RT","202"
"SICKLE CELL SCREEN","74"
"SILDENAFIL 20MG TB","154"
"SILVER NITRATE STK","3"
"SILVER NITRATE STK PK10","36"
"SILVER SULFADIAZINE 400GM CR","137"
"SILVER SULFADIAZINE 50GM CR","47"
"SILVER SULFADIAZINE 85GM CR","65"
"SIMETHICONE 2GM 30ML DPS","4"
"SIMVASTATIN 10MG TB","2"
"SIMVASTATIN 20MG TB","2"
"SIMVASTATIN 40MG TB","2"
"SIN NOMBRE VIRUS IGG","182"
"SIN NOMBRE VIRUS IGM","182"
"SINCALIDE 5MCG IJ","616"
"SINEMET","338"
"SINUSES","458"
"SINUSES LIMITED","244"
"SIROLIMUS 1MG 1ML LQ","119"
"SIROLIMUS 1MG TB","119"
"SITAGLIPTIN PHOSPHATE 100MG TB","74"
"SITAGLIPTIN PHOSPHATE 25MG TB","74"
"SITAGLIPTIN PHOSPHATE 50MG TB","74"
"SIX TO TWELVE MINUTE WALK TEST","278"
"SKIN TAG REMOVAL 1-15","123"
"SKULL LTD LESS THAN 4 VWS","329"
"SKULL SERIES 4 OR MORE VWS","513"
"SLEEVE DVT CALF REGULAR L501M","81"
"SLEEVE SCD KNEE LARGE","193"
"SLEEVE SCD KNEE REG","134"
"SLEEVE SCD KNEE X-LG","163"
"SLEEVE SCD THIGH MED","203"
"SLEEVE SCD THIGH XLGE","199"
"SMITH LEMLI OPITZ SCRN","151"
"SMOKING CESS 10 PLUS","91"
"SMOKING CESS 3-10 MIN","47"
"SMOOTH MUSCLE AB IGG","120"
"SMOOTH MUSCLE AB TITER IGG","174"
"SNP MICROARRAY","6400"
"SNRPN/UBE3A GENE","206"
"SO CONSULT","431"
"SODIUM BLOOD","47"
"SODIUM STOOL","35"
"SODIUM TETRADECYL SULF 3% 2ML","71"
"SODIUM URINE","60"
"SORBITOL 3000ML IRR","119"
"SOTOLOL 120MG TB","3"
"SOTOLOL 160MG TB","2"
"SOTOLOL 40MG TB","6"
"SOTOLOL 80MG TB","12"
"SP SOUND & LANG COMP EVAL 15 M","425"
"SP SOUND & LANG COMP EVAL 30 M","425"
"SP SOUND & LANG COMP EVAL 45 M","425"
"SP SOUND & LANG COMP EVAL 60 M","425"
"SPEC STAIN GRP 1","150"
"SPECIAL COAG INTERP","90"
"SPECIAL PROCEDURES","274"
"SPECIFIC GRAVITY BF","21"
"SPECIFIC GRAVITY URINE","31"
"SPEECH FLUENCY EVAL 15 MIN","285"
"SPEECH FLUENCY EVAL 30 MIN","285"
"SPEECH FLUENCY EVAL 45 MIN","285"
"SPEECH FLUENCY EVAL 60 MIN","285"
"SPEECH SOUND PROD EVAL 15 MIN","285"
"SPEECH SOUND PROD EVAL 30 MIN","285"
"SPEECH SOUND PROD EVAL 45 MIN","285"
"SPEECH SOUND PROD EVAL 60 MIN","285"
"SPEECH THER 15MIN","193"
"SPEECH THER 30MIN","193"
"SPEECH THER 45MIN","193"
"SPEECH THER 60MIN","193"
"SPERM CHK POST VASECTOMY","67"
"SPINAL FLUID TAP, DIAGNOSTIC","1126"
"SPINOSAD 0.9% TOP SUSP 120ML","1065"
"SPIROLOLACTONE 12.5MG TB","2"
"SPIROMETRY P&P BRONCHODILATOR","562"
"SPIROMETRY W MVV","250"
"SPIRONOLACTONE 100MG TB","12"
"SPIRONOLACTONE 25MG TB","2"
"SPIRONOLACTONE 50MG TB","5"
"SPLINT ANKLE CUSTOM MOLD","191"
"SPLINT APPL ARM STATIC","196"
"SPLINT BASEBALL","19"
"SPLINT CONFORM 3X35","86"
"SPLINT CONFORM 4X30","141"
"SPLINT CONFORM 5X30","108"
"SPLINT DENVER NASAL","106"
"SPLINT FG 3X12""","35"
"SPLINT FG 4X15""","53"
"SPLINT FG 5X30""","120"
"SPLINT FINGER LINK","20"
"SPLINT FOREARM ALUM","35"
"SPLINT OCL FIBERGLASS","87"
"SPUTUM INDUCT INIT","104"
"SPUTUM INDUCT SUBSEQ","104"
"SRP AUTO ANTIBODIES","121"
"SSA SJOGREN AB","123"
"SSB SJOGREN AB","123"
"SSKI 30ML LQ","50"
"STAPH COAGULASE ID","74"
"STERILITY CHECK","164"
"STERNOCLAVICULAR JT","317"
"STERNUM","254"
"STONE ANALYSIS","70"
"STOOL CULTURE VIBRIO","83"
"STOOL PH","68"
"STRAP ELBOW OR WRIST","257"
"STRAP HAND OR FINGER","214"
"STRAP KNEE","215"
"STRAP SHOULDER","196"
"STRAP TOES","196"
"STREP PNEUM DISC METHOD","74"
"STREP PNEUMO","103"
"STREP SCREEN GROUP A","112"
"STREP SCREEN GROUP A","110"
"STREP SCREEN GROUP B","140"
"STREPTOMYCIN 1GM IJ","113"
"STRESS INTER & REPORT","32"
"STRESS TEST SUPERVIS","34"
"STRIATED MUSCLE AB IGG SCREEN","184"
"STRIATED MUSCLE AB IGG TITER","174"
"STRIATED MUSCLE AB TITER","174"
"STRONGYLOIDES IGG ANTIBODY","124"
"STRYCHNINE PLASMA","146"
"SUBSTANCE GROUP IOP 3 HRS","234"
"SUCCINYLCHOLINE 200MG 10ML IJ","187"
"SUCRALFATE 1GM 10ML LQ","30"
"SUCRALFATE 1GM TB","3"
"SUCROSE HEMOLYSIS","90"
"SUCTION CATH IN LINE NEO 6FR","87"
"SUCTION CATH IN LINE NEO 8FR","87"
"SUCTION TRACH CLOSED NEO 6FR","123"
"SUCTION TRACH CLOSED PED 6FR","120"
"SUCTION TRACH CLOSED PED 8FR","116"
"SUDAN BLACK B STAIN","173"
"SUFENTANIL 100MCG 2ML IJ","54"
"SUFENTANIL 250MCG 5ML IJ","209"
"SUGAMMADEX 200MG 2ML IJ","723"
"SUGAMMADEX 500MG 5ML IJ","798"
"SULFACETAMI/PRE .2% 5ML OPS","443"
"SULFACETAMIDE 10% 15ML OPS","16"
"SULFADIAZINE 500MG TB","26"
"SULFANILAMIDE 15% 120GM VCR","715"
"SULFASALAZINE 500MG TB","1"
"SULFASALAZINE 500MG TBEC","2"
"SUMATRIPTAN 20MG N/S","367"
"SUMATRIPTAN 25MG TB","24"
"SUMATRIPTAN 50MG TB","24"
"SUMATRIPTAN 6MG 0.5ML IJ","222"
"SUPPORT LUMBAR SACRAL LGE","157"
"SUPPORT LUMBAR SACRAL MED","157"
"SUPPORT LUMBAR SACRAL MED LGE","157"
"SUPPORT LUMBAR SACRAL SM","157"
"SUPPORT LUMBAR SACRAL XLGE","157"
"SURGIBRA LG","176"
"SURGIBRA XLG","176"
"SURGIBRA XXLG","127"
"SURGICEL 3X4","328"
"SURGIVEST 2XL","347"
"SURGIVEST 3XL","127"
"SURGIVEST 4XL","139"
"SURGIVEST 5XL","139"
"SUTR PK","29"
"SWALLOW FUNCT. EVAL/MBS 45MIN","371"
"SWALLOW FUNCT. EVAL/MBS 60MIN","371"
"SWALLOW/ORAL EVAL 15MIN","275"
"SWALLOW/ORAL EVAL 30MIN","275"
"SWALLOW/ORAL EVAL 45MIN","275"
"SWALLOW/ORAL EVAL 60MIN","275"
"SWING BED - ORTHO","692"
"SWING BED PRIVATE","626"
"SWING BED-SEMI PRIVATE","547"
"T SPINE 2VW","349"
"T SPINE 3VWS","349"
"T SPINE LAT VW PORT","203"
"T SPINE W OBLIQ","520"
"T3 FREE","127"
"T3 FREE","194"
"T3 REVERSE","59"
"T3 TOTAL","170"
"T3 UPTAKE","82"
"T4 FREE","143"
"T4 FREE DIALYSIS","121"
"T4 TOTAL","94"
"TACROLIMUS 0.1% 30GM ONT","824"
"TACROLIMUS 0.5MG CP","19"
"TACROLIMUS 1MG CP","54"
"TACROLIMUS 5MG 1ML IJ","663"
"TACROLIMUS 5MG CP","219"
"TALC STERILE 4GM AEROSOL","878"
"TALC STERILE 5GM VIAL","780"
"TAMSULOSIN 0.4MG CP","5"
"T-CELL GENE REARRANGEMENT","751"
"T-CELL RECEPTOR BETA GENE REAR","190"
"TEICHOIC ACID AB","63"
"TELEHEALTH FACILITY FEE","30"
"TELEHEALTH FACILITY FEE","51"
"TEMAZEPAM 15MG CP","1"
"TEMAZEPAM 30MG CP","2"
"TEMAZEPAM 7.5MG CP","35"
"TENECTEPLASE 1MG(50MG)KIT","289.24"
"TENOFOVIR 300MG TB","223"
"TERAZOSIN 1MG TB","3"
"TERAZOSIN 2MG TB","2"
"TERAZOSIN 5MG TB","3"
"TERBINAFINE 250MG TB","11"
"TERBUTALINE 1MG 1ML SQ","24"
"TERBUTALINE 2.5MG TB","3"
"TERBUTALINE 5MG TB","5"
"TESTOSTERONE  CYP 200MG 1ML IJ","125"
"TESTOSTERONE 1% 5GM GEL","101"
"TESTOSTERONE CYP 1000MG 10MLIJ","330"
"TESTOSTERONE FREE","175"
"TESTOSTERONE FREE FEMALE/CHILD","88"
"TESTOSTERONE TOTAL","146"
"TESTOSTERONE TOTAL FEMALE","120"
