PROC #,Procedure Description,IP Price,OP Price,Note (*)
2033,OMEGA-3 ACID ETHYL ESTERS 1 GRAM CAPSULE,3,3,*
2034,ROPINIROLE 0.25 MG TABLET,3,3,*
2035,VANCOMYCIN 1.25 GRAM/250 ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS,157,157,*
2036,ACYCLOVIR 5 % TOPICAL OINTMENT,2484,2484,*
2037,GENT VIOLET-BRLNT GRN-PROFLAV 2.29 MG-2.29 MG-1.14 MG/ML TOPICAL SWAB,13.5,13.5,*
2038,IPRATROPIUM BROMIDE 17 MCG/ACTUATION HFA AEROSOL INHALER,585.5,585.5,*
2039,FENTANYL 12 MCG/HR TRANSDERMAL PATCH,167.5,167.5,*
2040,PREGABALIN 25 MG CAPSULE,74.5,74.5,*
2041,PREGABALIN 50 MG CAPSULE,88.5,88.5,*
2042,GLYCERIN-WITCH HAZEL 12.5 %-50 % TOPICAL PADS,4,4,*
2043,MEPERIDINE (PF) 50 MG/ML INJECTION SYRINGE,101,101,*
2044,"FERROUS SULFATE ER 140 MG (45 MG IRON) TABLET,EXTENDED RELEASE",3,3,*
2045,INSULIN DETEMIR (U-100) 100 UNIT/ML (3 ML) SUBCUTANEOUS PEN,58.5,58.5,*
2046,LIDOCAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,14,14,*
2047,LIDOCAINE (PF) 50 MG/5 ML (1 %) INTRAVENOUS SYRINGE,75.5,75.5,*
2048,LIDOCAINE (PF) 4 MG/ML (0.4 %) IN 5 % DEXTROSE INTRAVENOUS SOLUTION,73.5,73.5,*
2049,VARENICLINE 0.5 MG TABLET,9.5,9.5,*
2050,"VIT A 1,000 UNIT-C 200 MG-E 60 UNIT-LUTEIN 2 MG AND MINERALS TABLET",3,3,*
2051,FENOFIBRATE NANOCRYSTALLIZED 48 MG TABLET,3,3,*
2052,FENOFIBRATE NANOCRYSTALLIZED 145 MG TABLET,4.5,4.5,*
2053,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION,28.5,28.5,*
2054,ZINC SULFATE 220 MG (50 MG) CAPSULE,3,3,*
2055,NITROGLYCERIN 25 MG/250 ML (100 MCG/ML) IN 5 % DEXTROSE  INTRAVENOUS,112.5,112.5,*
2056,LEVOTHYROXINE 25 MCG TABLET,3,3,*
2057,SITAGLIPTIN 50 MG TABLET,7.5,7.5,*
2058,ONDANSETRON HCL (PF) 4 MG/2 ML INJECTION SOLUTION,10,10,*
2059,EPINEPHRINE ANAPHYLAXIS KIT,23,23,*
2060,GENTAMICIN 80 MG/50 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,46.5,46.5,*
2061,GENTAMICIN 80 MG/100 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,37.5,37.5,*
2062,GENTAMICIN 100 MG/100 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,49,49,*
2063,SILVER NITRATE APPLICATORS 75 %-25 % TOPICAL STICK,55,55,*
2064,HEPATITIS B IMMUNE GLOBULIN GREATR THAN 312 UNIT/ML INTRAMUSCULAR SOLN,1035.5,1035.5,*
2065,HEPATITIS B IMMUNE GLOBULIN 110 UNIT/0.5 ML INTRAMUSCULAR SYRINGE,849.5,849.5,*
2066,HYDROXOCOBALAMIN 5 GRAM INTRAVENOUS SOLUTION,3750,3750,*
2067,ZOLEDRONIC ACID 5 MG/100 ML IN MANNITOL 5 %-WATER INTRAVENOUS PIGGYBCK,2920.5,2920.5,*
2068,ETHYL CHLORIDE 100 % TOPICAL SPRAY,303.5,303.5,*
2069,"NEOMYCIN 1.75 MG-POLYMYXIN 10,000 UNIT-GRAMICIDIN 0.025MG/ML EYE DROPS",500,500,*
2070,OXYCODONE 20 MG/ML ORAL CONCENTRATE,59,59,*
2071,BENZOIN-ALOE VERA-STORAX-TOLU BALSAM 10 %-2 %-8 %-4 % TOPICAL TINCTURE,3,3,*
2072,ESTRADIOL 0.5 MG TABLET,3,3,*
2073,HYDROMORPHONE 1 MG/ML INJECTION SYRINGE,28,28,*
2074,HYDROMORPHONE (PF) 10 MG/ML INJECTION SOLUTION,59.5,59.5,*
2075,WHITE PETROLATUM-MINERAL OIL TOPICAL CREAM,4,4,*
2076,"BUPIVACAINE-EPINEPHRINE (PF) 0.5 %-1:200,000 INJECTION SOLUTION",31.5,31.5,*
2077,FAMOTIDINE (PF) 20 MG/2 ML INTRAVENOUS SOLUTION,10.5,10.5,*
2078,CEFOTETAN 2 GRAM IN 50 ML NS LOADABLE MIXTURE,378.5,378.5,*
2079,CEFOTETAN 1 GRAM IN 50 ML NS LOADABLE MIXTURE,210.5,210.5,*
2080,MAGNESIUM SULFATE 1 G IN 100 ML NS LOADABLE MIXTURE,20,20,*
2081,"EPOETIN ALFA 40,000 UNIT/ML INJECTION SOLUTION",2866.5,2866.5,*
2082,"ERYTHROMYCIN 250 MG TABLET,DELAYED RELEASE",11,11,*
2083,PNEUMOCOCCAL 13-VAL CONJ VACCINE-DIP CRM (PF) 0.5 ML IM SYRINGE,691.5,691.5,*
2084,CANAGLIFLOZIN 100 MG TABLET,22,22,*
2085,"RABIES VACCINE,HUMAN DIPLOID (PF) 2.5 UNIT INTRAMUSCULAR SOLUTION",669.5,669.5,*
2086,INSULIN PROTOCOL: DIABETIC KETOACIDOSIS,0,0,*
2087,PHENYTOIN 100 MG/4 ML ORAL SUSPENSION,3,3,*
2088,HEPATITIS B VIRUS VACCINE RECOMB (PF) 5 MCG/0.5 ML INTRAMUSCULAR SUSP,66.5,66.5,*
2089,HOLD METFORMIN (GLUCOPHAGE) MESSAGE - PATIENT HAS RECEIVED CONTRAST,0,0,*
2090,MEPIVACAINE (PF) 20 MG/ML (2 %) INJECTION SOLUTION,54,54,*
2091,MEPIVACAINE (PF) 10 MG/ML (1 %) INJECTION SOLUTION,65.5,65.5,*
2092,LIDOCAINE 2 % MUCOSAL JELLY IN APPLICATOR,11,11,*
2093,"DOBUTAMINE 500 MG/250 ML (2,000 MCG/ML) IN 5 % DEXTROSE IV",153,153,*
2094,DEXAMETHASONE 0.5 MG/5 ML ORAL SOLUTION,0.5,0.5,*
2095,DOPAMINE 200 MG/5 ML (40 MG/ML) INTRAVENOUS SOLUTION,29.5,29.5,*
2096,"DOPAMINE 800 MG/500 ML (1,600 MCG/ML) IN 5 % DEXTROSE INTRAVENOUS SOLN",245.5,245.5,*
2097,OSELTAMIVIR 6 MG/ML ORAL SUSPENSION,211.5,211.5,*
2098,HYDROCODONE 7.5 MG-ACETAMINOPHEN 325 MG/15 ML ORAL SOLUTION,29.5,29.5,*
2099,MENTHOL 0.44 %-ZINC OXIDE 20.6 % TOPICAL OINTMENT,7.5,7.5,*
2100,CARBAMAZEPINE 200 MG/10 ML ORAL SUSPENSION,4,4,*
2101,"BACITRACIN 50,000 UNIT INTRAMUSCULAR SOLUTION",57,57,*
2102,AMPICILLIN 1G/50ML NS LOADABLE MIXTURE,71,71,*
2103,AMPICILLIN 2 G/100 ML NS LOADABLE MIXTURE,80.5,80.5,*
2104,CEFTAZIDIME 1 G/50 ML NS LOADABLE MIXTURE,176.5,176.5,*
2105,CEFTAZIDIME 2 G/50 ML NS LOADABLE MIXTURE,148.5,148.5,*
2106,LIDOCAINE (PF) 5 MG/ML (0.5 %) INJECTION SOLUTION,54.5,54.5,*
2107,PROMETHAZINE 6.25 MG/5 ML SYRUP,3,3,*
2108,NOREPINEPHRINE INFUSION 4MG/250ML LOADABLE MIXTURE,115,115,*
2109,FOSPHENYTOIN 500 MG PE/10 ML INJECTION SOLUTION,294.5,294.5,*
2110,AMIODARONE 150 MG IN 100 ML D5W LOADABLE MIXTURE,85.5,85.5,*
2111,MIDAZOLAM 5 MG/ML INJECTION SOLUTION,22,22,*
2112,PROMETHAZINE 25 MG/50 ML NS IVPB,11.5,11.5,*
2113,HYDROMORPHONE IN 0.9 % NACL 30 MG/30 ML IV PCAS OPIOID TOLERANT,225,225,*
2114,L.E.T(LIDOCAINE/EPI/TETRA) SOLUTION (KIT),78.5,78.5,*
2115,GLUTAMINE 15 GRAM ORAL POWDER PACKET,3,3,*
2116,THIAMINE 200 MG  IN 100 ML NS (LOADABLE MIXTURE),104,104,*
2117,ETOMIDATE 2 MG/ML IV SOLN 20 ML (FOR ANESTH USE ONLY) ,85.5,85.5,*
2118,VANCOMYCIN 2000 MG IN 500 ML NS LOADABLE MIXTURE ,126.5,126.5,*
2119,PHENOL 1.4 % MUCOSAL AEROSOL SPRAY,4,4,*
2120,DILTIAZEM 125 MG/125 ML NS (LOADABLE MIXTURE),53.5,53.5,*
2121,SMOG ENEMA,172.5,172.5,*
2122,TRANEXAMIC ACID 650 MG TABLET,5,5,*
2123,FLUOCINONIDE 0.05 % TOPICAL CREAM,25.5,25.5,*
2124,CALCIUM GLUCONATE 1 G/50 ML NS LOADABLE MIXTURE,108.5,108.5,*
2125,LEVETIRACETAM 500 MG/5 ML (5 ML) ORAL SOLUTION,6,6,*
2126,AMPICILLIN-SULBACTAM 1.5 G/50 ML NS LOADABLE MIXTURE,67,67,*
2127,AMPICILLIN-SULBACTAM 3 G/100 ML NS LOADABLE MIXTURE,117,117,*
2128,GOLIMUMAB 12.5 MG/ML INTRAVENOUS SOLUTION,6260,6260,*
2129,NAFCILLIN 1 G/100 ML IN NS LOADABLE MIXTURE,132.5,132.5,*
2130,NAFCILLIN 2 G/100ML IN NS LOADABLE MIXTURE,204.5,204.5,*
2131,HYDROMORPHONE (DILAUDID) 30 MG/30 ML PCA (COMFORT CARE OPIOID NAIVE),247.5,247.5,*
2132,MORPHINE 30 MG PER 30 ML PCA(OPIOID NAIVE),12,12,*
2133,INSULIN PROTOCOL : CORRECTIVE COVERAGE,0,0,*
2134,INSULIN PROTOCOL : CONTINUOUS INFUSION,0,0,*
2135,INSULIN PROTOCOL: LANTUS OR LEVEMIR BASAL,0,0,*
2136,INSULIN PROTOCOL: BEDTIME CORRECTIVE COVERAGE,5,5,*
2137,HEPARIN PROTOCOL FOR VTE (PE & DVT),0,0,*
2138,HEPARIN PROTOCOL FOR ACUTE CORONARY SYNDROME,0,0,*
2139,WARFARIN MESSAGE- DOSED BY PHARMACY BASED ON INR,0,0,*
2140,VANCOMYCIN MESSAGE - DOSED BY PHARMACY BASED ON LEVELS,0,0,*
2141,AMIKACIN MESSAGE - DOSED BY PHARMACY BASED ON LEVELS,0,0,*
2142,TOBRAMYCIN MESSAGE - DOSED BY PHARMACY BASED ON LEVELS,0,0,*
2143,GENTAMICIN MESSAGE - DOSED BY PHARMACY BASED ON LEVELS,0,0,*
2144,DIPHENHYDRAMINE 12.5 MG/5 ML ORAL ELIXIR,5,5,*
2145,LIDOCAINE (PF) 40 MG/ML (4 %) INJECTION SOLUTION,48.5,48.5,*
2146,INSULIN ASPART U-100  100 UNIT/ML SUBCUTANEOUS SOLUTION,1,1,*
2147,"BISACODYL 5 MG TABLET,DELAYED RELEASE",3,3,*
2148,MEDROXYPROGESTERONE 2.5 MG TABLET,3,3,*
2149,NICOTINE 7 MG/24 HR DAILY TRANSDERMAL PATCH,4,4,*
2150,INSULIN NPH ISOPHANE U-100 HUMAN 100 UNIT/ML SUBCUTANEOUS SUSPENSION,16,16,*
2151,PHENYLEPHRINE 10 % EYE DROPS,452.5,452.5,*
2152,LIDOCAINE (PF) 15 MG/ML (1.5 %) INJECTION SOLUTION,97,97,*
2153,"MEASLES,MUMPS,RUBELLA VACCINE LIVE(PF)1,000-12,500TCID50/0.5 ML SUBCUT",135.5,135.5,*
2154,POTASSIUM PHOSPHATE 15 MMOL IN 250 ML NS (LOADABLE MIXTURE),84,84,*
2155,ADENOSINE (DIAGNOSTIC) 3 MG/ML INTRAVENOUS SOLUTION,882,882,*
2156,METHOHEXITAL 500 MG SOLUTION FOR INJECTION,590,590,*
2157,PROPOFOL 10 MG/ML IV EMUL 20ML,32.5,32.5,*
2158,SODIUM CHLORIDE 0.9 % INTRAVENOUS PIGGYBACK,17,17,*
2159,CLOZAPINE 100 MG TABLET,11,11,*
2160,FOLIC ACID 1 MG TABLET,3,3,*
2161,MAR MESSAGE - INSULIN U500,0,0,*
2162,PERMETHRIN 5 % TOPICAL CREAM,91.5,91.5,*
2163,"BETA CAROTENE 25,000 UNIT CAPSULE",3,3,*
2164,SODIUM CHLORIDE 3 % FOR NEBULIZATION,5,5,*
2165,TETRAHYDROZOLINE 0.05 % EYE DROPS,3,3,*
2166,INSULIN NPH ISOPHANE U-100 HUMAN 100 UNIT/ML (3 ML) SUBCUTANEOUS PEN,22.5,22.5,*
2167,ACETAMINOPHEN (OFIRMEV) INJECTABLE,335,335,*
2168,MOEXIPRIL 7.5 MG TABLET,7.5,7.5,*
2169,SEVOFLURANE INHALATION LIQUID,2278,2278,*
2170,MULTIVITAMIN-MINERALS-LUTEIN TABLET,3,3,*
2171,AMANTADINE HCL 50 MG/5 ML ORAL SOLUTION,0.5,0.5,*
2172,BETHANECHOL CHLORIDE 10 MG TABLET,3,3,*
2173,ZALEPLON 5 MG CAPSULE,3,3,*
2174,WARFARIN  0.5 MG PO TAB,3,3,*
2175,ELECTROLYTE-R INTRAVENOUS SOLUTION,43.5,43.5,*
2176,"EPINEPHRINE 0.3 MG/0.3 ML INJECTION, AUTO-INJECTOR",1083,1083,*
2177,QUETIAPINE 200 MG TABLET,3,3,*
2178,MORPHINE CONCENTRATE 100 MG/5 ML (20 MG/ML) ORAL SOLUTION,1,1,*
2179,"LITHIUM CARBONATE ER 450 MG TABLET,EXTENDED RELEASE",3,3,*
2180,OLOPATADINE 0.1 % EYE DROPS,439,439,*
2181,INSULIN PROTOCOL: HYPOGLYCEMIA ,5,5,*
2182,NEOSTIGMINE METHYLSULFATE 1 MG/ML INTRAVENOUS SOLUTION,100,100,*
2183,MOMETASONE 50 MCG/ACTUATION NASAL SPRAY,442.5,442.5,*
2184,"LIPASE-PROTEASE-AMYLASE 6,000-19,000-30,000 UNIT CAPSULE,DELAYED REL",3,3,*
2185,ALLOPURINOL 300 MG TABLET,6.5,6.5,*
2186,NICOTINE (POLACRILEX) 4 MG GUM,3,3,*
2187,MECLIZINE 12.5 MG TABLET,3,3,*
2188,TROPICAMIDE 1 % EYE DROPS,69,69,*
2189,ROPIVACAINE (PF) 5 MG/ML (0.5 %) INJECTION SOLUTION,316.5,316.5,*
2190,DENOSUMAB 60 MG/ML SUBCUTANEOUS SYRINGE,4490,4490,*
2191,INSULIN PROTOCOL: DECISION TREE,0,0,*
2192,HALOPERIDOL 2 MG/ML ORAL CONCENTRATE,3,3,*
2193,CEFAZOLIN 2 GRAM/50 ML IN DEXTROSE (ISO-OSMOTIC) INTRAVENOUS PIGGYBACK,102,102,*
2194,"ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) INTRAVENOUS SOLUTION",321,321,*
2195,PRAMIPEXOLE 0.25 MG TABLET,3,3,*
2196,MAGNESIUM SULFATE 2 GRAM/50 ML (4 %) IN WATER INTRAVENOUS PIGGYBACK,205.5,205.5,*
2197,DESMOPRESSIN 10 MCG/SPRAY (0.1 ML) NASAL SPRAY,199.5,199.5,*
2198,OR EMERGENT HYDROCODONE/ APAP 5 MG/325 MG 1 TAB Q4PR4,0,0,*
2199,BETAMETHASONE DIPROPIONATE 0.05 % TOPICAL CREAM,355,355,*
2200,LOSARTAN 50 MG TABLET,3,3,*
2201,DICLOXACILLIN 250 MG CAPSULE,3,3,*
2202,"IMMUNE GLOB,GAMMA (IGG) 10 %-GLY-IGA OVER 50 MCG/ML INJECTION SOLUTION",1841,1841,*
2203,FERROUS GLUCONATE 324 MG (38 MG IRON) TABLET,3,3,*
2204,HYDROCHLOROTHIAZIDE 12.5 MG CAPSULE,3,3,*
2205,DEXMEDETOMIDINE IN 0.9 % NS 400 MCG/100 ML BOLUS FROM BAG,0,0,*
2206,"HEPARIN, PORCINE (PF) 100 UNIT/ML INTRAVENOUS SYRINGE",5,5,*
2207,CHLORTHALIDONE 25 MG TABLET,3,3,*
2208,EMTRICITABINE 200 MG-TENOFOVIR DISOPROXIL FUMARATE 300 MG TABLET,86.5,86.5,*
2209,LEVOTHYROXINE 100 MCG INTRAVENOUS SOLUTION,830.5,830.5,*
2210,CLOZAPINE 25 MG TABLET,5,5,*
2211,CASTOR OIL ORAL,40,40,*
2212,SIROLIMUS 1 MG TABLET,41.5,41.5,*
2213,TRAVOPROST (BENZALKONIUM) 0.004 % EYE DROPS,691.5,691.5,*
2214,CHONDROITIN-SOD HYALURON 4 %-3 % (40 MG-30 MG/ML) INTRAOCULAR SYRINGE,568.5,568.5,*
2215,HYDROXYZINE HCL 25 MG TABLET,3,3,*
2216,OR EMERGENT OXYCODONE/APAP (PERCOCET) 5/325 MG 1 TAB Q4PRN #3,0,0,*
2217,LOVASTATIN 10 MG TABLET,5,5,*
2218,CHLORPROMAZINE 25 MG/ML INJECTION SOLUTION,170,170,*
2219,DORZOLAMIDE 22.3 MG-TIMOLOL 6.8 MG/ML EYE DROPS,152.5,152.5,*
2220,LIDOCAINE (PF) 20 MG/ML (2 %) INJECTION SOLUTION,13.5,13.5,*
2221,LIDOCAINE (PF) 3.5 % EYE GEL,250.5,250.5,*
2222,CHLORHEXIDINE GLUCONATE 0.12 % MOUTHWASH,31,31,*
2223,LIDOCAINE 4 % (40 MG/ML) MUCOSAL SOLUTION,78.5,78.5,*
2224,FERROUS SULFATE 300 MG (60 MG IRON)/5 ML ORAL LIQUID,3,3,*
2225,SODIUM CHLORIDE 0.9 % FOR NEBULIZATION,5,5,*
2226,"HYALURONIDASE, HUMAN RECOMBINANT 150 UNIT/ML INJECTION SOLUTION",450.5,450.5,*
2227,BENZOCAINE 20 % MUCOSAL AEROSOL SPRAY,51,51,*
2228,DESFLURANE 100 % INHALATION LIQUID,0,0,*
2229,ISOFLURANE 99.9 % INHALATION LIQUID,0,0,*
2230,HYDRALAZINE 50 MG TABLET,3,3,*
2231,SODIUM CHLORIDE 5 % EYE OINTMENT,11.5,11.5,*
2232,PHENYLEPHRINE 2.5 % EYE DROPS,849,849,*
2233,POVIDONE-IODINE 5 % EYE SOLUTION,89,89,*
2234,VALPROIC ACID 250 MG CAPSULE,3,3,*
2235,WHITE PETROLATUM-MINERAL OIL 83 %-15 % EYE OINTMENT,29.5,29.5,*
2236,CEFTAZIDIME 2 GRAM SOLUTION FOR INJECTION,104,104,*
2237,CLOPIDOGREL 300 MG TABLET,25,25,*
2238,ROSUVASTATIN 5 MG TABLET,14,14,*
2239,ONDANSETRON HCL 4 MG/5 ML ORAL SOLUTION,16,16,*
2240,PROMETHAZINE 12.5 MG/50 ML NS IVPB,22,22,*
2241,DORZOLAMIDE 2 % EYE DROPS,156,156,*
2242,"BARIUM SULFATE 2.1 % (W/V), 2.0 % (W/W) ORAL SUSPENSION",0,0,*
2243,"LEVETIRACETAM 1,000 MG/100 ML IN SODIUM CHLORIDE(ISO-OSM) IV PIGGYBACK",335.5,335.5,*
2244,BARIUM SULFATE 98 % ORAL POWDER FOR SUSPENSION,0,0,*
2245,"BARIUM SULFATE 105 % (W/V), 58 % (W/W) ORAL SUSPENSION",0,0,*
2246,DIATRIZOATE MEGLUMINE-DIATRIZOATE SODIUM 66 %-10 % ORAL SOLUTION,2,2,*
2247,BARIUM SULFATE 60 % (W/V) ORAL SUSPENSION,0,0,*
2248,TICAGRELOR 90 MG TABLET,10,10,*
2249,PROCHLORPERAZINE MALEATE 5 MG TABLET,3,3,*
2250,GI COCKTAIL WITH DICYCLOMINE,3,3,*
2251,FDG 10 ML SYRINGE,1050,1050,*
2252,FDG 3ML SYRINGE,1125,1125,*
2253,FDG 5 ML SYRINGE,1050,1050,*
2254,GA67 INJECTION,472,472,*
2255,IOBENGUANE SULFATE I-123 10 MCI/5 ML (370 MBQ/5 ML) INTRAVENOUS SOLN,989,989,*
2256,SODIUM IODIDE-123 7.4 MBQ (200 MICROCI) CAPSULE,2,2,*
2257,I-131 MIBG INJECTION,0,0,*
2258,IN111 OXYQUINOLINE SOLUTION,2748,2748,*
2259,PENTETATE INDIUM DISODIUM IN-111 1.5 MCI/1.5 ML INTRATHECAL SOLUTION,5984,5984,*
2260,INDIUM IN-111 OXYQUINOLINE 1 MCI/ML (37 MBQ/ML)(1 ML) INTRAVENOUS SOLN,5637.5,5637.5,*
2261,INDIUM 111-PENTETREOTIDE 3 MCI/ML-10 MCG INTRAVENOUS KIT,3849.5,3849.5,*
2262,KIT FOR INDIUM-111-IBRITUMOMAB 3.2 MG/2 ML INTRAVENOUS,5589,5589,*
2263,SODIUM IODIDE-131 (I-131) 250 MCI/0.25 ML ORAL KIT,9300,9300,*
2264,ISOTOPE I-131 DX (PER MILLICURIE),295,295,*
2265,ISOTOPE I-131 THERAPY (PER MILLICURIE),76.5,76.5,*
2266,ISOTOPE SODIUM PERTECH,210,210,*
2267,SODIUM FLUORIDE F-18 10 ML SYRINGE,1093,1093,*
2268,SODIUM FLUORIDE F-18 5 ML SYRINGE,990.5,990.5,*
2269,TC99M ALBUMIN AGGREGATE,240,240,*
2270,KIT FOR PREPARATION TC-99M-SUCCIMER 1 MG INTRAVENOUS SOLUTION,909,909,*
2271,TC99M LABELED RED BLOOD CELLS,932,932,*
2272,KIT FOR THE PREPARATION OF TC-99M-MEBROFENIN 45 MG IV SOLUTION,500,500,*
2273,TC99M MEDRONATE (MDP) INJECTION,315.5,315.5,*
2274,TC99M MERTIATIDE (MAG 3),2447.5,2447.5,*
2275,TC99M PENTETATE (DTPA) AEROSOL,300,300,*
2276,TC99M PENTETATE (DTPA) INJECTION,799.5,799.5,*
2277,KIT PREPARATION OF TC 99M-SESTAMIBI COMBO NO.1 IV SOLUTION,702.5,702.5,*
2278,TC99M SULFUR COLLOID SOLUTION ,550,550,*
2279,KIT FOR PREPARATION OF TC-99M-EXAMETAZIME 0.5 MG INTRAVENOUS KIT,2812.5,2812.5,*
2280,SODIUM FLUORIDE F-18 3ML SYRINGE,1125,1125,*
2281,TL201 MCI - THALLIUM INJECTION,740.5,740.5,*
2282,CHOLECYSTOKININ (CCK) IN 50 ML NS IVPB,700,700,*
2283,DABIGATRAN ETEXILATE 150 MG CAPSULE,9,9,*
2284,SINCALIDE 5 MCG SOLUTION FOR INJECTION,826.5,826.5,*
2285,MORPHINE 10 MG/ML INTRAVENOUS SYRINGE,34,34,*
2286,OLANZAPINE 10 MG TABLET,3,3,*
2287,"HEPARIN (PORCINE) 25,000 UNIT/500 ML (50 UNIT/ML) IN DEXTROSE 5 % IV",105,105,*
2288,SORBITOL 70 % SOLUTION,3,3,*
2289,ENALAPRILAT 1.25 MG/ML INTRAVENOUS SOLUTION,16.5,16.5,*
2290,GADOBENATE DIMEGLUMINE 529 MG/ML(0.1 MMOL/0.2 ML) INTRAVENOUS SOLUTION,82,82,*
2291,GADOBUTROL 7.5 MMOL/7.5 ML (1 MMOL/ML) INTRAVENOUS SOLUTION,69,69,*
2292,LIDOCAINE 2 % MUCOSAL JELLY,3,3,*
2293,MYCOPHENOLATE MOFETIL 250 MG CAPSULE,5,5,*
2294,GADOBUTROL 15 MMOL/15 ML (1 MMOL/ML) INTRAVENOUS SOLUTION,69,69,*
2295,INFUSION ADVERSE REACTIONS GUIDELINES (ADULT),0,0,*
2296,URSODIOL 300 MG CAPSULE,7.5,7.5,*
2297,HYDROCODONE 5 MG-ACETAMINOPHEN 325 MG TABLET,5,5,*
2298,BISOPROLOL FUMARATE 5 MG TABLET,3,3,*
2299,HUM PROTHROMBIN CPLX (PCC) 4FACTOR 500 UNIT (400-620 UNIT) IV SOLUTION,23.5,23.5,*
2300,PERFLUTREN PROTEIN-TYPE A MICROSPHERES 0.22 MG/ML INTRAVENOUS SUSP,1053,1053,*
2301,PERFLUTREN LIPID MICROSPHERES 1.1 MG/ML INTRAVENOUS SUSPENSION,1053,1053,*
2302,AZITHROMYCIN 500MG IN 250ML NS LOADABLE MIXTURE,90.5,90.5,*
2303,VANCOMYCIN 1 G/250 ML NS LOADABLE MIXTURE,97.5,97.5,*
2304,VANCOMYCIN 500 MG/100 ML NS LOADABLE MIXTURE,69.5,69.5,*
2305,PIPERACILLIN/TAZOBACTAM 2.25 GM IVPB NS LOADABLE MIXTURE,104,104,*
2306,PIPERACILLIN/TAZOBACTAM 3.375 GM IVPB NS LOADABLE MIXTURE,139,139,*
2307,PIPERACILLIN-TAZOBACTAM 4.5 G IVPB NS LOADABLE MIXTURE,147.5,147.5,*
2308,CEFTRIAXONE 2 GRAM SOLUTION FOR INJECTION,80,80,*
2309,CEFTRIAXONE (ROCEPHIN) 1 G IN 50 ML NS LOADABLE MIXTURE,72,72,*
2310,CEFTRIAXONE (ROCEPHIN) 2 G IN 50 ML NS LOADABLE MIXTURE,122.5,122.5,*
2311,CEFTRIAXONE (ROCEPHIN) 500 MG IN 50 ML NS LOADABLE MIXTURE,68.5,68.5,*
2312,HYDROCODONE 7.5 MG-ACETAMINOPHEN 325 MG TABLET,5,5,*
2313,HYDROCODONE 10 MG-ACETAMINOPHEN 325 MG TABLET,6,6,*
2314,METHYLPREDNISOLONE 500 MG/100 ML NS LOADABLE MIXTURE,382,382,*
2315,CEFEPIME 1 GRAM SOLUTION FOR INJECTION,62.5,62.5,*
2316,CEFEPIME 1 G/50 ML NS (LOADABLE MIXTURE),105,105,*
2317,CEFUROXIME 750 MG/50 ML NS LOADABLE MIXTURE,75,75,*
2318,CEFUROXIME 1.5 G/50 ML NS LOADABLE MIXTURE,95.5,95.5,*
2319,VANCOMYCIN 750 MG/250 ML NS LOADABLE MIXTURE,97.5,97.5,*
2320,VANCOMYCIN 750 MG INTRAVENOUS SOLUTION,135.5,135.5,*
2321,FENTANYL 1000 MCG IN NS 50 ML LOADABLE MIXTURE,359,359,*
2322,MONSEL'S PASTE,17.5,17.5,*
2323,ACYCLOVIR (ZOVIRAX) 500 MG IN 100 ML NS LOADABLE MIXTURE,61,61,*
2324,DOXYCYCLINE 100 MG/250 ML NS LOADABLE MIXTURE,239.5,239.5,*
2325,PENICILLIN G 5 MILLION UNITS/D5W 100 ML (LOADABLE MIXTURE),126,126,*
2326,LINEZOLID 600 MG TABLET,124.5,124.5,*
2327,"OMEPRAZOLE 20 MG CAPSULE,DELAYED RELEASE",3,3,*
2328,ZIPRASIDONE 20 MG/ML (FINAL CONCENTRATION) INTRAMUSCULAR SOLUTION,421,421,*
2329,NAFCILLIN 1 GRAM INTRAVENOUS SOLUTION,178,178,*
2330,ERTAPENEM 1 G IN 50ML NS LOADABLE MIXTURE,857.5,857.5,*
2331,LEVETIRACETAM (KEPPRA) 500 MG/100ML NS LOADABLE MIXTURE,71,71,*
2332,IOHEXOL 300 MG IODINE/ML INTRAVENOUS SOLUTION,2.5,2.5,*
2333,MEROPENEM 1 G/50 ML NS LOADABLE MIXTURE,369,369,*
2334,MEROPENEM 500 MG/50 ML NS LOADABLE MIXTURE,369,369,*
2335,VALPROATE SODIUM 500 MG/100 ML NS LOADABLE MIXTURE,57.5,57.5,*
2336,"DIVALPROEX 125 MG TABLET,DELAYED RELEASE",3,3,*
2337,ZIPRASIDONE 20 MG CAPSULE,6,6,*
2338,TUBE FEEDING (ADULT),0,0,*
2339,TUBE FEEDING MODULAR,0,0,*
2340,GASTRIC RESIDUALS NURSING MESSAGE,0,0,*
2341,CALCIUM ACETATE 667 MG CAPSULE,7,7,*
2342,DUTASTERIDE 0.5 MG CAPSULE,10.5,10.5,*
2343,RIVAROXABAN 10 MG TABLET,15,15,*
2344,"LIDOCAINE 20 MG/ML (2 %)-EPINEPHRINE 1:200,000 INJECTION SOLUTION",39.5,39.5,*
2345,"EMPTY VIAFLEX BAG, NON-SPECIFIC VOLUME",0,0,*
