"SVCCD","Description","PRICE1","As of Date"
"1218752","NEO/BAC/POLY UD PKT ",3.60,"12/20/2018"
"1218755","BACITR 500U/G OO 3.5",135.00,"12/20/2018"
"1218756","NEO/BAC/POLY OO 3.5G",300.25,"12/20/2018"
"1218757","NEO/BAC/POLY/HC 3.5G",325.00,"12/20/2018"
"1218768","MICONAZOLE 2% CR 30G",13.75,"12/20/2018"
"1218769","LIDO 5% OINT 35.4GM ",385.75,"12/20/2018"
"1218770","REPAGLINIDE 0.5MG TB",17.75,"12/20/2018"
"1218773","DOXYCYC HYC 50MG CAP",13.75,"12/20/2018"
"1218776","ZIDOVUDINE 10MG/ML  ",3.00,"12/20/2018"
"1218777","BUPROPION 100MG TAB ",7.40,"12/20/2018"
"1218787","CEFUROXIME 250/5 50M",306.75,"12/20/2018"
"1218788","LAMIVU150-ZIDO300 TB",78.50,"12/20/2018"
"1218797","NIACIN 100MG TAB    ",1.00,"12/20/2018"
"1218798","ASCORBIC AC 250MG TB",3.60,"12/20/2018"
"1218800","CYANOCOBAL 500MCG TB",3.60,"12/20/2018"
"1218804","ZINC GLUCON 50MG TAB",3.60,"12/20/2018"
"1218815","LIDOCAINE 2% INJ 50M",37.00,"12/20/2018"
"1218816","LIDOCAINE-MPF1% 5ML ",20.75,"12/20/2018"
"1218817","LIDOCAINE 4% 5ML    ",22.75,"12/20/2018"
"1218818","LIDOC-MPF 2% INJ 5ML",17.00,"12/20/2018"
"1218820","LIDOCAINE 1% 10ML   ",8.70,"12/20/2018"
"1218821","LIDOCAINE-MPF1% 2ML ",7.40,"12/20/2018"
"1218823","LIDO 4% TOP SOLN 50 ",26.50,"12/20/2018"
"1218824","LIDOCAINE 2% GEL30ML",78.25,"12/20/2018"
"1218829","BUDESONIDE 3MG SR CP",88.75,"12/20/2018"
"1218837","ISOSORB MONO 10MG TB",7.40,"12/20/2018"
"1218838","POTASS CHL 8MEQ CRTB",7.40,"12/20/2018"
"1218839","MAG GLUCON 500MG TAB",7.40,"12/20/2018"
"1218840","FA/B COMP W/C CAP   ",7.40,"12/20/2018"
"1218849","METRONIDA.75%CR 45GM",957.75,"12/20/2018"
"1218856","CEFOTETAN 1GM VIAL  ",70.25,"12/20/2018"
"1218866","TRIHEXYPHENIDY 5MGTB",7.40,"12/20/2018"
"1218868","VERAPAMIL 120MG SRCP",7.40,"12/20/2018"
"1218869","VERAPAMIL 180MG SRCP",7.40,"12/20/2018"
"1218872","INDAPAMIDE 1.25MG TB",7.40,"12/20/2018"
"1218881","DILTIAZEM 60MG SR CP",7.40,"12/20/2018"
"1218886","H-COD10/APAP325MG TB",37.00,"12/20/2018"
"1218895","CITALOPRAM 10MG TAB ",7.40,"12/20/2018"
"1218897","FOSFOMYC 3GM POW PKT",251.00,"12/20/2018"
"1218915","CYANOCOBAL 100MCG TB",1.00,"12/20/2018"
"1218916","CYANOCOBA 1000MCG TB",7.40,"12/20/2018"
"1218917","FOLIC ACID 0.8MG TAB",1.00,"12/20/2018"
"1218918","VIT B COMPLEX CAP   ",4.50,"12/20/2018"
"1218919","LIDOCAINE 10MG IV   ",1.80,"12/20/2018"
"1218923","ASPIRIN 600MG SUPP  ",8.10,"12/20/2018"
"1218929","IPRATROPIUM 0.03% SP",201.25,"12/20/2018"
"1218930","IPRATROP .06%SP 15ML",111.25,"12/20/2018"
"1218939","TRIFLUOPERAZ 2MG TAB",7.40,"12/20/2018"
"1218940","TRIFLUOPERAZ 5MG TAB",8.90,"12/20/2018"
"1218949","DESIPRAMINE 10MG TAB",7.40,"12/20/2018"
"1218952","METHYLPHEN 10MG TAB ",7.40,"12/20/2018"
"1218954","PYRIDOXINE 100MG TAB",1.00,"12/20/2018"
"1218956","THEOPHYLL 300MG SRTB",7.40,"12/20/2018"
"1218957","VITAMIN A 10000IU CP",1.00,"12/20/2018"
"1218963","BUMETANID 2.5MG/10ML",20.50,"12/20/2018"
"1218978","FAMOTIDINE 10MG TAB ",1.00,"12/20/2018"
"1218982","BACITR/POLYB OO 3.5G",100.25,"12/20/2018"
"1218985","BENZO/MENT 15-3.6LOZ",3.40,"12/20/2018"
"1218991","DIBUCAINE 1%OIN 30GM",32.25,"12/20/2018"
"1218993","BACITR 500U/GM 30GM ",17.75,"12/20/2018"
"1218994","ZINC OX 40% OIN 120G",29.75,"12/20/2018"
"1219003","SOTALOL HCL 120MG TB",16.00,"12/20/2018"
"1219006","RISPERIDONE .25MG TB",7.40,"12/20/2018"
"1219007","RISPERIDONE 2MG TAB ",7.40,"12/20/2018"
"1219013","INDOMETHACIN 50MG CP",7.40,"12/20/2018"
"1219014","METHYLDOPA 500MG TAB",7.40,"12/20/2018"
"1219017","FLUPHENAZINE 5MG TAB",7.40,"12/20/2018"
"1219018","DOCUSATE NA 50MG CAP",3.60,"12/20/2018"
"1219019","DOXYCYC HYC 100MG CP",30.75,"12/20/2018"
"1219023","THIOTHIXENE 10MG CAP",7.40,"12/20/2018"
"1219025","CEPHALEXIN 250MG CAP",7.40,"12/20/2018"
"1219026","CEPHALEXIN 500MG CAP",7.40,"12/20/2018"
"1219031","NORTRIPTYL 50MG CAP ",7.40,"12/20/2018"
"1219037","LABETALOL 200MG TAB ",7.40,"12/20/2018"
"1219038","ENALAPRIL 2.5MG TAB ",7.40,"12/20/2018"
"1219040","LISINOPRIL 40MG TAB ",7.40,"12/20/2018"
"1219042","MEDROXYPROGES 5MG TB",7.40,"12/20/2018"
"1219043","ETHAMBUTOL 100MG TAB",7.40,"12/20/2018"
"1219044","ETHAMBUTOL 400MG TAB",8.90,"12/20/2018"
"1219047","CLOMIPRAMINE 25MG CP",60.75,"12/20/2018"
"1219061","MIDODRINE 5MG TAB   ",10.00,"12/20/2018"
"1219062","MAGNE CHL 535MG CRTB",7.40,"12/20/2018"
"1219064","ANAGRELIDE 0.5MG CAP",7.40,"12/20/2018"
"1219071","PILOCARPINE 5MG TAB ",7.40,"12/20/2018"
"1219081","AMINOCAPR AC 25% 1ML",15.25,"12/20/2018"
"1219084","CARBAMAZE 200MG SRCP",9.50,"12/20/2018"
"1219091","DIAZEPAM 2.5MG PEDKT",706.75,"12/20/2018"
"1219092","DIAZEPAM 10MG KIT(R)",837.25,"12/20/2018"
"1219093","ZONISAMIDE 100MG CAP",11.75,"12/20/2018"
"1219100","MG/CA/FA 400-200-1TB",4.20,"12/20/2018"
"1219108","ESTRADIOL 0.5MG TAB ",7.40,"12/20/2018"
"1219109","CEFADROXIL 500MG CAP",7.40,"12/20/2018"
"1219110","PROPRANOLOL SR 120MG",11.75,"12/20/2018"
"1219120","NEO/BAC/POL/HC OINT ",501.00,"12/20/2018"
"1219126","EPINEP 1:1000 NAS 30",49.50,"12/20/2018"
"1219127","HYDROCORT 2.5%CR 30G",107.00,"12/20/2018"
"1219129","TENOFOV DISO 300MGTB",140.00,"12/20/2018"
"1219132","PERMETHRIN 5%CRM 60G",537.75,"12/20/2018"
"1219137","MODAFINIL 100MG TAB ",139.50,"12/20/2018"
"1219138","TIAGABINE 4MG TAB   ",32.25,"12/20/2018"
"1219147","TRIAMTERENE 50MG CAP",16.00,"12/20/2018"
"1219153","COLESEVELAM 625MG TB",9.50,"12/20/2018"
"1219160","MENTH-METH SA CR 90G",13.75,"12/20/2018"
"1219161","MELATONIN 3MG TAB   ",4.50,"12/20/2018"
"1219174","APAP 650MG/20.3ML   ",4.50,"12/20/2018"
"1219175","APAP 650MG CR TAB   ",1.00,"12/20/2018"
"1219181","ASP250-APAP250-CAF65",1.00,"12/20/2018"
"1219193","BUPIVACAINE .5% 50ML",26.25,"12/20/2018"
"1219212","CHOLESTYR LT POW 4GM",10.50,"12/20/2018"
"1219220","CISATRACUR 200/20 VL",1169.75,"12/20/2018"
"1219226","CLINDAMYCI 900MG/6ML",67.00,"12/20/2018"
"1219227","CLOBETA .05% GEL 15G",118.50,"12/20/2018"
"1219233","CLOBETASOL.05% 25ML ",229.00,"12/20/2018"
"1219237","CLOTRIMAZ 1% TP SOLN",79.75,"12/20/2018"
"1219238","CLOTRIM VAG 1%CRM45G",26.50,"12/20/2018"
"1219249","COLLAGENA 250OIN 30G",1064.00,"12/20/2018"
"1219251","CROMOLYN 4% OS 10ML ",156.00,"12/20/2018"
"1219260","DEXTROM POLI 30MG/5M",7.40,"12/20/2018"
"1219266","DILTIAZEM 125MG/25ML",60.75,"12/20/2018"
"1219281","DUTASTERIDE 0.5MG CP",26.50,"12/20/2018"
"1219285","ENALAPRILAT 2.5MG/2M",19.00,"12/20/2018"
"1219293","ERYTHROMYC 250MG TAB",30.00,"12/20/2018"
"1219309","FAT EMULS 20% 100ML ",160.50,"12/20/2018"
"1219310","FAT EMULS 20% 500ML ",176.75,"12/20/2018"
"1219332","FLUORESC NA 1MG STRP",7.40,"12/20/2018"
"1219347","FOLIC ACID 1MG/0.2ML",7.40,"12/20/2018"
"1219349","GABAPEN 250MG/5ML 5M",8.60,"12/20/2018"
"1219354","GLUCOSAMINE 500MG CP",7.40,"12/20/2018"
"1219360","GLYCOPYR 0.2MG/ML 2M",106.00,"12/20/2018"
"1219361","GLYCOPYRRO 1MG/5ML I",223.25,"12/20/2018"
"1219369","GUAIFEN 200MG/10ML  ",7.40,"12/20/2018"
"1219370","GUAIF-COD 200-20/10M",24.75,"12/20/2018"
"1219379","HOMATROP HBR5%OS 5ML",88.75,"12/20/2018"
"1219394","HYDROCORT 100MG ENEM",40.75,"12/20/2018"
"1219401","HYDROXYUREA 500MG CP",7.40,"12/20/2018"
"1219403","HYDROXYZINE 50MG TAB",7.40,"12/20/2018"
"1219407","INDOCYAN GREEN 25MG ",427.75,"12/20/2018"
"1219416","LABETALOL 20MG/4ML  ",22.25,"12/20/2018"
"1219419","LEVOTHYROX 112MCG TB",7.40,"12/20/2018"
"1219421","LIDOCAIN 1%/EPI 50ML",47.50,"12/20/2018"
"1219423","LIDOCAIN 2%/EPI 20ML",22.75,"12/20/2018"
"1219431","LORAZEPAM 2MG/ML 1ML",37.00,"12/20/2018"
"1219444","MENINGOC A,C,Y,W-135",478.50,"12/20/2018"
"1219445","MENTHOL/CAMPHOR LOT ",24.00,"12/20/2018"
"1219454","METRONID 500MG/100ML",24.75,"12/20/2018"
"1219461","MULTIVITAM INJ 1ML  ",8.20,"12/20/2018"
"1219471","NORETHINDRONE 5MG TB",12.75,"12/20/2018"
"1219474","SOD CHLOR .9% 1000ML",37.00,"12/20/2018"
"1219494","PHENOBARB 4MG/1ML 5M",24.75,"12/20/2018"
"1219520","POLY10K-TRIM.1%OS10M",61.75,"12/20/2018"
"1219556","SELENIUM 50MCG TAB  ",3.60,"12/20/2018"
"1219558","SENNOSI 8.8MG/5ML 5M",4.00,"12/20/2018"
"1219562","SIMETHICONE 125 CHEW",4.50,"12/20/2018"
"1219569","SOD PHOS 15MM/5ML VI",27.75,"12/20/2018"
"1219577","SULFAME800-TMP160/20",17.75,"12/20/2018"
"1219582","TALC POWDER 1GM     ",0.20,"12/20/2018"
"1219585","TERCONAZ 0.4%CR 45GM",229.50,"12/20/2018"
"1219591","TETRACAINE.5%OS 2ML ",49.50,"12/20/2018"
"1219599","TIMOLOL .5%OPGL 5ML ",185.50,"12/20/2018"
"1219600","TIOCONAZ 6.5%OIN 4.6",77.75,"12/20/2018"
"1219609","TRIAMCIN.1% PST 5GM ",425.00,"12/20/2018"
"1219623","ZIPRASIDONE 60MG CAP",60.75,"12/20/2018"
"1219633","LITHIUM CA 300MGCRTB",7.40,"12/20/2018"
"1219634","NIFEDIP OSM 60MGSRTB",12.00,"12/20/2018"
"1219643","ERGOCALC 8000U/ML 1M",7.40,"12/20/2018"
"1219647","DM-GUAIF 20-200/10ML",5.90,"12/20/2018"
"1219651","BUPIVACAIN .75% 10ML",20.75,"12/20/2018"
"1219664","TRIAMT/HCTZ 37.5 CAP",5.70,"12/20/2018"
"1219666","SALINE.65%NAS SP 45M",9.40,"12/20/2018"
"1219673","FE F/B12/C/FA/IFC CP",7.40,"12/20/2018"
"1219674","CARBAMAZE 200MG/10ML",23.50,"12/20/2018"
"1219685","CAFFEINE CIT 60MG/3M",100.75,"12/20/2018"
"1219689","MOXIFLOXAC 400MG TAB",138.75,"12/20/2018"
"1219691","DILTIAZE 120MG SR CP",7.40,"12/20/2018"
"1219693","LEVETIRACET 250MG TB",7.40,"12/20/2018"
"1219695","FLUPHENAZ 2.5MG/5 PO",10.50,"12/20/2018"
"1219701","LIDOCAINE 4% CR 5GM ",43.50,"12/20/2018"
"1219708","BETHANECHOL 10MG TAB",7.40,"12/20/2018"
"1219721","GENTAMYC 0.3%OS 5ML ",101.75,"12/20/2018"
"1219734","CALC ACET/AL SULF PK",7.40,"12/20/2018"
"1219735","CALC600-VITD 200 TAB",3.60,"12/20/2018"
"1219749","AMOXICILLIN 875MGTAB",6.90,"12/20/2018"
"1219754","DICYCLOMINE 10MG CAP",7.40,"12/20/2018"
"1219780","LIDOCAINE 1% 50ML   ",30.00,"12/20/2018"
"1219792","MORPHINE 100MG/100ML",74.00,"12/20/2018"
"1219824","QUETIAPINE 300MG TAB",21.75,"12/20/2018"
"1219829","SENNOSIDES 8.6MG TAB",3.00,"12/20/2018"
"1219841","TRIAMCNOLO.5%CRM15GM",44.50,"12/20/2018"
"1219867","MAG HYD400MG/5ML 30M",7.40,"12/20/2018"
"1219874","AZTREONAM IV 2GM VL ",368.50,"12/20/2018"
"1219878","ACTIVTD CHARC/SORBIT",88.75,"12/20/2018"
"1219890","VITAMIN A&D OIN 60GM",16.75,"12/20/2018"
"1219895","CLOT1/BETA.05%CR 15G",158.50,"12/20/2018"
"1219898","DILTIAZEM 25MG/5ML V",24.75,"12/20/2018"
"1219899","TRIAMCINOL.1%OIN 15G",22.75,"12/20/2018"
"1219903","HYDROCORT 0.5%CR 30G",18.50,"12/20/2018"
"1219916","OXYMETAZLN HCL.05%15",7.40,"12/20/2018"
"1219918","PHENYTOIN 100MG/4ML ",7.40,"12/20/2018"
"1219920","PREDNISOLON 15MG/5ML",7.40,"12/20/2018"
"1219927","SPS 15GM/60ML SUSP  ",58.75,"12/20/2018"
"1219940","AMPHETAMINE 5MG TAB ",24.75,"12/20/2018"
"1219953","TRIAMCINOLN.1%CR15GM",22.75,"12/20/2018"
"1219960","NITROGLYCRN 2%OINTPK",9.50,"12/20/2018"
"1219980","LIDOCAIN 1%/EPI 20ML",12.75,"12/20/2018"
"1219993","RISPERIDONE .5MG ODT",24.00,"12/20/2018"
"1220192","AA5D20W/LYTES1000ML ",196.00,"12/20/2018"
"1221000","D5LR UP TO 1000ML   ",18.50,"12/20/2018"
"1221001","D5NS+KCL 20MEQ 1000M",37.00,"12/20/2018"
"1221004","D10W 1000ML         ",43.25,"12/20/2018"
"1221005","D10W 250ML          ",53.00,"12/20/2018"
"1221008","D5.45NS/KCL20 1000ML",53.00,"12/20/2018"
"1221009","D5.45NS/KCL40 1000ML",29.75,"12/20/2018"
"1221010","D5 1/2NS/KCL10MEQ   ",53.00,"12/20/2018"
"1221011","D5-0.2% NACL 1000ML ",25.25,"12/20/2018"
"1221014","RINGER LAC UP TO 1L ",43.25,"12/20/2018"
"1221015","RINGER LAC UP TO 1L ",10.00,"12/20/2018"
"1221024","DEXTROSE 70% 500ML  ",82.50,"12/20/2018"
"1221028","STERILE WATER 1000ML",43.25,"12/20/2018"
"1221036","PDS 395MOSM/L 2000ML",59.25,"12/20/2018"
"1221040","PDS 346MOSM/L 2000ML",125.25,"12/20/2018"
"1221044","SOD CHLOR .45%1000ML",43.25,"12/20/2018"
"1221046","SOD CHLOR .45% 500ML",47.75,"12/20/2018"
"1221047","SOD CHLOR .45% 250ML",12.25,"12/20/2018"
"1221065","MANNITOL 20% 500ML  ",118.25,"12/20/2018"
"1221067","MANNITOL 20% 250ML  ",101.75,"12/20/2018"
"1221071","AA425D10WLYTES 1000 ",196.00,"12/20/2018"
"1221072","AA425D25LYTES 1000ML",195.75,"12/20/2018"
"1221074","AMINO ACID 10% 500ML",106.00,"12/20/2018"
"1221078","AMINO ACID 8.5% 500M",106.00,"12/20/2018"
"1221081","D5LR/KCL 20MEQ/1000 ",20.75,"12/20/2018"
"1221084","SOD CHLOR .9% 25ML  ",9.80,"12/20/2018"
"1221085","SOD CHLOR .9% 100ML ",53.00,"12/20/2018"
"1221086","NS W/ KCL 20MEQ/1000",43.25,"12/20/2018"
"1221087","NS W/ KCL 40MEQ/1000",43.25,"12/20/2018"
"1221088","KCL 20MEQ/.45%NS1000",43.25,"12/20/2018"
"1221091","D5W/0.9%NSS+40MEQ 1L",31.75,"12/20/2018"
"1221104","SOD CHLOR 3% 500ML  ",43.25,"12/20/2018"
"1221109","D5W/0.45%NACL 1000ML",53.00,"12/20/2018"
"1221137","D10W-NACL.225% 250ML",47.25,"12/20/2018"
"1221139","AA 5%/D20W 2000ML   ",318.00,"12/20/2018"
"1221140","D10W 500ML          ",36.75,"12/20/2018"
"1221141","AA 4.25%/D20W 1000ML",196.00,"12/20/2018"
"1221149","SOD CHLOR .9% 50ML  ",53.00,"12/20/2018"
"1221150","SOD CHLOR .9% 100ML ",79.50,"12/20/2018"
"1221158","AA 4.25%/D5W 1000ML ",120.00,"12/20/2018"
"1221172","AA 4.25%/D25W 1000ML",196.00,"12/20/2018"
"1221175","AA5D20W/LYTES2000ML ",318.00,"12/20/2018"
"1221180","DEXTROSE 50% 500ML  ",79.00,"12/20/2018"
"1221181","FAT EMULSION 20% 250",213.75,"12/20/2018"
"1221185","PHENYLEPH 50MG/250ML",61.00,"12/20/2018"
"1221197","AA425D5 W/LYTES 1000",140.00,"12/20/2018"
"1221198","AA 4.25%/D10W 1000ML",196.00,"12/20/2018"
"1221202","PDS 346MOSM/L 2500ML",58.50,"12/20/2018"
"1221223","NICARDIP 20MG/200 NS",514.25,"12/20/2018"
"1221260","CRRT:2K/3.5CA/32B 5L",287.25,"12/20/2018"
"1221261","DIALYSIS 4-2.5 5L   ",186.25,"12/20/2018"
"1221262","DIALYSIS 0-2.5 5L   ",186.25,"12/20/2018"
"1221284","PDS 344MOSM/L 2000ML",58.50,"12/20/2018"
"1221285","PDS 344MOSM/L 3000ML",58.50,"12/20/2018"
"1221287","PDS 395MOSM/L 3000ML",58.50,"12/20/2018"
"1221288","PDS 483MOSM/L 2500ML",58.50,"12/20/2018"
"1221300","SOD CHLOR .9% 50ML  ",53.00,"12/20/2018"
"1240002","LD ORLVL 2 INI 15MIN",3304.25,"12/20/2018"
"1240004","LD ORLVL 4 INI 15MIN",6606.75,"12/20/2018"
"1240012","LD ORLVL 2 EA ADDMIN",132.25,"12/20/2018"
"1240014","LD ORLVL 4 EA ADDMIN",198.00,"12/20/2018"
"125120","R&B M/S SEMI PRIVATE",2616.25,"12/20/2018"
"125207","R&B SEMI PVT TELEM  ",3687.00,"12/20/2018"
"1311073","BLOOD PRODUCT IRRAD ",749.00,"12/20/2018"
"1314001","FFP THAWING         ",446.50,"12/20/2018"
"1314005","PLATELETS POOLING   ",254.50,"12/20/2018"
"1314006","RBC PRETREAT CHEM   ",560.25,"12/20/2018"
"1314008","RBC PRETREAT GRD SEP",611.50,"12/20/2018"
"1314014","RBC PRETREAT DIFF EA",627.25,"12/20/2018"
"1314016","CATECHOL FRACTNTD   ",164.00,"12/20/2018"
"1314026","CARBAMAZEPINE TOTAL ",693.75,"12/20/2018"
"1314028","CYCLOSPORINE        ",266.25,"12/20/2018"
"1314039","LITHIUM             ",391.25,"12/20/2018"
"1314041","PHENOBARBITAL       ",728.75,"12/20/2018"
"1314042","PHENYTOIN TOTAL     ",622.25,"12/20/2018"
"1314043","PHENYTOIN FREE      ",177.75,"12/20/2018"
"1314044","PRIMIDONE           ",821.50,"12/20/2018"
"1314049","TACROLIMUS          ",299.00,"12/20/2018"
"1314050","THEOPHYLLINE        ",304.00,"12/20/2018"
"1314051","TOBRAMYCIN          ",336.00,"12/20/2018"
"1314052","TOPIRAMATE          ",260.00,"12/20/2018"
"1314054","DRUG UNSPEC QUANT   ",720.00,"12/20/2018"
"1314083","BLOOD TYPING ABO    ",100.75,"12/20/2018"
"1314084","BLOOD TYPING RH D   ",162.00,"12/20/2018"
"1314087","BLD TYPING OTHER AG ",308.25,"12/20/2018"
"1314091","COMPATIB TEST IS    ",204.25,"12/20/2018"
"1314092","COMPATIB TEST INCUB ",330.25,"12/20/2018"
"1314093","COMPATIB TEST AHG   ",577.00,"12/20/2018"
"1314096","BILIRUBIN TOT TRANS ",144.50,"12/20/2018"
"1314103","ADRENOCORT ACTH     ",2447.75,"12/20/2018"
"1314105","ALBUMIN SERUM       ",123.75,"12/20/2018"
"1314106","ALBUMIN FLUID       ",123.75,"12/20/2018"
"1314109","ELECTROLYTE PANEL   ",309.00,"12/20/2018"
"1314110","COMP METAB PANEL    ",562.75,"12/20/2018"
"1314112","LIPID PANEL         ",443.00,"12/20/2018"
"1314113","RENAL FUNCTION PANEL",525.75,"12/20/2018"
"1314114","HEPATITIS ACUTE PANE",829.50,"12/20/2018"
"1314115","HEPATIC FUNCTION PAN",490.00,"12/20/2018"
"1314116","MICROALB QNT        ",132.25,"12/20/2018"
"1314120","ALDOLASE            ",160.75,"12/20/2018"
"1314121","ALDOSTERONE         ",617.00,"12/20/2018"
"1314123","ALPHA 1-ANTITRYP TOT",848.25,"12/20/2018"
"1314125","AFP SERUM           ",157.50,"12/20/2018"
"1314127","ALUMINUM            ",540.50,"12/20/2018"
"1314135","AMMONIA             ",283.00,"12/20/2018"
"1314138","AMYLASE             ",353.00,"12/20/2018"
"1314143","ANGIOTENSIN CONV ENZ",744.75,"12/20/2018"
"1314144","APOLIPOPROTEIN EACH ",577.00,"12/20/2018"
"1314146","ASCORBIC ACID       ",165.25,"12/20/2018"
"1314149","BETA-2 MICROGLOBULIN",93.00,"12/20/2018"
"1314152","BILIRUBIN TOTAL     ",240.00,"12/20/2018"
"1314153","BILIRUBIN DIRECT    ",102.75,"12/20/2018"
"1314156","BLD OCCULT FECES 1-3",88.25,"12/20/2018"
"1314157","BLD OCCULT OTHER SRC",88.25,"12/20/2018"
"1314161","VITAMIN D 25OH      ",449.75,"12/20/2018"
"1314163","CALCITONIN          ",525.75,"12/20/2018"
"1314164","CALCIUM TOTAL       ",131.50,"12/20/2018"
"1314165","CALCIUM IONIZED     ",155.00,"12/20/2018"
"1314167","CALCIUM URI QN TIMED",43.00,"12/20/2018"
"1314169","CALCULUS ANAL QUANT ",676.00,"12/20/2018"
"1314173","CARBON DIOXIDE CO2  ",131.50,"12/20/2018"
"1314174","CARBON MONOXIDE QUAN",468.75,"12/20/2018"
"1314176","CARCINOEMBRYONIC AG ",362.75,"12/20/2018"
"1314177","CARNITINE           ",688.00,"12/20/2018"
"1314178","CAROTENE            ",228.75,"12/20/2018"
"1314183","CERULOPLASMIN       ",219.75,"12/20/2018"
"1314184","CHEMILUM ASSAY NOS  ",1047.50,"12/20/2018"
"1314186","CHLORIDE BLOOD      ",131.50,"12/20/2018"
"1314188","CHLORIDES OTHER FLD ",123.75,"12/20/2018"
"1314190","CHOLESTEROL TOTAL   ",88.25,"12/20/2018"
"1314200","CHROMIUM            ",147.25,"12/20/2018"
"1314206","CORTISOL FREE       ",482.50,"12/20/2018"
"1314207","CORTISOL TOTAL      ",321.50,"12/20/2018"
"1314208","CREATINE            ",54.00,"12/20/2018"
"1314213","CPK TOTAL           ",306.50,"12/20/2018"
"1314214","CPK ISOENZYMES      ",160.75,"12/20/2018"
"1314215","CPK MB FRACTION     ",463.00,"12/20/2018"
"1314217","CREATININE BLOOD    ",107.00,"12/20/2018"
"1314218","CREATININE UR-OTHER ",65.25,"12/20/2018"
"1314219","CREATININE CLEARANCE",504.50,"12/20/2018"
"1314221","CRYOGLOBULIN        ",113.25,"12/20/2018"
"1314223","VITAMIN B-12        ",270.50,"12/20/2018"
"1314226","DHEA                ",145.50,"12/20/2018"
"1314227","DHEA-S              ",554.00,"12/20/2018"
"1314234","DIHYDROXY VITAMIN D ",353.00,"12/20/2018"
"1314240","ERYTHROPOIETIN      ",107.75,"12/20/2018"
"1314241","ESTRADIOL           ",160.50,"12/20/2018"
"1314243","ESTROGEN TOTAL      ",322.25,"12/20/2018"
"1314244","ESTRIOL             ",139.25,"12/20/2018"
"1314247","ETHYLENE GLYCOL     ",170.75,"12/20/2018"
"1314249","FAT-LIPID FECES QUAL",160.50,"12/20/2018"
"1314254","FERRITIN            ",362.25,"12/20/2018"
"1314255","FETAL FIBRONECTIN   ",2037.50,"12/20/2018"
"1314258","FOLIC ACID SERUM    ",257.25,"12/20/2018"
"1314259","FOLIC ACID RBC      ",174.75,"12/20/2018"
"1314265","GAMMAGLOB M-G-A-D   ",64.50,"12/20/2018"
"1314266","GAMMAGLOBULIN IGE   ",299.00,"12/20/2018"
"1314267","IGG SUB 1,2,3 OR 4  ",76.00,"12/20/2018"
"1314269","BLD GAS-PH,PO2,PCO2 ",837.25,"12/20/2018"
"1314270","BLD GAS W-O2 SAT    ",837.25,"12/20/2018"
"1314270","BLD GAS W-O2 SAT DIR",837.25,"12/20/2018"
"1314276","GASTRIN             ",266.25,"12/20/2018"
"1314278","GLUCOSE, BODY FLUID ",131.50,"12/20/2018"
"1314280","GLUCOSE, QUANT      ",123.75,"12/20/2018"
"1314282","GLUCOSE, POST DOSE  ",321.50,"12/20/2018"
"1314283","GLUCOSE TOL, 3 SPECS",487.25,"12/20/2018"
"1314283","GTT 3 SPEC          ",487.25,"12/20/2018"
"1314284","GLUCOSE TOL, ADD SP ",113.75,"12/20/2018"
"1314284","GTT ADD SP          ",113.75,"12/20/2018"
"1314286","G6PD, QUANT         ",301.00,"12/20/2018"
"1314292","GGT                 ",146.00,"12/20/2018"
"1314296","GLYCATED PROTEIN    ",86.50,"12/20/2018"
"1314297","FOLLICLE STIM HORM  ",1103.25,"12/20/2018"
"1314298","LEUTEINIZING HORMONE",341.00,"12/20/2018"
"1314299","GROWTH HORMONE      ",96.00,"12/20/2018"
"1314301","HAPTOGLOBIN, QUANT  ",713.00,"12/20/2018"
"1314306","HEAVY METALS, QUANT ",266.25,"12/20/2018"
"1314308","HEMOGLOBIN, CHROMA  ",408.00,"12/20/2018"
"1314314","METHEMOGLOBIN, QUAN ",347.25,"12/20/2018"
"1314325","HOMOCYSTEINE        ",299.00,"12/20/2018"
"1314328","5-HIAA              ",250.50,"12/20/2018"
"1314333","IMMUNOASSAY, OTHER  ",287.00,"12/20/2018"
"1314335","IMMUNOASSAY, RIA    ",1501.50,"12/20/2018"
"1314336","IMMUNOASSAY, NOS    ",609.00,"12/20/2018"
"1314337","INSULIN, TOTAL      ",219.75,"12/20/2018"
"1314340","IRON                ",140.25,"12/20/2018"
"1314346","LACTIC ACID         ",225.25,"12/20/2018"
"1314347","LACTATE DEHYDROLDH  ",123.75,"12/20/2018"
"1314352","LEAD                ",354.50,"12/20/2018"
"1314358","LIPASE              ",374.50,"12/20/2018"
"1314363","LIPOPROTEIN, LDL    ",285.00,"12/20/2018"
"1314365","MAGNESIUM           ",175.25,"12/20/2018"
"1314367","MANGANESE           ",170.25,"12/20/2018"
"1314371","MERCURY             ",378.75,"12/20/2018"
"1314372","METANEPHRINES       ",230.50,"12/20/2018"
"1314379","MYELIN BASIC PROTEIN",1225.00,"12/20/2018"
"1314380","MYOGLOBIN           ",600.00,"12/20/2018"
"1314381","NEPHELOMETRY, NOS   ",174.00,"12/20/2018"
"1314400","OLIGOCLONAL BANDS   ",1366.75,"12/20/2018"
"1314403","ORGAN ACID,SIN,QUAN ",1111.50,"12/20/2018"
"1314405","OSMOLALITY, BLOOD   ",123.75,"12/20/2018"
"1314406","OSMOLALITY,URINE    ",131.50,"12/20/2018"
"1314410","PARATHORMONE PTH    ",554.00,"12/20/2018"
