"Facility","Description","Price"
"Danville Regional","DRAPE ARTHROSCOPY",271
"Danville Regional","PROTECTOR HEEL/ELBOW",55
"Danville Regional","TISSUE EXPANDER",5904
"Danville Regional","CATH URETERAL DISP",199
"Danville Regional","ELECTRODE ELECTROSURGICL",4268
"Danville Regional","LUBRICANT VIPERSLIDE",1202
"Danville Regional","BELT FETAL MONITOR",20
"Danville Regional","MARKER PASSIVE REFLC",626
"Danville Regional","DRAPE SHOULDER",22
"Danville Regional","SUTURE G15",398
"Danville Regional","GLIDE CATH",735
"Danville Regional","KIT TRANSDUCER",637
"Danville Regional","ELECTRODE MENISECTOM",4315
"Danville Regional","TOWEL OR DISP",34
"Danville Regional","CATH RE-ENTRY G04",4943
"Danville Regional","CORD BIPOLAR",28
"Danville Regional","SPONGE NEURO",84
"Danville Regional","PAD HIP PROTECTOR",351
"Danville Regional","PAD CPM LEGASUS",197
"Danville Regional","CATH ANGIOGRAM",575
"Danville Regional","CATH BLLN G07",4936
"Danville Regional","TUBING UTERINE ASP",1430
"Danville Regional","ADAPTER SWIVEL",162
"Danville Regional","CONNECTOR CABLE",2471
"Danville Regional","SENSOR C02 FLOW",347
"Danville Regional","DSG SPANDAGE SMALL",24
"Danville Regional","GLIDEWIRE",739
"Danville Regional","SHEATH RADIOPAQUE",421
"Danville Regional","DRAPE BARRIER",301
"Danville Regional","SUTURE G05",143
"Danville Regional","RESERVOIR CELL SAVER",429
"Danville Regional","SPONGE ROUND",20
"Danville Regional","STENT LUBI-FLEX",1105
"Danville Regional","DRAPE LAP TRANSVERSE",64
"Danville Regional","DSG VAC HAND",647
"Danville Regional","DSG PROMOGRAN",207
"Danville Regional","STPL HERNIA",4936
"Danville Regional","SET PUMP VAL",100
"Danville Regional","NDL TEMNO",507
"Danville Regional","ELECTRODE POSTOP STERILE",56
"Danville Regional","BANDAGE/DSG G09",258
"Danville Regional","CATH BLLN DIL NONVAS G01",526
"Danville Regional","STIMULATOR ENT PROBE",1430
"Danville Regional","RETRACTOR IRIS",944
"Danville Regional","BURR/BLADE/BITS G32",6281
"Danville Regional","DENTAL SUPPLIES",96
"Danville Regional","SET PUMP ANGIO JET",346
"Danville Regional","PUNCH AORTIC",693
"Danville Regional","BURR/BLADE/BITS G16",3949
"Danville Regional","NDL MICRODISSECT",402
"Danville Regional","SET DIALATOR DISP",2162
"Danville Regional","PACEMAKER CABLE",858
"Danville Regional","DRAPE EYE",125
"Danville Regional","ELECTRODE STIM TENS",40
"Danville Regional","MANIPULATOR UTERINE",340
"Danville Regional","DRAPE THYROID",69
"Danville Regional","BANDAGE/DSG G08",229
"Danville Regional","CATH URETHRAL COUNCI",162
"Danville Regional","NDL KNIFE",2286
"Danville Regional","BANDAGE/DSG G22",858
"Danville Regional","NDL PEDICAL ACCESS",4690
"Danville Regional","WIPE PROTECTIVE",75
"Danville Regional","DRAPE URINARY",52
"Danville Regional","SOAP CASTILLE",20
"Danville Regional","PAD V.A.C. TRAC",148
"Danville Regional","ADAPTER URETERAL",286
"Danville Regional","DRAPE SPLIT",127
"Danville Regional","DRAPE FENESTRATED",24
"Danville Regional","TRAY PARACERVI BLOCK",89
"Danville Regional","MANIFOLD TRANSDUCER",234
"Danville Regional","SET GALLBLADDER",2886
"Danville Regional","KIT BIOP MONOPTY",376
"Danville Regional","DRAPE MAGNET INSTRUM",82
"Danville Regional","NDL KEITH",55
"Danville Regional","BURR/BLADE/BITS G19",4690
"Danville Regional","SHIELD BRST INV NIPP",137
"Danville Regional","BURR/BLADE/BITS G30",5542
"Danville Regional","STPL ROTICULATOR",253
"Danville Regional","SHEATH RETRVE TIP EX",920
"Danville Regional","DSG DUODERM SGNL 8X8",87
"Danville Regional","STPL PURSTRING 65",1429
"Danville Regional","SEAL HEARTSTRING",2182
"Danville Regional","GUIDEWIRE G04",1430
"Danville Regional","FILTER BREATH CIRC",149
"Danville Regional","PROBE LITHOTRIP",4936
"Danville Regional","RING MALYUGIN",2459
"Danville Regional","TUBING PERFUSION",572
"Danville Regional","BANDAGE/DSG G25",1287
"Danville Regional","BAG DECANTER OR",40
"Danville Regional","BANDAGE/DSG G19",378
"Danville Regional","INJECTOR OSTEOSET",2471
"Danville Regional","TUBE LAVACUATOR",106
"Danville Regional","CATH CORONARY CORDIS",125
"Danville Regional","DILATOR HEYMAN",137
"Danville Regional","ADAPTER ET CO2 FILTER",170
"Danville Regional","CATH THROMB EMBO G14",8176
"Danville Regional","CONNECTOR Y",358
"Danville Regional","PAD MATERNITY/PK",20
"Danville Regional","TRAC BOOT BUCKS",114
"Danville Regional","DRAIN HYDROCOAT",550
"Danville Regional","CATH BILIARY DILITATION",787
"Danville Regional","HUMIDIFIER KAZ DISP",20
"Danville Regional","SEAL MYOSURE",118
"Danville Regional","TRAP SPECIMEN",63
"Danville Regional","BANDAGE/DSG G10",273
"Danville Regional","PACK ENT",270
"Danville Regional","CANNULA AORTIC ROOT",191
"Danville Regional","NASAL MASK",61
"Danville Regional","DRAIN TLS",436
"Danville Regional","K-WIRE G01",358
"Danville Regional","DRAPE ANGIO",20
"Danville Regional","GOWN SURG XLRG",53
"Danville Regional","SUCTION YANKAUER",20
"Danville Regional","PACK PRECISION",2554
"Danville Regional","TUBING SUCTION LONG",20
"Danville Regional","DRAPE INCISE",41
"Danville Regional","CATH THROMB EMBO G12",3007
"Danville Regional","BAG SPONGE COUNTER",5
"Danville Regional","TRAY LACERATION",54
"Danville Regional","STENT J",1712
"Danville Regional","SPLINT NASAL DOYLE",549
"Danville Regional","ENDO GRASPER",1736
"Danville Regional","SET FEEDING",53
"Danville Regional","STPL TA 30",1115
"Danville Regional","NDL VERIJET",415
"Danville Regional","DRAIN SUMP SALEM",38
"Danville Regional","CANNULA CO2",268
"Danville Regional","CATH EPIDURAL",97
"Danville Regional","CATH URETHRAL",20
"Danville Regional","HEMOSTAT HEMOTENE",2743
"Danville Regional","CATH FOLLOWER PHILLI",196
"Danville Regional","CURRETTE ENDOMETRIAL",87
"Danville Regional","BRUSH BRONCH",145
"Danville Regional","VALVE HEIMLICH",470
"Danville Regional","PENCIL BOVIE",68
"Danville Regional","ARTHREX TENOD KIT 1675DS",2471
"Danville Regional","CATH CORONARY",558
"Danville Regional","STPL ENDO LDS",2341
"Danville Regional","CANNULA CORONARY",252
"Danville Regional","GUIDEWIRE G07",3949
"Danville Regional","TUBE ET LAZER",1536
"Danville Regional","SOLN GLYCINE 3M BG",107
"Danville Regional","NDL STIMUPLEX",84
"Danville Regional","TROCAR G02",715
"Danville Regional","NDL PNEUMO",171
"Danville Regional","DRAPE O",142
"Danville Regional","REAMER G03",1853
"Danville Regional","CANNULA VISITEC",64
"Danville Regional","POUCH HIP",1158
"Danville Regional","SPLINT NOSE DENVER",447
"Danville Regional","IRRIGATOR EYE ANT CH",387
"Danville Regional","CUSHION DONUT",20
"Danville Regional","NDL ENDO W/TROCAR",244
"Danville Regional","BURR/BLADE/BITS G04",1430
"Danville Regional","BRACE BLEDSOE",1768
"Danville Regional","COLLAR PHILI",129
"Danville Regional","LIGHT SOURCE DISP",3456
"Danville Regional","SPEC VAGINAL DISP",58
"Danville Regional","STOPCOCK 3-WAY W/EXT",106
"Danville Regional","SUTURE G34",2224
"Danville Regional","ENDO DISECTOR",6606
"Danville Regional","TRAY LUMBAR INFANT",100
"Danville Regional","STRAINER URINE CALC",20
"Danville Regional","CAUTERY BOVIE",187
"Danville Regional","BAND ESOPH LIGATOR",1699
"Danville Regional","TROCAR G04",1147
"Danville Regional","TAPERTONE",1264
"Danville Regional","BLANKET UPPER",71
"Danville Regional","PACK PROCEDURAL G08",1280
"Danville Regional","ENDOBUTTON",3061
"Danville Regional","SLEEVE FOREARM COMPRES",1259
"Danville Regional","CATH DRAINAGE G03",1853
"Danville Regional","PACK HEARING SCREEN",159
"Danville Regional","TUBING PCA",62
"Danville Regional","VALVEULATOME DISP",2352
"Danville Regional","TUBING BURETROL",64
"Danville Regional","DRAPE OPTHALMIC",46
"Danville Regional","BURR/BLADE/BITS G21",581
"Danville Regional","SYRINGE INJECTOR",165
"Danville Regional","SET VEIN HARVEST",5265
"Danville Regional","BANDAGE/DSG G21",715
"Danville Regional","HEMOSTAT GEL FOAM CO",273
"Danville Regional","CAUTERY DISP",141
"Danville Regional","TUBING PUMP EPIDURAL",460
"Danville Regional","STPL PROXIMATE CVD",1430
"Danville Regional","ELECTRODE ACOMIOPLAS",643
"Danville Regional","SHIELD SPLASH",45
"Danville Regional","ENDO STITCH",4267
"Danville Regional","BURR/BLADE/BITS G18",4443
"Danville Regional","CATH URET OPEN END",182
"Danville Regional","DRAPE LAP",96
"Danville Regional","TISSUE EXTRACTOR G35",4936
"Danville Regional","SCISSOR LAP",694
"Danville Regional","DRAPE UNDER BUTTOCKS",27
"Danville Regional","RETRACTOR VAG DISP",108
"Danville Regional","FLOSEAL HEMO MATRIX",1873
"Danville Regional","SOLN LR IRRG 3000",91
"Danville Regional","DRAPE HIP TOTAL",157
"Danville Regional","CATHERTER GUIDING GO6",3949
"Danville Regional","STYLET KIT",458
"Danville Regional","CATH FOGARTY IRRIG",217
"Danville Regional","VEIN STRIPPER",173
"Danville Regional","CATH BLLN G04",1474
"Danville Regional","NASAL SPLINT RICHARD",439
"Danville Regional","PAD GROUNDING ADULT",36
"Danville Regional","KIT IV START",20
"Danville Regional","IMMOB ARM/SHOULDER",131
"Danville Regional","DEVICE SUT CAPTURING",4641
"Danville Regional","SET HEYMAN FOLLOWER",972
"Danville Regional","KIT PNEUMOTHORAX",1430
"Danville Regional","NDL CHIBA",89
"Danville Regional","STOCK ANTI-EM KNEE",31
"Danville Regional","BURR/BLADE/BITS/G27",4988
"Danville Regional","STPL ROTICULATOR",3267
"Danville Regional","SUTURE G01",29
"Danville Regional","SLEEVE THIGH COMPRESS",231
"Danville Regional","CATH ENDO DILATION",2024
"Danville Regional","PAD GROUNDING INFANT",62
"Danville Regional","ATLAS CABLE 826211 TI DB",3341
"Danville Regional","TRAY DUAL LUMEN CVP",2863
"Danville Regional","BURR/BLADE/BITS G08",2471
"Danville Regional","DRAPE PLASTIC",38
"Danville Regional","CATH DUAL LUMEN",1964
"Danville Regional","DRAIN JP FLAT",174
"Danville Regional","SOLN H2O IRRI 1500 B",43
"Danville Regional","NDL INJECTOR",1359
"Danville Regional","CATH NEPHROSTOMY",874
"Danville Regional","DSG VAC MED",551
"Danville Regional","DRAPE TOWEL",20
"Danville Regional","VERT CMN DLV SYS G16",8772
"Danville Regional","DERMA BOND ADHESIVE",240
"Danville Regional","STPL SEPTAL",1252
"Danville Regional","STOPCOCK HI PRESSURE",142
"Danville Regional","GUIDE ROD G03",1853
"Danville Regional","PAD DEFIB MULTIFUNCTION",260
"Danville Regional","BANDAGE/DSG G07",191
"Danville Regional","RETRACTOR TLC DISP",1102
"Danville Regional","CATH DRAINAGE G06",3949
"Danville Regional","ADAPTER TOUHY BORST",144
"Danville Regional","ALCON CYSTOTO 8065425120",42
"Danville Regional","SUTURE G19",480
"Danville Regional","TRAY INTRAOSEOUS DIS",1678
"Danville Regional","SUTURE G50",3357
"Danville Regional","BRUSH CYTOLOGY",329
"Danville Regional","NEEDLE SUTURE",136
"Danville Regional","AIRWAY LARYNGEAL",1159
"Danville Regional","ELECTRODE CAUTERY L",369
"Danville Regional","LOOP VESSEL MINI",20
"Danville Regional","TRAY SINGLE LUMEN CVP",328
"Danville Regional","NDL ASPIRATION",229
"Danville Regional","CANNISTER VAC",530
"Danville Regional","VERTEBROPLASTY NDL",1121
"Danville Regional","NDL SCHLEROTHERAPY",395
"Danville Regional","TROCAR G05",2353
"Danville Regional","AIRWAY ESOPH/TRACH",1074
"Danville Regional","SUTURE G30",1730
"Danville Regional","SLEEVE ARTHREX SHOUL",1430
"Danville Regional","CLEARVIEW MR BLOWER KIT",572
"Danville Regional","SUTURE G02",58
"Danville Regional","DERMA CARRIER II",292
"Danville Regional","ELECTRODE LOOP",1600
"Danville Regional","TUBE J-JUNOSTOMY",2471
"Danville Regional","ELECTRODE COLORADO",998
"Danville Regional","PIN GUIDE G27",1177
"Danville Regional","UTERINE MEASURING DEVICE",35
"Danville Regional","PACEMAKER SRVC KIT",515
"Danville Regional","CANNULA FLEX ACCUFEX",213
"Danville Regional","BURR/BLADE/BITS G09",2471
"Danville Regional","TRAY ENT",120
"Danville Regional","TRAY RENAL",4936
"Danville Regional","BURR/BLADE/BITS G03",1073
"Danville Regional","BAG FEEDING",65
"Danville Regional","STOCKINETTE BIA STR",117
"Danville Regional","TUBE BRONCHIAL",2471
"Danville Regional","SUTURE G20",572
"Danville Regional","CATH THORACIC",56
"Danville Regional","SEALANT FIBRIN 2CC",2471
"Danville Regional","FOAM HEADREST",22
"Danville Regional","PACK HEART",5939
"Danville Regional","PACK EYE",1362
"Danville Regional","HEMOCONCENTRATOR",1030
"Danville Regional","SHIELD EYE BILI",21
"Danville Regional","TUBE SHILEY",291
"Danville Regional","CLOSESURE SYSTEM",558
"Danville Regional","CEMENT BOND SKIN",996
"Danville Regional","CLEANER PERINEAL",20
"Danville Regional","TRAY TRACHEAL",4814
"Danville Regional","TAPE VASC STNT PLCMNT",1144
"Danville Regional","KIT INTRODUCER",1334
"Danville Regional","DRAPE FEMORAL",112
"Danville Regional","BLANKET INFANT DISP",164
"Danville Regional","BANDAGE/DSG G12",344
"Danville Regional","TUBE FEEDING TUNGSTE",124
"Danville Regional","DEVICE INFLATION",1001
"Danville Regional","DRAPE VIDEO",85
"Danville Regional","SUTURE G12",344
"Danville Regional","ADAPTER MULTIFLOW",20
"Danville Regional","TUBING NITROGLYCERIN",95
"Danville Regional","RETAINER VISCERA",359
"Danville Regional","KIT OST WOUND MGM",26
"Danville Regional","WRAP PLEXIPLUS FOOT",184
"Danville Regional","CATH EPISTAXIS",874
"Danville Regional","DEVICE INFLATION ENCORE",501
"Danville Regional","TUBING CARD OP BRIDG",1430
"Danville Regional","BANDAGE/DSG G17",339
"Danville Regional","HEMOSTAT ABSORBABLE",2471
"Danville Regional","DRAPE IOBAN SM",51
"Danville Regional","PACEMAKER INTRO",973
"Danville Regional","SUTURE G27",1430
"Danville Regional","SUTURE G29",1606
"Danville Regional","VALVE HEMO",787
"Danville Regional","TAPE RETRACTO",229
"Danville Regional","TRAY SURG ACL",1792
"Danville Regional","GOWN SURG LRG",49
"Danville Regional","CATH UMBILICAL",156
"Danville Regional","STENT PIGTAIL",1416
"Danville Regional","DRAPE STERI MED",47
"Danville Regional","BLANKET CARDIAC LOWR",145
"Danville Regional","NDL SPINAL",114
"Danville Regional","SUTURE G09",258
"Danville Regional","DSG COMBI DERM 6 X 10",48
"Danville Regional","KIT ACL DISP",2471
"Danville Regional","BURR/BLADE/BITS G36",3414
"Danville Regional","KIT NEPHROMAX",1644
"Danville Regional","TUBE MEDULLARY",2467
"Danville Regional","SNARE RETRIVAL",4936
"Danville Regional","PACK ARTHROSCOPY",695
"Danville Regional","TIP ULTRASONIC",738
"Danville Regional","SLEEVE COMPRESS CALF",261
"Danville Regional","DRAIN HEMOVAC COMP+C",110
"Danville Regional","FIBER LASER MICRO",4936
"Danville Regional","BURR/BLADE/BITS G02",715
"Danville Regional","INTRODUCER LEAD NSTM",927
"Danville Regional","ASPIRATOR MECONIUM",65
"Danville Regional","BURR/BLADE/BITS G15",2798
"Danville Regional","CATH COBRA",216
"Danville Regional","BANDAGE/DSG G13",372
"Danville Regional","DRAIN T-TUBE",121
"Danville Regional","TIP JEJUNOSTOMY",818
"Danville Regional","BASIN SINGLE STR",20
"Danville Regional","KIT VITRECTOMY",2224
"Danville Regional","RESTRAINT WRIST",54
"Danville Regional","DRAPE STERI SM",20
"Danville Regional","FORCEP DISP G05",2471
"Danville Regional","BURR/BLADE/BITS G07",2162
"Danville Regional","SUTURE G22",858
"Danville Regional","DRAPE WARM SLUSH",605
"Danville Regional","TUBING LASER STERILE",97
"Danville Regional","STPL SKIN",88
"Danville Regional","TUBE GASTRO RUSSEL",922
"Danville Regional","CATH BLLN DIL NONVAS G02",2471
"Danville Regional","PROBE COVER REFLECT",51
"Danville Regional","TUBE GASTRO",335
"Danville Regional","DRAPE IOBAN LG",98
"Danville Regional","PAD PACING LIFEPACK",271
"Danville Regional","DRAPE VAC",75
"Danville Regional","TUBE ET SHERIDAN",1646
"Danville Regional","GUIDE SUTURE",281
"Danville Regional","PIN GUIDE G05",1544
"Danville Regional","SET HAND DEBR CONTRO",3012
"Danville Regional","PACK BASIC",52
"Danville Regional","SUTURE G21",715
"Danville Regional","PACK C-SECTION",550
"Danville Regional","GUIDEWIRE G11",5912
"Danville Regional","PACK HAND/FOOT",266
"Danville Regional","SET PERC ACCESS",1087
"Danville Regional","INTRODUCER PICC",231
"Danville Regional","PILLOW ABDOMINAL",158
"Danville Regional","VALVE PASSY-MUIR",994
"Danville Regional","KIT MEDTRONIC ACCESSORY",4936
"Danville Regional","BANDAGE/DSG G18",515
"Danville Regional","PROBE HEATER",3847
"Danville Regional","TUBE ET MURPHY",242
"Danville Regional","BOOT CAST XLRG",1099
"Danville Regional","KIT PEG-PONSKY",1430
"Danville Regional","SUTURE G04",115
"Danville Regional","COLLECTOR SPECIMEN",249
"Danville Regional","GUIDEWIRE G14",7389
"Danville Regional","DRAPE STIRRUP LEGGING",25
"Danville Regional","CATH PLEURAL",4936
"Danville Regional","SYS RETRACTOR SPINAL",10098
"Danville Regional","NDL SPINAL HAVELS",220
"Danville Regional","SET CARDIOPLEGIA",1923
"Danville Regional","FILTER BLOOD",411
"Danville Regional","KIT PEDICAL ACCESS",6965
"Danville Regional","SUTURE G48",3160
"Danville Regional","GLOVE ORTHO KEVLAR",20
"Danville Regional","TROCAR G03",1022
"Danville Regional","BURR/BLADE/BITS G14",3456
"Danville Regional","DSG CLOS PAD",430
"Danville Regional","DRAIN WOUND",344
"Danville Regional","CATH IVUS",4936
"Danville Regional","CLIP G05",2962
"Danville Regional","ELECTRODE EMG",137
"Danville Regional","POSITIONER BODY ALIG",519
"Danville Regional","BLANKET HYPO/HYPER P",1757
"Danville Regional","CURETTE DERMAL 5-7MM",26
"Danville Regional","CONTAINER EMPTY 250ML",31
"Danville Regional","SMOOTHER TOOL",1248
"Danville Regional","OSTEO INTRODUCER G09",6651
"Danville Regional","NOZZLE ARTISAN",3732
"Danville Regional","DRAPE ISOLATION",145
"Danville Regional","CEMENT MIX W/FEM NOZ",937
"Danville Regional","K-WIRE G05",1544
"Danville Regional","STIMULATOR NERVE",232
"Danville Regional","LIGATING CLIPS/SUTURE",64
"Danville Regional","KIT SUCTION",20
"Danville Regional","CANNULA ORTHO G03",627
"Danville Regional","GEL NORMIGEL .5OZ",233
"Danville Regional","RETRACTOR SCOTT",33
"Danville Regional","INSERTS JAW HYDRA",184
"Danville Regional","ELECTRODE ECG",6
"Danville Regional","ELEVATOR FOOT",309
"Danville Regional","ELECTRODE CUTTER D1",401
"Danville Regional","ADAPTER CATHETER",20
"Danville Regional","CLIP G02",1362
"Danville Regional","STATLOCK IV",55
"Danville Regional","CATH DRAINAGE G05",2962
"Danville Regional","PROBE DOPPLER DISP",1316
"Danville Regional","PACK ICE",47
"Danville Regional","RETRACTOR DISP",3280
"Danville Regional","BIONICS TRIAL KIT SC6500",846
"Danville Regional","AMNIHOOK",20
"Danville Regional","SUCT FRAZIER",20
"Danville Regional","REMOVER CORD CLAMP",27
"Danville Regional","CATH BLLN G08",3824
"Danville Regional","TIP",83
"Danville Regional","ELECTRODE UTERINE",2604
"Danville Regional","ABIOMED PUMP SET 36FR",33390
"Danville Regional","BOOT BUNNY",1318
"Danville Regional","TUBING SUCTION REG",101
"Danville Regional","STRAP MONTGOMERY",5
"Danville Regional","TRAY CRYCO",1994
"Danville Regional","SET SUTURE ARTHREX",1359
"Danville Regional","KIT FEMORAL CANNULA",3160
"Danville Regional","SPEC VAGINAL",8
"Danville Regional","DRAIN WOUND COLL",137
"Danville Regional","SPONGE LAP",20
"Danville Regional","STPL EEA",2717
"Danville Regional","SET EPIDURAL PUMP",145
"Danville Regional","NDL RETROBULBAR",29
"Danville Regional","STYLET INTUBATING",42
"Danville Regional","PACK ANGIOGRAM",199
"Danville Regional","CLIP APPLIER G02",1430
"Danville Regional","NDL MAYO",236
"Danville Regional","CEMENT BN MIX BOWL",555
"Danville Regional","HEMOST SURGICEL 2 X 3",432
"Danville Regional","STPL TA 90",1194
"Danville Regional","PACK LAVAGE",429
"Danville Regional","PROTECTOR FOREIGN BODY",298
"Danville Regional","PROBE ARGON COAG",2471
"Danville Regional","CATH BLLN DIL NONVAS G15",7389
"Danville Regional","SET VENTILATOR",2471
"Danville Regional","DRAPE SLEEVE",20
"Danville Regional","SYRINGE ANGIOGRAPHIC",52
"Danville Regional","PACK HIP",426
"Danville Regional","WIRE STRAIGHT XTRA S",136
"Danville Regional","KIT EYE",501
"Danville Regional","CATH MALLEABLE",299
"Danville Regional","HEMOSTAT AVITENE",2605
"Danville Regional","BURR/BLADE/BITS G10",2471
"Danville Regional","KIT PREP 270",402
"Danville Regional","IMMOB SHOULDER",667
"Danville Regional","ARTHROTEK CURVETEK",2470
"Danville Regional","CATH MALECOT PEZZ",126
"Danville Regional","TRAY THORACENTESIS",498
