"Item","Description","2019 PRICE"
35201053,"HC CTA CHEST WW/O CNTRST AND POSTPROCESS",2870.86
35201056,"HC CTA LOW EXT W OR W/O CNTRST, POSTPROCESS",2116.99
35201058,"HC CTA PELVIS WW/O CNTRST, POSTPROCESS",1957.63
35201059,"HC CTA UPPER EXT WW/O CNTRST, POSTPROCESS",1299.38
36000001,"HC OR PROC TERM PRIOR TO ANES",1030
36000002,"HC OR LEVEL 2 1ST 30 MIN",3156
36000003,"HC OR LEVEL 2 EA ADDL 15 MIN",758
36000004,"HC OR LEVEL 3 1ST 30 MIN",4388
36000005,"HC OR LEVEL 3 EA ADDL 15 MIN",783
36000006,"HC OR LEVEL 4 1ST 30 MIN",5288
36000007,"HC OR LEVEL 4 EA ADDL 15 MIN",809
36000008,"HC OR LEVEL 5 1ST 30 MIN",5990
36000009,"HC OR LEVEL 5 EA ADDL 15 MIN",839
36000010,"HC OR LEVEL 1 1ST 30 MIN",2266
36000011,"HC OR LEVEL 1 EA ADDL 15 MIN",742
36000012,"HC HOLMIUM LASER PROCEDURE",2364.35
36000013,"HC DA VINCI PROCEDURE",25036.15
36000014,"HC BTL, D AND C, OTHR SURG 0-30 MIN",1126.29
36000015,"HC BTL, D AND C, OTHR SURG 31-60 MIN",1608.18
36000016,"HC BTL, D AND C, OTHR SURG 61-90 MIN",2022.37
36000017,"HC BTL, D AND C, OTHER SURG 91-120 MIN",2445.2
36000018,"HC BX, SOFT TISSUE NECK/THORAX",3012.47
36000020,"HC ASC LEVEL 1 1ST 30 MIN",2266
36000021,"HC ASC LEVEL 1 EA ADDL 15 MIN",742
36000022,"HC ASC LEVEL 2 1ST 30 MIN",3156
36000023,"HC ASC LEVEL 2 EA ADDL 15 MIN",758
36000024,"HC ASC LEVEL 3 1ST 30 MIN",4388
36000025,"HC ASC LEVEL 3 EA ADDL 15 MIN",783
36000026,"HC ASC LEVEL 4 1ST 30 MIN",5288
36000027,"HC ASC LEVEL 4 EA ADDL 15 MIN",809
36000028,"HC ASC LEVEL 5 1ST 30 MIN",5990
36000029,"HC ASC LEVEL 5 EA ADDL 15 MIN",839
36000030,"HC LARYNGOSCOPY FLEXIBLE FIBEROPTIC W/STROBOSCOPY",851.65
36000035,"HC SEC ART THROMBECTOMY ADD ON",4518.87
36000036,"HC BIOPSY SALIVARY GLAND NEEDLE",674.64
36000038,"HC BIOPSY LIVER PERC NEEDLE",1295.22
36000040,"HC BIOPSY PANCREAS PERC NEEDLE",1295.22
36000041,"HC BX RETROPERITONEAL/ABDOMINAL MASS PERC",1295.22
36000042,"HC IMAGE GDE FLUID COL BY CATH/VISCERAL PERC",3638.91
36000043,"HC IMAGE GDE FLUID COL BY CATH/PERITONEAL PERC",3638.91
36000045,"HC BIOPSY RENAL PERC TROCAR/NEEDLE",1295.22
36000046,"HC INJ RETROGRADE URTHRCYSTGRPHY",604.73
36000047,"HC CIRCUMCISION PROCEDURE W/REGIONAL BLOCK",3913.72
36000049,"HC PERC CORE NDL BX THYROID",537.48
36000051,"HC EPIDUROGRAPHY",382.54
36000063,"HC SCLEROTHERAPY FLUID COLLECTION PRQ W/IMG GID",2511.43
36000072,"HC BIOPSY BONE TROCAR/NEEDLE DEEP",1264.8
36000073,"HC CIRCUMCISION PROCEDURE",150.91
36000074,"HC LARYNGOSCOPY DIR W INJ  INTO VOCAL CORDS W/SCOPE",4250.52
36000077,"HC BIOPSY SPINE, PERC. NEEDLE",674.64
36000078,"HC PERFUSION SVC CELL SAVER AUTOTRANS",1455.19
36000087,"HC ERCP PROCEDURE LEVEL2 31-60MIN",3512.3
36000088,"HC ERCP PROCEDURE LEVEL3(61-90MIN)",4388
36000089,"HC ERCP PROCEDURE LEVEL4(91-120MI",5128.2
36000097,"HC CYST ASP. SPINE",651.11
36000100,"HC EPIDURAL/SPINAL BLOCK SINGLE",785.93
36000101,"HC FEMTOSECOND LASER",600
36000104,"HC PERFUSION SVCS OH,SVG,AVR",5491.97
36000114,"HC CONT INTRAOP NEURO MONITOR",169
36100002,"HC BX,BONE SPFL,NDL/TROCAR",1264.8
36100003,"HC DRAINAGE OF PERITONEAL ABSCESS",2540.23
36100012,"HC PACEMAKER INSERT ATRIAL NEW",24336.77
36100013,"HC PACEMAKER INSERT VENTRI NEW",24336.77
36100014,"HC INSERT OR REPLACE PACEMAKER DUAL",26565.46
36100018,"HC PACEMAKER/AICD,LEAD REPOSITION",4019.75
36100019,"HC PACER/AICD SINGLE LEAD INSERTION",11853.42
36100020,"HC PACER/AICD DUAL LEAD INSERTION",11853.42
36100022,"HC REPAIR TWO ELECTRODES",11853.42
36100024,"HC PACEMAKER POCKET RELOCATION",3291.06
36100025,"HC AICD POCKET RELOCATION",3291.06
36100026,"HC INS PACING LEAD LV TO EXIST SYST",9146.15
36100027,"HC INS PACING ELECTRODE LV",12951.98
36100028,"HC REPOS EXISTING PM LV ELECTRODE",4019.75
36100029,"HC PACER SINGLE GEN CHANGE",20372.12
36100030,"HC PACER DUAL GEN CHANGE",22344.05
36100031,"HC PACER BIV GEN CHANGE",22344.05
36100034,"HC REMOVE PACER GEN ONLY",6915.91
36100035,"HC RMVL OF PACEMAKER SINGLE LEAD SYST",4020.79
36100036,"HC RMVL OF PACEMAKER DUAL LEAD SYST",4020.79
36100038,"HC REMOVE AICD GEN ONLY",4894
36100039,"HC AICD, LEAD REMOVAL",4020.79
36100040,"HC INS/RPLCMT ICD SNGL/DUAL  IMPLANT",95902.19
36100041,"HC ICD SINGLE GEN CHANGE",73857.51
36100042,"HC ICD DUAL GEN CHANGE",73857.51
36100043,"HC ICD BIV GEN CHANGE",73857.51
36100044,"HC INS/RPL SUBQ DEFIB W/ ELECTRODES",89835.59
36100048,"HC INSERTION CARDIAC EVENT RECORDER",12137.2
36100049,"HC INS PERC INTRA-AORTIC BALLOON DEV",19309.75
36100055,"HC VENOGRAM VIA NEEDLE/INTRACATH",956.42
36100056,"HC CATHETER PLACEMENT IVC/SVC",659.85
36100058,"HC CATH PLCMT VENOUS SYST 2/3 ORD BR",1195.93
36100060,"HC SEL CATH PLCMT RT/LT PULM ARTERY",1390.4
36100061,"HC SEL CATH PLCMT SEG/SUBSEG PULM ART",1586.21
36100063,"HC INTRO  NDL/INTRACATH EXTR ARTERY",880.84
36100066,"HC INTRO CATH AORTA",1360.57
36100067,"HC SEL CATH PLCMT ART 1 ORD ABOVE DIAPH",881.8
36100068,"HC SEL CATH PLCMT ART 2 ORD ABOVE DIAPH",881.8
36100069,"HC SEL CATH  ADDL 2ND 3RD ORD ABOVE DIAPH",973.64
36100070,"HC NONSEL CATH PLCMT GREAT VESSELS",6730.76
36100071,"HC SEL CATH PLCMT CAROTID/INOM ARTERY",6730.77
36100072,"HC SEL CATH PLCMT CAROTID/INOM ARTERY INTR",6730.77
36100073,"HC SEL CATH PLCMT INTERNAL CAROTID ART",11007.27
36100074,"HC SEL CATH PLCMT SUBCLAVIAN/INOM ART",6730.76
36100075,"HC SEL CATH VERTEBRAL ART UNI",11007.27
36100076,"HC SEL CATH PLCMT EXTERNAL CAROTID ART UNI",7669.76
36100077,"HC SEL CATH PLCMT INTRACRAN ARTERY",4295.8
36100078,"HC SEL CATH PLCMT ART 1 ORD BELOW DIAPH",972.58
36100079,"HC SEL CATH PLCMT ART 2 ORD BELOW DIAPH",880.84
36100080,"HC SEL CATH PLCMT ART 3 ORD BELOW DIAPH",954.29
36100084,"HC UNLISTED PROCEDURE VASCULAR INJECTION",659.85
36100087,"HC INSERT TUNNELED CATH W/O PORT>5YRS",2484.41
36100088,"HC INSERT TUNNELED CATH W/PORT>5YRS",5543.65
36100090,"HC INSERT PICC W/SUBQ PORT > 5 YEARS",2484.41
36100091,"HC RPL CVC NONTUNNELED W/O PORT SAME SITE",2484.41
36100092,"HC RPL CVC TUNNELED W/O PORT SAME SITE",2484.41
36100094,"HC CVC STRIPPING",2338.84
36100095,"HC REPOSITION CVC W/FLUORO",957.38
36100096,"HC CV DEVICE INJECT AND FLUORO EVAL",167.38
36100100,"HC PRIM ART MECH THROMB 1ST VSL",7986.48
36100101,"HC PRIM ART MECH THROMB ADDL VSL",1597.71
36100102,"HC PRIM MECH THROMBECTOMY VEIN",7986.48
36100103,"HC MECH THROMBECTOMY VEIN ADD ON",7986.48
36100104,"HC IVC FILTER PLACEMENT",9563.4
36100106,"HC IVC FILTER RETRIEVAL",6562.36
36100107,"HC THROMBOLYTIC ART THER INIT",4001.64
36100108,"HC THROMBOLYTIC ART SUBSQ REMVL",5319.12
36100109,"HC IVC STNT C CAROTID W PROTECTION",13435.54
36100110,"HC IVC STNT C CAROTID W/O PROTECTION",13435.54
36100111,"HC STENT PLCMT ANTE CAROTID",28064.84
36100112,"HC ILIAC REVASC TLA SED",11865.89
36100113,"HC ILIAC REVASC W STENT SED",11865.89
36100114,"HC ILIAC REVASC ADD ON SED",2373.18
36100115,"HC ILIAC REVASC W STNT ADD SED",2373.18
36100116,"HC FEM POP REVASC W TLA SED",11865.9
36100117,"HC FEM POP REVAS W ATHER SED",25193.32
36100118,"HC FEM POP REVAS W STENT SED",25193.32
36100119,"HC FEM POP REVAS STNT ATHER SED",43629.89
36100120,"HC TIB PER REVASC W TLA SED",11865.89
36100121,"HC TIB PER REVASC W ATHER SED",25193.32
36100122,"HC TIB PER REVASC W STNT SED",25193.32
36100123,"HC TIB PER REVASC STNT ATH SED",43629.89
36100124,"HC TIB PER REVASC TLA ADD ON SED",2373.18
36100125,"HC TIB PER REVASC W ATH ADD SED",5038.46
36100128,"HC PLACE STENT INTRAV EA ADD ART",9370.83
36100129,"HC PLACE STENT INTRAV EA ADD VEIN",5426.61
36100131,"HC EMBOILIZE VASC OCCLUDE ARTERY",26309.16
36100132,"HC EMBOILIZE VASC TUM/ORG ISCH",26309.16
36100133,"HC EMBOLIZE VASC HEM/LYMPH EXTRAV",26309.16
36100134,"HC INTRAVAS US NONCORONARY 1ST",6098
36100135,"HC INTRAVAS US NONCORON ADD VSSL",5716
36100138,"HC CHOLECYSTOSTOMY PERC W/IMAGE S/I",2540.23
36100139,"HC INJ PX CHOLANGIOGM PERC IMAGE NEW ACCES",6384.9
36100140,"HC PLACE BILIARY DRAIN CATH PERC CHOLANG S/I",6384.9
36100141,"HC PLACE BILIARY DRAIN CATH PERC CHOLANG I-E",6384.9
36100143,"HC INJ PX CHOLANGIOGM PERC IMAGE EXIST ACCES",1031.47
36100144,"HC EXCHANGE BILIARY DRG CATH CHOLANG IMAGE",6384.9
36100145,"HC REM BILIARY DRAIN CATH PERC IMAGE CHOLANG",1416.01
36100146,"HC PLMT BILE DUC STENT PERC IMAGE EXIST ACCES",12077.7
36100150,"HC BALL DILATE ECH BILE DUC/AMPUL PERC IMAGE",1630.5
36100151,"HC ENDOLUM BX BILIARY TREE PERC IMAGE S/I",1630.5
36100157,"HC INS TUNN INTRAPER CATH IMAGE PERC",6702.7
36100160,"HC EXCH PREV ABSC/CYST DRG CATH W/IMAGE",2168.4
36100161,"HC CONTR INJ ABSCESS/CYST VIA DRG CATH/TUBE",303.89
36100163,"HC CONVERT GTUBE TO JTUBE PERC W/IMAGE",1837.84
36100164,"HC REPLACE DUOD/JEJ TUBE PERC W/FLUORO",700.62
36100165,"HC REPLACE G-J TUBE PERC W/IMAGE",700.62
36100167,"HC FLUORO EXAM OF G/COLON TUBE",298.34
36100168,"HC NEPHROURETERAL CATH CHANGE",1495.84
36100169,"HC FLUORO GUIDE NEPH CATH REMOVAL",564.45
36100170,"HC NEPHROSTOMY TRACT DILITATION",3396.05
36100171,"HC SP NEPHROGRAM VIA NEW ACC",4139
36100172,"HC SP NEPHROGRAM VIA EXST ACC",1538.17
36100173,"HC SP NEPHROSTOMY TUBE PLACEMENT",4417.92
36100174,"HC SP PLC NEPH/URTL CTH/STNT NEW",4417.92
36100175,"HC SP CHG NEPH CTH TO NEP/URET ST",1590.99
36100176,"HC SP NEPHROSTOMY CATH CHANGE",1590.99
36100178,"HC INJECT URETERAL CATH",242.62
36100179,"HC URET/ILEAL CONDUIT CATH CHNG",1590.99
36100180,"HC SP PLC URTL CTH/STNT EXST ACC",6579.58
36100183,"HC INJ FOR BLADDER X-RAY",564.9
36100184,"HC DX CATH-INTRO SALINE/CONTRAST",431.07
36100187,"HC OCCL/EMBOLIZATION CNS",8812.88
36100188,"HC OCC/EMBOLIZATION NON CNS HEAD/NCK",9861.54
36100189,"HC INTRACRANIAL ANGIOPLASTY NO STNT",9139.28
36100190,"HC INTRACRANIAL ANGIOPLASTY W STNT",9139.28
36100194,"HC MECH THROMB/INF INTRACRANIAL",42853.64
36100195,"HC INTRACRANIAL PRLNG ADMIN RX AGNT INIT",42853.64
36100196,"HC INTRACRANIAL PRLNG ADMIN RX AGNT EA ADD",8570.72
36100199,"HC INJECTION MYELOGRAPHY/CT LUMBAR",920.5
36100201,"HC INTRAVASC STENT VERT/INTRATHOR",16517.66
36100203,"HC PLACE STENT INTRAV ART INITIAL",27132.95
36100204,"HC PLACE STENT INTRAV VEIN INITIAL",27132.95
36100205,"HC ALERTS STDY UNLIST CARDIAC PRO",5900.66
36100207,"HC DX PERC ASP INTER/PARA VERTEBRAL DSIC",966.74
36100208,"HC RMVL PT ACTIVATED CARDIAC EVENT RECORDER",1615.38
36100212,"HC PERICARDIOCENTESIS INITIAL",922.8
36100216,"HC INJ SPINE CERV/THOR W IMAGE",1501.54
36100217,"HC INJ SPINE LUM/SAC/CAUD W/ IMG",1501.54
36100218,"HC INJ SPINE LUM/SAC CONT INFUS",1841.16
36100220,"HC DRAIN ABS, SOFT TIS NECK/THORA",3490.64
36100221,"HC INJ SPINE CERV/THOR NO IMAGE",1461.54
36100222,"HC INJ SPINE LUM/SAC/CAUD NO IMG",1487.2
36100226,"HC INTRO NDL/CATH ANGIO IMG RSI",1792.17
36100227,"HC INTRO NDL/CATH TBA IMG RSI",13904.44
36100229,"HC PERC TRS MECH THROMB IMG RSI",6891.45
36100230,"HC PERC TRS MCH THRMB TBA IMG RSI",28102.84
36100232,"HC TRS BAL ANGIO CNT DIAL IMG RSI",4518.61
36100234,"HC DIALYSIS CIRCUIT EMBOLI ADDON",4518.61
36100235,"HC TBA INT CRNIAL SM ART INIT ART",6891.45
36100236,"HC TBA INT CRNIAL SM ART ADD ART",4518.61
36100237,"HC TBA NO DIAL CIRC SM INIT VEIN",6891.45
36100239,"HC INSERTION PICC W/RS&I<5YR",2484.41
37000001,"HC ANES LEVEL 1-2 INITIAL 30 MIN",1004.25
37000002,"HC ANES LEVEL 1-2 EA ADDL 30 MIN",154.5
37000003,"HC ANES LEVEL 3 INITIAL 30 MIN",1133
37000004,"HC ANES LEVEL 3 EA ADDL 30 MIN",267.8
37000007,"HC EPIDURAL",393.74
37000008,"HC LEVEL 1 MAC ALL INCLUSIVE",850.56
37000020,"HC SPECIAL PROCEDURE INTUBATION",145.93
37000042,"HC MOD SED OTH MD INIT 15 MN <5YR",351.2
37000043,"HC MOD SED SM MD INIT 15 MN <5YR",227
37000044,"HC MOD SED SM MD INIT 15 MN >5YR",227
37000045,"HC MOD SED SM MD EA ADD 15 MINS",125
37000046,"HC MOD SED OTH MD INIT 15 MN >5YR",329.16
37000047,"HC MOD SED OTH MD EA ADD 15 MINS",249.55
37000048,"HC MOD SED GI/ENDO ONLY INIT 15 MIN >5YR",227
39000879,"HC COMPATIBILITY INCUBATION PHASE",212.06
39000988,"HC CRYOPRECIPITATE",102.49
39001127,"HC DEGLYCEROLIZED RBC",383.58
39001580,"HC FRESH FROZEN PLASMA, 8-24 HRS COLLCTN",267.35
39002149,"HC LEUKOREDUCED PLATELET PHERESIS",1147.4
39002150,"HC LEUKOREDUCED RBC",501.58
39002642,"HC PLATELET PHERESIS LEUKORED,IRR",1341.47
39002775,"HC RBC LEUKOREDUCED,IRRADIATED",521.82
39003108,"HC SPLIT BLOOD PRODUCT",281.21
39003109,"HC SPLIT OF BLOOD PRODUCT",270.27
39100423,"HC BLOOD PRODUCT TRANSFUSION",1075.25
40100463,"HC BREAST TOMOSYNTHESIS DIAG, BILAT",332.43
40100464,"HC BREAST TOMOSYNTHESIS, UNILAT",254.59
40102199,"HC MAMMOGRAM DIAGNOSTIC DDI BILAT",567.48
40102200,"HC MAMMOGRAM DIAGNOSTIC DDI UNILA",402.61
40102202,"HC MAMMO UNILAT W/CAD",442.87
40102203,"HC MAMMO BILAT W/CAD",567.48
40200005,"HC US  ELASTOGRAPHY PARENCHYMA",570.89
40200006,"HC US ELASTOGRAPHY 1ST TARGET LESION",570.89
40200007,"HC US  ELASTOGRAPHY EA ADDL TARGET LESION",570.89
40200066,"HC US ABDOMEN COMPLETE",985.15
40200067,"HC US ABDOMEN LIMITED",725.65
40201169,"HC US DIAGNOSTIC OPTHAMOLOGY",399.17
40201299,"HC ECHO EXAM OF HEAD",389.17
40201895,"HC US INFANT HIPS DYNAMIC",268.19
40202034,"HC US GUIDE INTERSTITIAL RADIOELEM APP",975.05
40202044,"HC US GUIDE INTRAOPERATIVE",518.71
40202156,"HC US OB, LIMITED",330.15
40202442,"HC US OB 1ST TRIMESTER ABDOMINAL",567.61
40202443,"HC US OB >/=14 WKS SINGLE FETUS",605.54
40202444,"HC US OB EACH ADD GESTATION <14WKS",142.42
40202445,"HC US OB EACH ADD GESTATION >14 WKS",735.97
40202446,"HC US OB, TRANSVAGINAL",531.18
40202455,"HC US OCCULAR FOREIGN BODY",441.79
40202706,"HC US PROSTATE VOLUME (BRACHYTHERAPY)",374.22
40203104,"HC US SPINE",365.02
40203305,"HC US TRANSVAGINAL, NON-OB",645.15
40203361,"HC US OB, FOLLOW-UP 2ND/3RD TRI, PER FETUS",196.47
40203362,"HC US FOLLOW-UP",185.03
40203454,"HC US BLADDER/MEASURE RESIDUAL URINE",140.33
40203455,"HC US BREAST UNILATERAL COMPLETE",509.29
40203456,"HC US BREAST UNILATERAL LIMITED",368.19
40203457,"HC US CHEST INCL MEDIASTINUM",407.73
40203458,"HC US EXAM ABDO BACK WALL, COMP",620.55
40203459,"HC US EXAM ABDO BACK WALL, LIMITED",557.05
40203460,"HC US EXAM INFANT HIP STATIC",250.52
40203461,"HC US LIMITED JOINT OR NON-VASC EXTREM",465.05
40203462,"HC US COMPLETE JOINT",498.96
40203463,"HC US GUIDE NEEDLE PLACEMENT",707.8
40203464,"HC US GUIDE VASCULAR ACCESS",601.42
40203466,"HC US GUIDE PERICARDIOCENTESIS",268.19
40203468,"HC US PELVIC NON-OB, LIMITED OR F/U",418.87
40203469,"HC US PELVIC NON-OB, COMPLETE",789
40203470,"HC US SALINE SONOGRAPHY",268.19
40203471,"HC US SCROTUM AND CONTENTS",589.55
40203472,"HC US SOFT TISSUE HEAD OR NECK",570.89
40203473,"HC US TRANSPLANTED KIDNEY",455.3
40203474,"HC US TRANSRECTAL",386.12
40203475,"HC US UNLISTED PX",352.37
40203476,"HC ULTRASOUND  AAA SCREEN COLOR FLOW",475.23
40300044,"HC BREAST TOMOSYNTHESIS SCREEN, BILAT",30
40300045,"HC 3D TOMOSYN DIAGNOSTIC UNIL/BILAT",116.76
40302203,"HC MAMMOGRAM,SCREEN,DDI,BILATERAL",468.15
40402566,"HC PET/CT, LIMITED AREA",9323.28
40402571,"HC PET/CT NOPR,SUBS.,EYE TO THIGH",9323.28
40402573,"HC PET/CT NOPR,SUBSEQUENT,BRAIN",10146.57
40402576,"HC PET/CT TUMOR IMAGE-WHOLEBODY",9323.28
41000919,"HC CONT INHALATION TREAT EAADD HR",120.33
41002208,"HC MANIPULATION CHEST WALL",185.03
41002209,"HC MANIPULATION CHEST WALL SUBSEQ",136.17
41002221,"HC MECHANICAL CHEST WALL OSC",174.87
41002231,"HC MEDICATION NEBULIZER INSTRUCTION",155
41002583,"HC PHASE III REHAB VISIT(1PERSON)",34.75
41002749,"HC PULSE OXIMETRY MULTIPLE",33.26
41003217,"HC THERAPEUTIC PROC-RESP FUNCTION, PER 15 MIN",69.65
41003218,"HC THERAPEUTIC PROC-RESP GROUP",69.65
41003219,"HC THERAPEUTIC PROC-RESP STRENGTH,EA 15 MIN",93.2
41003507,"HC VENT INITIAL DAY",868.19
41003508,"HC VENT SUBSEQUENT DAY",868.2
41200921,"HC CONTINUOUS NEB TREATMNT 1ST HR",183.99
41200955,"HC CPAP DAILY USE CHARGE",307.87
41202230,"HC MEDICATION NEBULIZER",174.87
42000005,"HC PT INFRARED TREATMENT",12.05
42000006,"HC PT E STIM ATTENDED 15MIN",125.12
42000008,"HC PT MANUAL MUSCLE TEST",104.5
42000011,"HC PT PARAFFIN BATH",19.07
42000012,"HC PT GROUP TREATMENT",50.19
42000016,"HC PT ORTHOTIC MGMT/TRAINING 15 MIN",123.46
42000017,"HC PT MED TEAM CONF. DIRECT 30+ MINS",191.84
42000249,"HC PT APPLY NEUROSTIMULATOR",216.22
42000262,"HC PT AQUATIC THERAPY 15MIN",81.3
42000516,"HC PT CANALITH REPOSITIONING",199.58
42000922,"HC PT CONTRAST BATH (EA 15 MIN)",37.14
42001238,"HC PT DRY NEEDLING-PT (15 MIN)",67.53
42001325,"HC PT ELECTRICAL STIMULATION UNATTENDED",74.15
42001594,"HC PT GAIT TRAINING 15MIN",64.24
42001825,"HC PT ICE MASSAGE",48.18
42002030,"HC PT INTERMITTENT COMPRESSION",86
42002054,"HC PT IONTOPHORESIS 15MIN",91.5
42002213,"HC PT MANUAL THERAPY 15MIN",92.24
42002215,"HC PT MASSAGE THERAPY 15MIN",75.22
42002222,"HC PT MECHANICAL TRACTION",68.97
42002408,"HC PT NEUROMUSCULAR RE-ED (15MIN)",110.05
42002486,"HC PT ORTHC PROST MGT & TRAINJ SBSQ ECTR 15MIN",69.16
42002604,"HC PT PHYSICAL PERFORMANCE TEST/MEASURE",72.27
42002605,"HC PT WELL VISIT",44.56
42002710,"HC PT PROSTHETIC TRAINING",123.46
42002945,"HC PT ROM MEASUREMENT",85
42003213,"HC PT THERAPEUTIC ACTIVITIES 15MIN",94.79
42003214,"HC PT THERAPEUTIC EXERCISE 15MIN",122.48
42003363,"HC PT ULTRASOUND THERAPY 15MIN",99
42003549,"HC PT WHEELCHAIR MGT TRNG 15MIN",70.39
42400002,"HC PT EVAL LOW COMPLEXITY 20MIN",337.04
42400003,"HC PT EVAL MOD COMPLEXITY 30MIN",337.04
42400004,"HC PT EVAL HI COMPLEXITY 45MIN",337.04
42400005,"HC PT RE-EVAL 20MIN",252.06
42400904,"HC PT COMPUTER DYNAMIC POSTUROGRAPHY",282.65
43000001,"HC OT IONTOPHORESIS 15MIN",91.5
43000003,"HC OT ULTRASOUND THERAPY 15MIN",99
43000005,"HC OT THERAPEUTIC EXERCISE 15MIN",122.48
43000006,"HC OT NEUROMUSCULAR RE-ED (15MIN)",110.05
43000007,"HC OT APPLY NEUROSTIMULATOR",216.22
43000011,"HC OT MASSAGE THERAPY 15MIN",75.22
43000013,"HC OT MANUAL THERAPY 15MIN",92.24
43000015,"HC OT THERAPEUTIC ACTIVITIES 15MIN",94.79
43000016,"HC OT THERAP INVTJ W/FOCUS ON COAG FUNC",87.46
43000020,"HC OT WOUND DEBRIDEMENT-NON SELECTIVE",430.35
43000023,"HC OT ORTHC PROST MGT & TRAINJ SBSQ ECTR 15 MIN",83.46
43000026,"HC OT ELECTRICAL STIMULATION UNATTENDED",74.15
43000028,"HC OT APPLY SHORT ARM SPLINT DYNAMIC",370.69
43000029,"HC OT APPLY SHORT ARM SPLINT STATIC",363.32
43000030,"HC OT APPLICATION OF FINGER SPLINT STATIC",372
43000242,"HC OT APPLY FINGER SPLINT DYNAMIC",372
43000868,"HC OT COMM/WORK REINTEGRATE 15MIN",77.25
43001248,"HC OT E STIM ATTENDED 15MIN",118.18
43002211,"HC OT MANUAL MUSCLE HAND TEST",110
43002484,"HC OT ORTHOTIC MGMT/TRAINING 15 MIN",123.46
43002521,"HC OT PARAFFIN BATH",19.07
43002944,"HC OT ROM HAND MEASUREMENT",88.79
43002985,"HC OT SELF-CARE MGMT 15MIN",83.31
43002988,"HC OT SENSORY INTEGRATIVE 15 MIN",104
43003136,"HC OT STRAPPING-SHOULDER",224.53
43400001,"HC OT EVAL LOW COMPLEXITY 30M",326.71
43400002,"HC OT EVAL MOD COMPLEXITY 45M",262.59
43400003,"HC OT EVAL HI COMPLEXITY 60M",326.71
43400004,"HC OT RE-EVAL 30MIN",178.21
44000001,"HC SLP MED TEAM CONF. DIRECT 30+ MINS",191.84
44000307,"HC SLP ASSESSMENT APHASIA PER HR (SP)",321.21
44000846,"HC SLP THERAP INVTJ W/FOCUS ON COAG FUNC",87.46
44001413,"HC SLP EVAL FOR VOICE/PROSTH/AUGMENT",416.84
44001414,"HC SLP EVAL SWALLOWING AND ORAL FN",213.71
44001530,"HC SLP ENDOSCOPIC EVAL OF SWALLOW BY CINE/VIDEO",324.32
44001649,"HC SLP  GROUP TREATMENT",71.27
44002137,"HC SLP LARYNGEAL FUNCTION STUDY",215.18
44003090,"HC SLP SPEECH TREATMENT",101.56
44003169,"HC SLP SWALLOW EVALUATION VIDEO RECORDING",220.37
44003171,"HC SLP SWALLOWING TREATMENT",182.53
44003201,"HC SLP TESTING COGNITIVE STANDARDIZED",435.55
44003476,"HC SLP USE OF SPEECH DEVICE SERVICE",282.74
44400320,"HC SLP AUGMENTATIVE DEVICE EVAL 1ST HR",523.91
44400354,"HC SLP BEHAVIORAL QUAL ANALYSIS VOICE",422.78
44401415,"HC SLP EVALUATE SPEECH PRODUCTION",206.54
44401416,"HC SLP EVALUATION SPEECH FLUENCY",498.7
44403088,"HC SLP SOUND LANG COMPREHEN",842.43
45000006,"HC CL TX DIST RADIOULN DSLC W/MAN",540.54
45000008,"HC FINGER EXTEN TENDON REPAIR",3065.49
45000013,"HC TX INCOMPLETE ABORTION ANY TRIMESTER SURGICAL",3608
45000014,"HC APPLICATION OF HALO CRANIAL INCLUDING REMOVAL",4021.83
45000015,"HC TX OF MISSED ABORTION, COMPLETED SURGICALLY: FIRST TRIMESTER",3309.77
45000016,"HC POCT URINE PREGNANCY",68.5
45000017,"HC I & D MOUTH/TONG INTRA, MASTICATOR",543
45000018,"HC BURR HOLE IMPLANT CATH/DEVICE",4021.83
45000019,"HC CLOSED TX INTER/SUBTROCH FX WITH MANIPULATION",949.5
45000020,"HC THORACOTOMY, WITH CARDIAC MASSAGE ED ONLY",6486.48
45000021,"HC OPEN TX INTERPHALANGEAL JOINT DISCLOATION",6333.68
45000022,"HC CLOSEF YTX ACETABULLUM FX MANIPULATION",540.54
45000023,"HC VAG DELIVER ONLY, PREVIOUS C-SECTION",2332.45
45000064,"HC PARACENTESIS ABDOMINAL W/IMAGE",1191.27
45000150,"HC AMPUTATION FINGER/THUMB PRIM/SEC",3065.49
45000268,"HC ARTERY LINE INSERTION CUTDOWN",270.04
45000269,"HC ARTERY LINE INSERTION PERC",391.5
45000295,"HC ASPIRATION BLADDER W/CATH",4181.91
45000332,"HC AVULSION OF ADDL NAIL PLATE",158
45000520,"HC CANTHOTOMY",3525.98
45000635,"HC INSERT CATH CENTRAL NON-TUN CV < 5 YRS",2484.41
45000636,"HC INSERT CATH CENTRAL NON-TUN CV > 5 YRS",2484.41
45000643,"HC CHANGE OF CYSTOSTOMY TUBE",500.31
45000725,"HC CLSD TREAT FIBULA FX W/O MANIP",540.54
45000747,"HC CLOSED TX CLAVICLE W/MANIP",540.54
45000749,"HC CLSD TX ELBOW DISLOCATION W/ ANES",2797.3
45000751,"HC CLSD TX MONTEGGIA FX",540.54
45000762,"HC CLS FEM FX PX END HEAD W/MAN",382.54
45000764,"HC CLSD GREAT HUM TUB W/SHDR DIS W/MANIP",1140.07
45000768,"HC CLSD ULNAR FX  PROX END W/MANIP",540.54
