"Description","Price"
"ELECTROMYOGRAPHYAOPSTUDAOPOFAOPANAL/URE",868
"ELECTRON MICROSCOPY DIAG",1638
"ELECTRON MICROSCOPY DX",1638
"Electrophysiologic evaluation single/dual transvenous cardioverter-defibrillator 93642",2202
"ELECTROPHYSIOLOGY EVALUATION",766
"EMBOLIZATION CNS",11853
"EMBOLIZATION CNS Cardiac Cath",11853
"EMBOLIZATION NON CNS",11853
"EMG Anal/Urethral Sphincter-Not Needle ",868
"ENDOAOPWITHAOPCONTROLAOPOFAOPBLEED",1673
"Endomyocardial Biopsy 93505",4110
"ENDOMYOCARDIAL BIOPSY Cardiac Cath Hidden",4110
"ENDOSCOPICAOPINJECTIONAOPIMPLANT",4926
"ENDOSCOPYAOPOFAOPURETER",7576
"Endotracheal Tube",26
"ENDOVAS AAA REPR W 2 P PART",27906
"ENDOVAS AAA REPR W 3 P PART",28779
"ENDOVAS AAA REPR W LONG TUBE",27906
"ENDOVAS ILIAC A DEVICE ADDON",5904
"ENDOVASC EXTEN PROSTH ADDL",5581
"ENDOVASC EXTEND PROSTH INIT",5581
"ENDOVASC ILIAC REPRW GRAFT",5756
"ENDOVASC REPAIR ABDOM AORTA Cardiac Cath",2719
"ENDOVASC TAA REPR INCL SUBCL",25996
"ENDOVASC TEMPORY VESSEL OCCL",11655
"ENDOVASCTAAREPRW/OSUBCL",25996
"Endovenous Ablation Therapy of Incomp Vein, Ext, RadioFreq, 1st Vein ",10389
"Endovenous Ablation Therapy of Incomp Vein, Extremity, Laser, 1st Vein ",6298
"ENDOVENOUS LASER FIRST VEIN",6298
"ENDOVENOUS LASER VEIN ADDTL",6298
"ENDOVENOUSLASERVEINADDTL",6298
"ENEMA BAG EMPTY",25
"ENEMA BAG SUPER XL",71
"ENEMA RETENTION RING",38
"ENEMA RETENTION TIP",26
"ENTEROCLYSIS CATH SET",1362
"ENTEROLSSAOPFRINGAOPINTESTINAL",15885
"ENZYME HISTOCHEM",697
"ENZYME HISTOCHEMSTRY",697
"EP & ABLATE SUPRAVENT ARRHYT",24659
"EP & ABLATE VENTRIC TACHY Cardiac Cath",24659
"EP Eval of ICD Leads & Generator at Time of Gen Plcmt",2447
"EP Eval of ICD Leads at Time of Init Insert or Replacemt  Testing of Gen 93640",2447
"EP Eval of ICD Leads at Time of Init Insert or Replacemt (No Gen Test) 93631",2333
"EP EVAL W LT ARTERIAL REC",11448
"EP F/U Study w/Pacing & Recording, including Induction or Attempted Induction of Arrhythmia 93624",9215
"EP FOLLOW UP",9215
"EP TEST OF AICD",2202
"EPIDIDYMECTOMYAOPBILATERAL",13475
"Epidural Steroid Injections -> Yes",1487
"EPIDURALAOPINJECTIONAOPLUMBAR",1158
"EPIDUROGRAPHY",1158
"EPISIOTOMYAOPORAOPVAGINALAOPREPAIR",6462
"ERCP Level 1","interval - Flat Fee Interval"
"ERCP Level 2","interval - Flat Fee Interval"
"ERCP Level 3","interval - Flat Fee Interval"
"Ergonovine Provocation Test (GLOBAL) 93024",397
"Esophageal Impedance Test -> Yes",1194
"Esophageal Manometry -> Yes",1041
"Esophagoscopy Ablation HALO",5204
"ESOPHAGUSAOPENDO",1673
"ESOPHAGUSAOPENDOSCOPY",1673
"ESTAOPBRAINAOPCAVITYAOPSHUNT",9180
"EVACUATIONAOPOFAOPSUBINGUALAOPHAMATOMA",296
"EVACUATOR BULB SILICONE NOVAPLUS 100CC",25
"EVALUATION / SMEAR",264
"EVALUATION OF SMEAR",264
"EVASC RPR ILIAC ART BIFR S&I",1518
"EVASC RPR ILIAC ART BIFUR",23449
"EVASCPRLNGADMINRXAGENT1ST",21406
"EVASCPRLNGADMINRXAGENTADD",4282
"Event Recorder Device -> Yes",1964
"EVIVA HANDPIECE",1227
"EXAMAOPBIOPSYAOPOFAOPVULVAAOPWITHAOPSCOPE",503
"EXAMAOPOFAOPCEVIXAOPWAOPSCOPE",279
"EXAMAOPOFAOPVAGINAAOPWAOPSCOPE",6462
"Exc H-F-Nk-Sp Mlgㆪ 0.6-1.0 Cm ",1644
"Exc H-F-Nk-Sp Mlgㆪ 2.1-3 Cm 11623",2873
"EXC MALIGNANT LESION 1.1 2.0CM",2221
"Exc Tr-Ext B9ㆪ 0.5 < Cm 11400",1595
"EXCAOPBENAOPLESAOPTAOPAAOPLAOP>4.0AOPCM",6234
"EXCAOPBENAOPLESIONAOP3.1AOP4.0AOPCM",3738
"EXCAOPBLESAOPSAOPNAOPEXAOPGAOP>4.0CM",4979
"EXCAOPBLESAOPSAOPNAOPEXAOPGAOP1.1-2.0CM",1644
"EXCAOPLESIONAOPSPERMATICAOPCD",9350
"EXCAOPMALIGNANTAOPLESIONAOP1.1/2.0AOPCM",2221
"EXCAOPMALIGNANTAOPLESIONAOP1.1AOP2.0",1644
"EXCAOPMALIGNANTAOPLESIONAOP2.1AOP3.0",2873
"EXCAOPMALIGNANTAOPLESIONAOP3.1AOP4.0",2873
"EXCAOPMILESAOPTAOPAAOPLAOP0.6AOP1.0AOPCM",2024
"EXCAOPMLESAOPSAOPNAOPEXAOPGAOP0.6AOP1.0CM",1644
"EXCAOPURETHERALAOPDIVERTAOPFEMAL",9202
"EXCHANGE BILIARY DRG CATH",6250
"EXCHANGE NEPHROSTOMY CATH",1832
"EXCHANGEAOPLENSAOPPROSTHESIS",1145
"EXCHANGEAOPOFAOPAAOPPICC",4580
"EXCHANGEAOPOFAOPDRAINAGEAOPCATH",7334
"Excision benign lesion scalp/neck/hands/feet/genitalia 3.1-4cm ",2827
"Excision of Spermatocele",7279
"Excision, malignant lesion, trunk/arms/legs 0.6-1.0cm ",2024
"Excision/fulguration; urethral polyp(s), distal ",4056
"EXCISIONAOP3.1AOPTOAOP4.0",2827
"EXCISIONAOPBENIGNAOPLESIONAOP.5CM",1644
"EXCISIONAOPBENIGNAOPLESIONAOP.5CMAOPLESS",1595
"EXCISIONAOPBENIGNAOPLESIONAOP.6AOPTOAOP1.0",1644
"EXCISIONAOPBENIGNAOPLESIONAOP2.1AOP3.0AOPCM",3260
"EXCISIONAOPBENIGNAOPLESIONAOP2.1AOP3.0CM",2827
"EXCISIONAOPBREASTAOPBIOPSY",4932
"EXCISIONAOPLESIONAOPTESTIS",7279
"EXCISIONAOPMALIGNANTAOPLESIONAOP1.1AOP2.0",1644
"EXCISIONAOPMALIGNANTAOPLESIONAOP4.0AOPCM",4981
"EXCISIONAOPOFAOPLINGUALAOPFRENUM",4794
"EXCISIONAOPOFAOPNAILAOPPARTAOPCOMPAOPWAOPAMP",4979
"EXCISIONAOPOFAOPNAILAOPPARTAOPORAOPCOMPLETE",1595
"EXCISIONAOPOFAOPPENILEAOPPLAQUE",4735
"EXCISIONAOPOFAOPPENISAOPLESION",6360
"EXCISIONAOPOFAOPPLONIDALAOPCYSTAOPSINUS",4182
"EXCISIONAOPTUMORAOPLEG/ANKLEAOPSUBQ",4182
"EXCISIONAOPVAGINALAOPCYST",9838
"EXCISTIONAOPBENIGNAOPLESIONAOP1.1AOP2.0CM",2569
"EXERCISE W HEMODYNAMIC MEAS",1451
"Exerciser Hand Grip Med Tension",27
"Exerciser Hand Helper II",46
"Exerciser Hand/Finger",72
"EXICESAOPSUBLINGUALAOPSALIVARYAOPCYST",4833
"EXPAOPRETROPERITONEALAOPAREA",11909
"EXPLORATIONAOPOFAOPABDOMEN",6431
"EXPLORATIONAOPOFAOPURETER",5733
"EXPLORATIONAOPOFAOPVAGINA",5315
"EXPLORATIONAOPREVISIONAOPOFAOPEXTREMITY",7707
"EXPLORATIONAOPUNDESCENDEDAOPTESTIS",6809
"Exploratory laparotomy, exploratory celiotomy",6431
"EXPLOREAOPIRRGATEAOPTEARAOPDUCT",618
"EXPLOREAOPSCROTUM",5987
"EXPLOREAOPTREATAOPANKLEAOPJOINT",8422
"EXPLOREAOPTREATAOPFINGERAOPJOINT",4512
"EXPLOREAOPWOUNDAOPABDOMEN",4828
"EXPLOREAOPWOUNDAOPEXTREMITY",1722
"EXPLOREAOPWOUNDAOPNECK",1286
"EXPLOREAOPWOUNDAOPOFAOPCHEST",4828
"Ext ECG Recorder (ie, Holter), up to 48 hrs, Recording (incl connect, record, disconnect) 93225",531
"EXTENSIVEAOPPROSTATEAOPSURGERY",9499
"EXTERNAL CARDIOVERSION",2057
"EXTERNAL RADIATION DOSIMETRY",536
"Extubation",268
"EZ Wrap for Nasal Cannula",5
"F U ANGIO THRU EXIST CATH",2305
"Face Tent",5
"FACET INJECTION",2740
"FASCIAL DILATOR ALL SIZES",50
"FEM POPL REVAS W ATHER",43899
"FEM POPL REVAS W TLA",25855
"FEM POPL REVASC STNT & ATHER",65208
"FEM POPL REVASC W STENT",48807
"FEM POPL REVASC W TLA",24443
"FEM POPL REVASV W ATHER",46436
"FEM POPL REVASV W STENT",46140
"FEMORAL ENDOVAS GRAFT ADDON",5904
"FEMORALAOPNERVEAOPBLOCK",774
"Fetal Echocardiography 76825",993
"Fetal Heart Monitor External",416
"Fetal Heart Monitor External Charge",887
"FETALAOPCONTRACTAOPSTRESSAOPTEST",701
"Fiberoptic Laryngoscope (LPR) -> Yes",179
"FIBRINOLYSIN COAG INTERP",83
"FIBRINOLYSIN OR COAG INTERP",83
"FILM BIORESORBABLE POLYMER VIVOSORB 5*7CM 0.2MM",4339
"FILTER TULIP FEMORAL/JUGLAR",4707
"FILTER VENA CAVA",5381
"FILTER VENA CAVA FEMORAL 501",4655
"FILTER VENA CAVA JUGULAR",4655
"FINE NDL ASPIRATION",670
"FINE NEEDLE ASPIRATION",670
"FISH AUTO ADDITIONAL PROBE",532
"FIX G COLON TUBE W DEVICE",1063
"FIXAOPCONTRALATERALAOPTESTIS",5543
"FIXED CORE GUIDEWIRE .038X80CM",114
"Flex Sig Level 1","interval - Flat Fee Interval"
"Flex Sig Level 2","interval - Flat Fee Interval"
"Flex Sig Level 3","interval - Flat Fee Interval"
"FLEXI TIP PEDS 8 FR",54
"FLO-SWITCH 44-200",48
"FLOW CYTIMET INTERP 16 MARK",1104
"FLOW CYTO DNA ANALYSIS",449
"FLOW CYTO EA ADD MARKER",245
"FLOW CYTO FIRST MARKER",555
"FLOW CYTO INTERP 16 MARK",1104
"FLOW CYTO INTERP 2 8 MARKER",673
"FLOW CYTO INTERP 9 15 MARKER",841
"FLOW CYTOMET INTERP 2-8 MARKER",673
"FLOW CYTOMET INTERP 9-15 MARK",841
"FLOW CYTOMETRY DNA ANALYSIS",449
"FLOW CYTOMETRY EA ADD MARKER",245
"FLOW CYTOMETRY FIRST MARKER",555
"FLOW SWITCH",32
"FLT3 INCL D835 NUT ANALYSIS",755
"FLUID ADMIN SET",49
"FLUIDAOPPRSSUREAOPMUSCLE",2452
"FLURO CENTRAL VENOUS ACCESS",893
"FLURO GDE LUMBAR PUNCTURE",1197
"FLUROAOPGUIDEAOPLUMBARAOPPUNCTURE",4464
"FLUROSCOPIC EXAM",775
"FNA",670
"FNA WITH IMAGE GUIDANCE",970
"FNAAOPWAOPIMAGEAOPGUIDANCE",970
"FNAAOPWAOPOAOPIMAGEAOPGUIDANCE",670
"FOLEY CATH 30CC (ALL SZS)",69
"FOLEY CATH 5CC (ALL SZS)",66
"FOLEY CATH TRAY",111
"FOOTAOPSURGERYAOPPROCEDURE",538
"FORCEP BIOPSY ALLIGATOR JAW DISP 2MM 115CM",151
"FORCEP CURVE OPEN/ANGLE",1187
"FOREARMAOPORAOPWRISTAOPSURGERY",713
"Foreign Body Removal Site -> Arm/Elbow, subcutaneous",1644
"Foreign Body Removal Site -> Auditory canal, external w/o anesthesia",415
"Foreign Body Removal Site -> Cerumen, impacted, single",798
"Foreign Body Removal Site -> Eye, Conjunctiva, superficial",1055
"Foreign Body Removal Site -> Eye, cornea, w/ slit lamp",1055
"Foreign Body Removal Site -> Eye, cornea, w/o slit lamp",1055
"Foreign Body Removal Site -> Eye, embedded",1055
"Foreign Body Removal Site -> Eye, superficial",798
"Foreign Body Removal Site -> Foot, Complicated",2597
"Foreign Body Removal Site -> Foot, Subcutaneous",1644
"Foreign Body Removal Site -> Mouth",670
"Foreign Body Removal Site -> Nasal FB removal",670
"Foreign Body Removal Site -> Pelvis/hip subcutaeous",731
"Foreign Body Removal Site -> Skin, Subcutaneous Complex FB",4882
"Foreign Body Removal Site -> Skin, Subcutaneous Simple FB",798
"Fork Sure Grip Bendable Utensil",15
"Fractional/Coronary Flow Reserve (FFR/CFR) During SCA, Each Addtl Vessel 93572",1246
"Fracture Manipulation Site -> Acetabulum, w/manipulation, w/ or w/o traction",713
"Fracture Manipulation Site -> Articular, MCP or interphalangeal, closed, w/manip",2774
"Fracture Manipulation Site -> Bimalleolar FX,  w/o manipulation",2072
"Fracture Manipulation Site -> Bimalleolar FX, w/manipulation",2072
"Fracture Manipulation Site -> Carpal Bone fx, w/manipulation",2072
"Fracture Manipulation Site -> Closed tx humeral condylar fx, Medial/lateral w/manipulation",2072
"Fracture Manipulation Site -> Closed tx humeral epicondylar fx, medial/lateral, w/o manipu",2774
"Fracture Manipulation Site -> Closed tx humeral shaft fx w/manipulation",2072
"Fracture Manipulation Site -> Closed tx supracondylar/transcondylar w/manip, w/wo traction",2609
"Fracture Manipulation Site -> Closed tx thigh fx",1704
"Fracture Manipulation Site -> Closed Tx, Shoulder fx w/ manipulation",2774
"Fracture Manipulation Site -> Closed Tx, shoulder fx w/o manipulation",2774
"Fracture Manipulation Site -> Distal tibia, wt brg articular , w/or w/o anesth, w/manip",2445
"Fracture Manipulation Site -> Femoral Distal end, medial or lateral condyle, w/manipulatio",1704
"Fracture Manipulation Site -> Femoral Shaft, w/ manipulation",2445
"Fracture Manipulation Site -> Femoral, proximal end, neck; with manipulation, w/ or w/o tr",1438
"Fracture Manipulation Site -> Fibula, Distal (lateral malleolous) w/manipulation",1728
"Fracture Manipulation Site -> Fibula, Proximal w/manipulation",2982
"Fracture Manipulation Site -> Fibula, Proximal w/o manipulation",1728
"Fracture Manipulation Site -> Finger, FX",728
"Fracture Manipulation Site -> Great Toe, w/manipulation",655
"Fracture Manipulation Site -> Greater Humeral Tuberosity w/manipulation",2973
"Fracture Manipulation Site -> High fx w/o manipulation",2445
"Fracture Manipulation Site -> Humerus, proximal w/manipulation, w/wo traction",3301
"Fracture Manipulation Site -> Intercondylar Spineand or tuberosity of knee w/ or w/o manip",2072
"Fracture Manipulation Site -> Lower Leg Fx w/o manipulation",2445
"Fracture Manipulation Site -> Malleolou, Medial, w/manipulation w or w/o traction",2146
"Fracture Manipulation Site -> Metacarpal FX, W/Manipulation",2774
"Fracture Manipulation Site -> Metatarsal, Closed w/manipulation, each",868
"Fracture Manipulation Site -> Nasal Fracture w/o sta",4794
"Fracture Manipulation Site -> Phalangeal Shaft, Proximal/middle w/ manipulation, each",793
"Fracture Manipulation Site -> Phalanges distal w/manipulation",793
"Fracture Manipulation Site -> Phalanges, distal open",8885
"Fracture Manipulation Site -> Phalanx Other than Great Toe, w/manipulation; each",655
"Fracture Manipulation Site -> Radial Head Sublaxtion, closed tx child, w/manipulation",868
"Fracture Manipulation Site -> Radial Head/Neck, w/Manipulation",2072
"Fracture Manipulation Site -> Radial Shaft fx, w/manipulation",2072
"Fracture Manipulation Site -> Radius fx w/ manipulation",2072
"Fracture Manipulation Site -> Radius fx, distal, w/manipulation",2072
"Fracture Manipulation Site -> Radius/Ulna fx, distal, w/manipulation",1134
"Fracture Manipulation Site -> Radius/Ulna Fx, Shaft, w/manipulation",1134
"Fracture Manipulation Site -> Scaphoiding Fx, w/manipulation",2774
"Fracture Manipulation Site -> Talus, Closed w/manipulation",2774
"Fracture Manipulation Site -> Tibia w/manipulation",2453
"Fracture Manipulation Site -> Tibial Proximal Plateau with or w/o manipulation",2982
"Fracture Manipulation Site -> Trimalleolar Fx, w/manipulation",1728
"Fracture Manipulation Site -> Ulna Fx Closed tx Proximal w/manipulation ",2072
"Fracture Manipulation Site -> Ulna fx w/ manipulation",2072
"Fracture Manipulation Site -> Ulna Shaft, w/manipulation",2072
"FRAGILE X PCR REFLEX SOUTHERN",647
"FRAGILE X SOUTHERN BLOT",293
"FRAGMENTINGAOPKIDNEYAOPSTONE",18620
"FREEAOPSKINAOPFLAPAOPMICROVASC",9833
"Freeing Of Bowel Adhesion",6431
"FREEINGAOPOFAOPBOWELAOPADHESION",6431
"Full Thick Graft w/close donor site face/neck/as/genit/hnd/ft/ <=20sqcm ",3971
"FUSIONAOPOFAOPURETERAOP&AOPKIDNEY",5734
"G0008 Influenza vaccination",69
"GALACTOGRAPHY INFUSION BOTH TYPES",228
"Gas dilution washout for determination of lung volumes ",277
"GEL MARK SITE SYSTEM",493
"GEL RADIACARE WOUND 3 OZ",54
"Gel, Wound 3oz.",32
"GELFOAM 12-7 MM",37
"General","interval - Southside Anes. Per Minute"
"GENERATOR REMOVAL",6752
"GENITALAOPSURGAOPPROCEDURE",1313
"GENITALAOPSURGERYAOPPROCEDURE",713
"GLIDEWIRE ANGLED .035/150",274
"GLIDEWIRE STIFF .035/180",386
"Glove Edema Closed Finger",40
"Glove Edema Open Finger",40
"Glove Wheelchair",53
"Glucose Fingerstick POC",37
"Glucose, 2 Hr. PP POC",37
"GRABBER TIP RENEW SUPER ATRUAMATIC DISPOS",286
"Gram negative identification (Vitek)",94
"Gram positive identification (Vitek)",91
"GRID BIOPSY, STRL DISP",322
"GRID GUIDED BIOPSY 4X5",52
"GRID GUIDED BIOPSY 7X7.5",72
"Grind",66
"GRIP QUICK CONNECT SPO2 DISPOS ADULT",46
"Groin Echo Charge",1305
"GUIDANCE FOR RADIAJ TX DLVR",549
"GUIDE CATHET FLUID DRAINAGE",1722
"GUIDE, PROBE 11 GA",57
"GUIDE, PROBE 14 GA",48
"GUIDEAOPCATHETAOPFLUIDAOPDRAINAGE",1722
"GUIDEWIRE AMPLATZ EXTRA STIFF CRVD .032*180 CM",96
"GUIDEWIRE NEWTON .018*150",83
"GUIDEWIRE NITINOL .018/60",397
"GUIDEWIRE ROSEN",188
"GUIDEWIRE STARTER J",89
"GUIDEWIRE STRAIGHT TSF-18-145-BH",156
"GUIDEWIRE TAD II",911
"GUIDEWIRE THSF COOK",110
"GUIDEWIRE V-18",664
"GUIDEWIRE VERSATURN STRAIGHT HYDROPHILIC COATED TIP 190CM",393
"GUIDEWIRES PLATINUM LT.018/260",683
"HALO REMOVAL",262
"HALOAOPREMOVAL",262
"HANDAOPFINGERAOPSURGERY",567
"Handle/or Convey of Specimen from Office to Lab",33
"HANDLING LOADING OF SOURCE",777
"HANDPIECE, ATEC",2050
"HBO Extremity Study Bilateral 3 Levels",908
"HBO Extremity Study Unilateral 3 Levels",502
"HEAD AND NECK COMPRESSION GARMENT",796
"HEADAOPSURGERYAOPPROCEDURE",3940
"HEART LUNG MACHINE",1073
"HELICOPTOR TRANSPORT MILAGE",226
"HEMORRHOIDECTOMY",7046
"HEMORROIDECTOMYAOPEXTERNALAOPCOMPLETE",7046
"HEP B G0010",83
"HEPATIC W HEMODYNAMIC EVAL",10696
"HEPATIC W HEMODYNAMIC EVAL Cardiac Cath",12018
"Hepatitis B Vaccine, Ped/Adol (3 Dose), IM ",104
"HEPRIN LOCK",56
"HERNIAAOPREPAIRAOPWAOPMESH",7353
"Hip Stick 36in Long",20
"Holder Utensil L/XL",21
"Holder Utensil Plastic Based",43
"Holder Utensil S/M",37
"HOLOGIC MARKER SMARK-CELERO",525
"Holter Monitor 24 Hours",2789
"Holter Monitor 48 Hours",2789
"Holter Monitor Equipment Fee",4440
"Holter Monitor Late Fee",74
"Holter Montior 24 hour Charge",734
"Holter recording up to 48 hours",531
"Holter scanning analysis w/ report 12-48 hrs",826
"Hook Button",38
"Hook Button 0.5in 1.5cm",16
"HOOKWIRE HAWKINS I NDL ALL SIZES",256
"Hoop SelfAdhesive Velcro Wht",11
"Humidifier Aquapak 760mL",17
"Humidity bottle",10
"HYDROMARK BREAST BIOPSY SITE SONO",627
"HYSTEROSCOPYAOPBIOPSY",7114
"I&D Body Site -> Aspirate Pleura w/ imaging",2303
"I&D Body Site -> Aspirate Pleura w/o imaging",2303
"I&D Body Site -> Bartholin's Gland",907
"I&D Body Site -> Biopsy, single",437
"I&D Body Site -> Drain/Inj Interm Joint Bursa w/ US",1126
"I&D Body Site -> Drain/Inj Major Joint Bursa w/ US",1188
"I&D Body Site -> Drain/Inj Small Join Bursa w/o US",836
"I&D Body Site -> Drainage Abscess,Cyst,Hematome from Dentoalveolar Structure",1977
"I&D Body Site -> Drainage External Auditory Canal Abscess",415
"I&D Body Site -> Drainage Olecrenon Bursa",2841
"I&D Body Site -> Drainage, External Ear Lesion",799
"I&D Body Site -> Drainage, Hip",4393
"I&D Body Site -> Drainage, Mouth lesion",670
"I&D Body Site -> Drainage, Nasal Septum, Abscess or Hematoma",670
"I&D Body Site -> Drainage, Palate/Uvula, Abscess",724
"I&D Body Site -> Drainage, Thigh/Knee, Deep Abscess, Bursa or Hematoma",3252
"I&D Body Site -> Ear, Simple",799
"I&D Body Site -> External Ear, Simple",799
"I&D Body Site -> Eye, blepharatomy, abscess",1117
"I&D Body Site -> Eyelid",1117
"I&D Body Site -> Finger, Complicated",2072
"I&D Body Site -> Finger, Simple",798
"I&D Body Site -> FNA w/o Image Guidance",670
"I&D Body Site -> Ganglion Cyst, Aspiration",812
"I&D Body Site -> Hematoma, Seroma, Fluid collection- Incision",2179
"I&D Body Site -> Hemorrohoid, thrombosed, external",1224
"I&D Body Site -> I&D Abscess/Cyst/Hematoma Multiple",1019
"I&D Body Site -> I&D Abscess/Cyst/Hematoma Single",798
"I&D Body Site -> I&D Forearm/Wrist, Bursa",5994
"I&D Body Site -> I&D Ischio Peri Abscess",4288
"I&D Body Site -> I&D Joint Bursa w/o US",861
"I&D Body Site -> I&D Leg/Ankle, Bursa",4931
"I&D Body Site -> I&D Nasal, External Approach, Abscess or Hematoma",798
"I&D Body Site -> I&D Nasal, Internal Approach, Abscess or Hematoma",670
"I&D Body Site -> I&D Post Op Wound Infection",3453
"I&D Body Site -> I&D Sublingual, Abscess, Cyst or Hematoma",296
"I&D Body Site -> I&D Tongue, Abscess, Cyst or Hematoma",724
"I&D Body Site -> I&D upper arm/elbow bursa",1001
"I&D Body Site -> Perianal, superficial",3162
"I&D Body Site -> Perirectal Abscess",4288
"I&D Body Site -> Peritonsillar",1977
"I&D Body Site -> Pilonidal cyst, Complicated",2179
"I&D Body Site -> Pilonidal cyst, multiple",2179
"I&D Body Site -> Pilonidal cyst, Simple",1458
"I&D Body Site -> Pilonidal cyst, single",1458
"I&D Body Site -> Puncture Aspiration Arcs Hematoma",1019
"I&D Body Site -> Scrotal Wall",3626
"I&D Body Site -> Vulva/Perineal",907
"I&D of Wound Infection ",3453
"I&DAOPABSCESSAOPRETROPHARYNGEALAOPINTER",4794
"I&DAOPDEEPAOPABSCAOPSFTAOPTISSAOPNK/THOR",5871
"I&DAOPSHOULDERAOPAREAAOPDEEPAOPABSCESS",3252
"I.V. CATH GUIDE",101
"I.V. INSYTHE CATH ALL SIZES",15
"I.V. PRIMARY SET",33
"IABP INSTERTION AND FOLLOW-UP",2966
"IAOPANDAOPDAOPOFAOPVULVAAOPPERINEUM",951
"ICD REPROGRAMING DUAL CHAMBER",199
"ICDDEVICEINTERROGATE",226
"IDLAOPWIRINGAOPFORAOPOTHERAOPTHANAOPFX",4794
"IGH GENE REARRANGE ANALYSIS",2082
"IGK REARRANGE ABN COLOL POP",4279
"IGVH MUTATION ANALYSIS",1962
"IHC QUALITATIVE ADD SINGLE ANTIBO",532
"ILEOSTOMY/JEJUNOSTOMY",5179
"ILIAC ANEURYSM ENDOVASC RPR",1785
"ILIAC ART ANGIO CARDIAC CATH",1644
"Iliac artery atherectomy, open or perc, single vessel ",13939
"Illilingual Illohypogast Nerve -> Yes",1323
"ILLILINGUALAOPILLOHYPOGASTAOPNERVE",1323
"IMAGE CATH FLUID COLXN VISC",5517
"IMAGE CATH FLUID PERI RETRO",5517
"IMAGE CATH FLUID TRANS VAGNL",3420
"Immob Knee 19in Univ",92
"Immob Knee 23in Univ",115
"Immunization Admin Perc/ID/Subq/IM; 1 Vaccine ",72
"IMMUNO FLUOR ANTB ADDL STAIN",356
"IMMUNOCYTOCHEM",368
"IMMUNOCYTOCHEMISTRY",368
"IMMUNOELECTROPHORESIS FLU",137
"IMMUNOELECTROPHORESIS FLUID",137
"IMMUNOELECTROPHORESIS SER",137
"IMMUNOELECTROPHORESIS SERUM",137
"IMMUNOFIX ELP",137
"IMMUNOFIXATION ELP",137
"IMMUNOFLORESCENT EA AB",647
"IMMUNOFLORESCENT EA ABY",647
"IMPAOPNEUROELECTRODES",17211
"IMPL/REVISEAOPEPIDAOPCATHAOPFORAOPPAIN",5988
"Implant Hormone Pellet(S)",831
"Implant patient-activated heart event recorder ",13011
"IMPLANTAOPHARMONEAOPPELLET",831
"IMPLANTAOPNEUROELECTRODES",11895
"IN SITU HYBRODIZATION EA ADD PROB",189
"INCISEAOP&AOPTREATAOPBLADDER",5733
"INCISEAOPDRAINAGEAOPOFAOPBLADDER",5733
"INCISEAOPEXTERNALAOPHEMORRHOID",1224
"INCISEAOPTHIGHAOPTENDONAOPANDAOPFASCIA",5994
"INCISION AND DRAINAGE OF HEMATOMA",2179
"INCISION AND DRAINAGE OF HEMOTOMA",2179
"Incision and drainage, hematoma, seroma, fluid ",2179
"INCISION DRAIN POSTOP WOUND INFEC",3453
"INCISION DRAINAGE OF ABSCESS",798
"INCISION REMOVAL FOREIGN BODY SIM",798
"INCISIONAOPANDAOPDRAINAGEAOPOFAOPHEMATOMA",2179
"INCISIONAOPDRAINAGEAOPOFAOPABSCESS",798
"INCISIONAOPDRAINAOPABSCESSAOPCOMPLEX",1019
"INCISIONAOPDRAINAOPISCHIO/PERIAOPABCESS",4288
"INCISIONAOPDRAINAOPPILONDIALAOPCYSTAOPSIM",1458
"INCISIONAOPDRAINAOPPILONIDALAOPCYSTAOPCOM",2179
"INCISIONAOPDRAINAOPPOSTOPAOPWOUNDAOPINFEC",3453
"INCISIONAOPEXTNSRAOPTNDNAOPSHEATHAOPWRIST",5994
"INCISIONAOPEYELID",1117
"INCISIONAOPOFAOPABCESSAOPDEEPAOPCOMPLICAT",5994
"INCISIONAOPOFAOPANALAOPABSCESS",3311
"INCISIONAOPOFAOPBURNAOPSCABAOPINIT",798
"INCISIONAOPOFAOPEARDRUM",3078
"INCISIONAOPOFAOPHEARTAOPSAC",11957
"INCISIONAOPOFAOPLIPAOPFOLD",1244
"INCISIONAOPOFAOPPROSTATE",6971
"INCISIONAOPOFAOPRECTALAOPABSCESS",7046
"INCISIONAOPOFAOPTOEAOPTENDON",6165
"INCISIONAOPOFAOPTONGUEAOPFOLD",4794
"INCISIONAOPOFAOPURETHRA",4632
"INCISIONAOPOFAOPWINDAOPPIPE",4082
"INCISIONAOPOFAOPWINDPIPE",4082
"INCISIONAOPREMOVALAOPFOREIGNAOPBODYAOPCOM",4882
"INCISIONAOPREMOVALAOPFOREIGNAOPBODYAOPSIM",798
"INDIVIDUAL PSYCHOTHERAPY 45 50 (Therapist)",225
"INDIVIDUAL PSYCHOTHERAPY 75 80 (Therapist)",229
"INF Bld Coll Only, Line Draw",157
"INF Bld Coll PICC and Drsg Chg",157
"INF Bld Drw Implt Dev",164
"INF Blood Transfusion",3116
"INF Chemo Admin, Lumb Punct",516
"INF Declot Vascular Device",1001
"INF Immunization Administration",72
"INF Immunization Administration ",72
"INF Immunization Administration Add'l",50
"INF Immunization Administration Add'l ",50
"INF Injection Therapeutic",180
"INF Injection Therapeutic ",175
"INF Injection Therapeutic ",180
"INF Ins Non-Tunnel CVC",4580
"INF Insert Straight Cath",262
"INF Intro Needle/Intracath Vein",56
"INF PICC Flush/Drsg Chng Only",265
