Medication,Package Size,Package Unit,UOM charge 
DESVENLAFAXINE SUCCINATE ER 50 MG 24 HR TABLET,30,Each,8.705
DESVENLAFAXINE SUCCINATE ER 50 MG 24 HR TABLET,100,Each,36.854
DEXAMETHASONE 0.1 % EYE DROPS,5,mL,73.416
DEXAMETHASONE 0.5 MG TAB,100,Each,0.752
DEXAMETHASONE 1 MG/ML ORAL DROPS,30,mL,104.225
DEXAMETHASONE 2 MG TAB,100,Each,2.168
DEXAMETHASONE 2 MG TAB,100,Each,2.701
DEXAMETHASONE 4 MG TAB,100,Each,4.387
DEXAMETHASONE SODIUM PHOSPHATE (PF) 10 MG/ML INJECTION,1,mL,4.828
DEXAMETHASONE SODIUM PHOSPHATE (PF) 10 MG/ML INJECTION,1,mL,14.91
DEXAMETHASONE SODIUM PHOSPHATE 10 MG/ML IJ SOLN,1,mL,3.692
DEXAMETHASONE SODIUM PHOSPHATE 10 MG/ML IJ SOLN,1,mL,3.692
DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML IJ SOLN,1,mL,2.443
DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML IJ SOLN,5,mL,2.5
DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML IJ SOLN,1,mL,6.248
DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML IJ SOLN,5,mL,14.996
DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML IJ SOLN,5,mL,14.996
DEXMEDETOMIDINE 100 MCG/ML IV SOLN,2,mL,47.826
DEXMEDETOMIDINE 100 MCG/ML IV SOLN,2,mL,54.216
DEXMEDETOMIDINE 100 MCG/ML IV SOLN,2,mL,112.852
DEXMEDETOMIDINE 100 MCG/ML IV SOLN,2,mL,114.114
DEXMEDETOMIDINE 100 MCG/ML IV SOLN,2,mL,114.114
DEXMEDETOMIDINE 100 MCG/ML IV SOLN,2,mL,125.532
DEXMEDETOMIDINE 200 MCG/50 ML (4 MCG/ML) IN 0.9 % SODIUM CHLORIDE IV,50,mL,150.07
DEXMEDETOMIDINE 200 MCG/50 ML (4 MCG/ML) IN 0.9 % SODIUM CHLORIDE IV,50,mL,161.238
DEXTRAN 40 10% IN D5W IV,500,mL,92.485
DEXTRAN 40 IN SALINE 10 % IV,500,mL,95.975
DEXTRAN 70-HYPROMELLOSE EYE DROPS,15,mL,40.335
DEXTROAMPHETAMINE 5 MG TAB,100,Each,6.279
DEXTROAMPHETAMINE 5 MG TAB,100,Each,6.62
DEXTROMETHORPHAN POLY COMPLEX SR 30 MG/5 ML ORAL 12 HR SUSP,89,mL,34.226
DEXTROMETHORPHAN-GUAIFENESIN 10 MG-100 MG/5 ML ORAL LIQUID,118,mL,18.564
DEXTROMETHORPHAN-GUAIFENESIN 10 MG-100 MG/5 ML ORAL LIQUID,118,mL,19.596
DEXTROMETHORPHAN-GUAIFENESIN 10 MG-100 MG/5 ML SYRUP,10,mL,7.735
DEXTROMETHORPHAN-GUAIFENESIN SR 30 MG-600 MG 12 HR TAB,40,Each,2.01
DEXTROSE 10% IN WATER (D10W) IV,250,mL,16.578
DEXTROSE 10% IN WATER (D10W) IV,1000,mL,20.94
DEXTROSE 10%-1/4 NORMAL SALINE IV,250,mL,7.853
DEXTROSE 20% IN WATER (D20W) 20 % IV,500,mL,40.135
DEXTROSE 25% IN WATER (D25W) IV SYRINGE,10,mL,23.743
DEXTROSE 40 % ORAL GEL,37.5,g,13.766
DEXTROSE 40 % ORAL GEL,37.5,g,13.766
DEXTROSE 5% IN NORMAL SALINE IV,1000,mL,13.96
DEXTROSE 5% IN WATER (D5W) IV,25,mL,7.94
DEXTROSE 5% IN WATER (D5W) IV,100,mL,8.027
DEXTROSE 5% IN WATER (D5W) IV,50,mL,8.202
DEXTROSE 5% IN WATER (D5W) IV,500,mL,12.215
DEXTROSE 5% IN WATER (D5W) IV,250,mL,12.215
DEXTROSE 5% IN WATER (D5W) IV,1000,mL,13.96
DEXTROSE 5% IN WATER (D5W) IV,250,mL,18.323
DEXTROSE 5% IN WATER (D5W) IV,250,mL,18.323
DEXTROSE 5% IN WATER (D5W) IV,250,mL,18.323
DEXTROSE 5% IN WATER (D5W) IV PIGGY BACK,50,mL,17.276
DEXTROSE 5% IN WATER (D5W) IV PIGGY BACK,100,mL,17.45
DEXTROSE 5%-1/2 NORMAL SALINE IV,500,mL,13.96
DEXTROSE 5%-1/2 NORMAL SALINE IV,1000,mL,17.45
DEXTROSE 5%-1/3 NORMAL SALINE IV,1000,mL,6.98
DEXTROSE 5%-1/4 NORMAL SALINE IV,1000,mL,17.45
DEXTROSE 5%-LACTATED RINGERS IV,1000,mL,17.45
DEXTROSE 50% IN WATER (D50W) IV,50,mL,7.668
DEXTROSE 50% IN WATER (D50W) IV SYRG,50,mL,11.914
DEXTROSE 50% IN WATER (D50W) IV SYRG,50,mL,22.72
DEXTROSE 50% IN WATER (D50W) IV SYRG,50,mL,28.4
DEXTROSE 70% IN WATER (D70W) IV,2000,mL,55.84
DEXTROSE 70% IN WATER (D70W) IV,2000,mL,62.82
DEXTROSE-DEXTRIN-MALTOSE 24 GRAM/31 GRAM ORAL GEL,31,g,16.257
DIATRIZOATE MEGLUMINE & SODIUM 66 %-10 % ORAL SOLN,30,mL,72.105
DIATRIZOATE MEGLUMINE & SODIUM 66 %-10 % ORAL SOLN,30,mL,100.816
DIAZEPAM 10 MG TAB,1,Each,0.2
DIAZEPAM 10 MG TAB,100,Each,0.199
DIAZEPAM 2 MG TAB,1,Each,0.175
DIAZEPAM 2 MG TAB,100,Each,0.175
DIAZEPAM 5 MG TAB,1,Each,0.183
DIAZEPAM 5 MG TAB,100,Each,0.183
DIAZEPAM 5 MG TAB,100,Each,0.21
DIAZEPAM 5 MG/5 ML ORAL SOLN,5,mL,10.456
DIAZEPAM 5 MG/ML SYRINGE,2,mL,37.47
DIBUCAINE 1 % OINTMENT,28,g,27.042
DICLOFENAC 0.1 % EYE DROPS,2.5,mL,47.415
DICLOFENAC 0.1 % EYE DROPS,2.5,mL,120.397
DICLOFENAC 1 % TOPICAL GEL,100,g,168.245
DICLOFENAC 1 % TOPICAL GEL,100,g,235.98
DICLOFENAC 1.3 % ADHESIVE PATCH,30,Each,39.409
DICLOFENAC 1.3 % ADHESIVE PATCH,5,Each,39.41
DICLOFENAC 1.5 % TOPICAL DROPS,150,mL,437.219
DICLOFENAC 1.5 % TOPICAL DROPS,150,mL,1054.7
"DICLOFENAC 25 MG TAB, DELAYED RELEASE",100,Each,4.65
"DICLOFENAC 25 MG TAB, DELAYED RELEASE",100,Each,4.658
DICLOFENAC 50 MG TAB,100,Each,4.571
"DICLOFENAC 75 MG TAB, DELAYED RELEASE",100,Each,2.338
DICLOFENAC ER 100 MG 24 HR TAB,100,Each,6.883
DICLOXACILLIN 250 MG CAP,100,Each,2.736
DICYCLOMINE 10 MG CAP,100,Each,0.358
DICYCLOMINE 10 MG CAP,100,Each,0.874
DICYCLOMINE 10 MG CAP,100,Each,2.176
DICYCLOMINE 10 MG CAP,1,Each,2.177
DICYCLOMINE 10 MG/5 ML ORAL SOLN,473,mL,496.083
DICYCLOMINE 10 MG/ML IM SOLN,2,mL,149.046
DIDANOSINE 10 MG/ML (FINAL CONC.) ORAL SOLUTION,200,mL,528.77
"DIDANOSINE 250 MG CAP, DELAYED RELEASE",30,Each,24.76
DIFLUPREDNATE 0.05 % EYE DROPS,5,mL,321.26
DIGOXIN 0.125 MG TAB,100,Each,5.891
DIGOXIN 0.125 MG TAB,1,Each,6.337
DIGOXIN 0.125 MG TAB,100,Each,39.384
DIGOXIN 0.25 MG TAB,100,Each,5.891
DIGOXIN 0.25 MG TAB,100,Each,6.337
DIGOXIN 0.25 MG TAB,1,Each,6.337
DIGOXIN 0.25 MG TAB,100,Each,33.095
DIGOXIN 100 MCG/ML IJ SOLN,1,mL,157.271
DIGOXIN 250 MCG/ML IJ SOLN,2,mL,15.62
DIGOXIN 250 MCG/ML IJ SOLN,2,mL,15.62
DIGOXIN 250 MCG/ML IJ SOLN,2,mL,16.984
DIGOXIN 250 MCG/ML IJ SOLN,2,mL,16.984
DIGOXIN 250 MCG/ML IJ SOLN,2,mL,157.271
DIGOXIN 50 MCG/ML ORAL SOLN,60,mL,611.713
DIGOXIN IMMUNE FAB 40 MG IV SOLUTION,1,Each,6768.54
DIHYDROERGOTAMINE 1 MG/ML IJ SOLN,1,mL,232.097
DIHYDROERGOTAMINE 1 MG/ML IJ SOLN,1,mL,244.311
DIHYDROERGOTAMINE 1 MG/ML IJ SOLN,1,mL,2188.763
DILTIAZEM 250 MG/250 ML (1 MG/ML) IN DEXTROSE 5 % IV,250,mL,132.62
DILTIAZEM 250 MG/250 ML (1 MG/ML) IN DEXTROSE 5 % IV,250,mL,302.583
DILTIAZEM 250 MG/250 ML (1 MG/ML) IN SODIUM CHLORIDE 0.9% IV,250,mL,82.888
DILTIAZEM 30 MG IR TAB,1,Each,0.748
DILTIAZEM 60 MG IR TAB,100,Each,1.027
DILTIAZEM 60 MG IR TAB,100,Each,1.027
DILTIAZEM 60 MG IR TAB,1,Each,1.172
DILTIAZEM HCL 5 MG/ML IV SOLN,5,mL,6.802
DILTIAZEM HCL 5 MG/ML IV SOLN,5,mL,7.981
DILTIAZEM HCL 5 MG/ML IV SOLN,5,mL,7.981
DILTIAZEM HCL 5 MG/ML IV SOLN,10,mL,8.293
DILTIAZEM HCL 5 MG/ML IV SOLN,10,mL,8.293
DILTIAZEM HCL 5 MG/ML IV SOLN,10,mL,9.003
DILTIAZEM HCL 5 MG/ML IV SOLN,25,mL,31.027
DILTIAZEM SR 120 MG 24 HR CAP,100,Each,1.442
DILTIAZEM SR 120 MG 24 HR CAP,1,Each,1.443
DILTIAZEM SR 120 MG 24 HR CAP,1,Each,1.443
DILTIAZEM SR 120 MG 24 HR CAP,90,Each,3.387
DILTIAZEM SR 120 MG CAP,30,Each,2.718
DILTIAZEM SR 120 MG CAP,90,Each,3.221
DILTIAZEM SR 120 MG CAP,30,Each,3.557
DILTIAZEM SR 180 MG 24 HR CAP,100,Each,1.704
DILTIAZEM SR 180 MG 24 HR CAP,100,Each,1.704
DILTIAZEM SR 180 MG 24 HR CAP,1,Each,1.705
DILTIAZEM SR 180 MG 24 HR CAP,1,Each,1.705
DILTIAZEM SR 180 MG 24 HR CAP,100,Each,4.505
DILTIAZEM SR 180 MG CAP,90,Each,3.553
DILTIAZEM SR 240 MG 24 HR CAP,100,Each,2.674
DILTIAZEM SR 240 MG 24 HR CAP,1,Each,2.675
DILTIAZEM SR 240 MG 24 HR CAP,1,Each,2.675
DILTIAZEM SR 240 MG 24 HR CAP,90,Each,5.799
DILTIAZEM SR 300 MG 24 HR CAP,100,Each,5.655
DILTIAZEM SR 300 MG 24 HR CAP,1,Each,5.655
DILTIAZEM SR 300 MG 24 HR CAP,1,Each,6.389
DILTIAZEM SR 300 MG CAP,90,Each,7.149
DILTIAZEM SR 360 MG CAP,90,Each,6.66
DILTIAZEM SR 60 MG 12 HR CAP,100,Each,11.091
DILTIAZEM SR 60 MG 12 HR CAP,1,Each,14.47
DILTIAZEM SR 90 MG 12 HR CAP,100,Each,12.673
DILTIAZEM SR 90 MG 12 HR CAP,1,Each,17.017
DIMENHYDRINATE 50 MG TAB,100,Each,0.066
DIMETHYL SULFOXIDE 50 % INTRAVESICAL,50,mL,1802.304
DINOPROSTONE 20 MG VAGINAL SUPPOSITORY,1,Each,4107.197
DINOPROSTONE SR 10 MG VAGINAL INSERTS,1,Each,569.663
DINOPROSTONE SR 10 MG VAGINAL INSERTS,1,Each,697.445
DIPHENHYDRAMINE 12.5 MG/5 ML ELIXIR,10,mL,6.687
DIPHENHYDRAMINE 12.5 MG/5 ML ELIXIR,10,mL,10.314
DIPHENHYDRAMINE 12.5 MG/5 ML ORAL LIQUID,118,mL,4.126
DIPHENHYDRAMINE 25 MG CAP,100,Each,0.149
DIPHENHYDRAMINE 50 MG CAP,100,Each,0.188
DIPHENHYDRAMINE HCL 50 MG/ML IJ SOLN,1,mL,1.932
DIPHENHYDRAMINE HCL 50 MG/ML IJ SOLN,1,mL,3.028
DIPHENHYDRAMINE HCL 50 MG/ML IJ SOLN,1,mL,3.028
DIPHENHYDRAMINE HCL 50 MG/ML IJ SOLN,1,mL,7.81
DIPHENHYDRAMINE HCL 50 MG/ML IJ SOLN,10,mL,32.66
DIPHENHYDRAMINE-ZINC ACETATE 1 %-0.1 % TOPICAL CREAM,28.3,g,13.852
DIPHENHYDRAMINE-ZINC ACETATE 1 %-0.1 % TOPICAL CREAM,28,g,23.983
DIPHENHYDRAMINE-ZINC ACETATE 2 %-0.1 % TOPICAL CREAM,28,g,7.709
DIPHENHYDRAMINE-ZINC ACETATE 2 %-0.1 % TOPICAL CREAM,28,g,9.422
DIPHENOXYLATE-ATROPINE 2.5 MG-0.025 MG TAB,100,Each,1.119
DIPHENOXYLATE-ATROPINE 2.5 MG-0.025 MG TAB,100,Each,1.911
DIPHENOXYLATE-ATROPINE 2.5 MG-0.025 MG/5 ML ORAL LIQUID,60,mL,191.155
"DIPHTH,PERTUS(AC)TETANUS VAC(PF) 2 LF-(5-3-5MCG)-5 LF/0.5ML IM SYR",0.5,mL,78.106
"DIPHTH,PERTUS(ACEL)TETANUS VAC(PF) 2 LF-(5-3-5MCG)-5 LF/0.5 ML IM SUSP",0.5,mL,78.102
"DIPHTH,PERTUS(ACEL)TETANUS VAC(PF) 2 LF-(5-3-5MCG)-5 LF/0.5 ML IM SUSP",0.5,mL,78.102
DIPYRIDAMOLE 25 MG TAB,100,Each,0.861
DIPYRIDAMOLE 25 MG TAB,100,Each,1.001
DIPYRIDAMOLE 25 MG TAB,100,Each,1.735
DIPYRIDAMOLE-ASPIRIN SR 200 MG-25 MG MULTIPHASE 12 HR CAP,60,Each,21.789
DIPYRIDAMOLE-ASPIRIN SR 200 MG-25 MG MULTIPHASE 12 HR CAP,60,Each,24.21
DIPYRIDAMOLE-ASPIRIN SR 200 MG-25 MG MULTIPHASE 12 HR CAP,60,Each,24.21
DIPYRIDAMOLE-ASPIRIN SR 200 MG-25 MG MULTIPHASE 12 HR CAP,1,Each,33.285
DIPYRIDAMOLE-ASPIRIN SR 200 MG-25 MG MULTIPHASE 12 HR CAP,20,Each,33.285
DIPYRIDAMOLE-ASPIRIN SR 200 MG-25 MG MULTIPHASE 12 HR CAP,60,Each,38.028
DISOPYRAMIDE 100 MG CAP,100,Each,8.709
DISOPYRAMIDE SR 150 MG CAP,100,Each,20.709
DIVALPROEX  250 MG 24 HR TAB,80,Each,8.583
DIVALPROEX  250 MG 24 HR TAB,1,Each,8.583
DIVALPROEX  250 MG 24 HR TAB,100,Each,14.657
DIVALPROEX 125 MG SPRINKLE CAP,100,Each,3.662
"DIVALPROEX 125 MG TAB, DELAYED RELEASE",100,Each,0.275
"DIVALPROEX 125 MG TAB, DELAYED RELEASE",100,Each,0.782
"DIVALPROEX 125 MG TAB, DELAYED RELEASE",30,Each,3.256
"DIVALPROEX 125 MG TAB, DELAYED RELEASE",1,Each,3.256
"DIVALPROEX 250 MG TAB, DELAYED RELEASE",1,Each,0.984
"DIVALPROEX 250 MG TAB, DELAYED RELEASE",1,Each,1.18
DIVALPROEX 500 MG 24 HR TAB,100,Each,9.557
DIVALPROEX 500 MG 24 HR TAB,1,Each,9.558
DIVALPROEX 500 MG 24 HR TAB,1,Each,14.247
"DIVALPROEX 500 MG TAB, DELAYED RELEASE",100,Each,1.263
"DIVALPROEX 500 MG TAB, DELAYED RELEASE",1,Each,1.263
"DIVALPROEX 500 MG TAB, DELAYED RELEASE",90,Each,1.556
DOBUTAMINE 250 MG/20 ML IV,20,mL,15.734
DOBUTAMINE 250 MG/20 ML IV,20,mL,15.734
"DOBUTAMINE IN D5W 2,000 MCG/ML IV",250,mL,43.625
"DOBUTAMINE IN D5W 2,000 MCG/ML IV",250,mL,122.15
DOCETAXEL 160 MG/8 ML (20 MG/ML) IV SOLN,8,mL,1473.12
DOCETAXEL 20 MG/2 ML (10 MG/ML) IV SOLN,2,mL,344.026
DOCETAXEL 20 MG/ML (1 ML) IV,1,mL,202.74
DOCETAXEL 80 MG/4 ML (20 MG/ML) IV SOLN,4,mL,809.1
DOCOSANOL 10 % TOPICAL CREAM,2,g,67.561
DOCOSANOL 10 % TOPICAL CREAM,2,g,67.561
DOCUSATE CALCIUM 240 MG CAP,100,Each,0.197
DOCUSATE SODIUM 100 MG CAP,100,Each,0.153
DOCUSATE SODIUM 50 MG/5 ML ORAL LIQUID,10,mL,2.36
DOCUSATE SODIUM 50 MG/5 ML ORAL LIQUID,10,mL,2.535
DOFETILIDE 125 MCG CAP,40,Each,32.946
DOFETILIDE 125 MCG CAP,14,Each,32.946
DOFETILIDE 500 MCG CAP,14,Each,17.262
DOFETILIDE 500 MCG CAP,40,Each,32.946
DOLASETRON 100 MG/5 ML INTRAVENOUS SOLUTION,5,mL,185.858
DOLASETRON 12.5 MG/0.625 ML IV,0.625,mL,43.677
DOLUTEGRAVIR 25 MG TABLET,30,Each,51.386
DONEPEZIL 10 MG TAB,1,Each,0.59
DONEPEZIL 10 MG TAB,100,Each,0.594
DONEPEZIL 10 MG TAB,100,Each,0.594
DONEPEZIL 23 MG TABLET,30,Each,7.932
DONEPEZIL 5 MG TAB,100,Each,0.59
DONEPEZIL 5 MG TAB,1,Each,0.59
DONEPEZIL 5 MG TAB,100,Each,0.594
DONEPEZIL 5 MG TAB,90,Each,0.656
DOPAMINE 200 MG/5 ML (40 MG/ML) IV,5,mL,7.555
DOPAMINE 400 MG/10 ML (40 MG/ML) IV,10,mL,8.216
DOPAMINE 400 MG/250 ML D5W INFUSION,250,mL,42.753
DOPAMINE 800 MG/250 ML D5W INFUSION,250,mL,67.183
DOPAMINE 800 MG/500 ML D5W INFUSION,500,mL,62.82
DOPAMINE 800 MG/500 ML D5W INFUSION,500,mL,69.8
DORIPENEM 250 MG IV SOLUTION,1,Each,42.699
DORIPENEM 250 MG IV SOLUTION,1,Each,42.699
DORIPENEM 500 MG IV SOLUTION,1,Each,77.639
DORIPENEM 500 MG IV SOLUTION,1,Each,77.639
DORNASE ALFA 1 MG/ML SOLN FOR INHALATION,2.5,mL,213.752
DORNASE ALFA 1 MG/ML SOLN FOR INHALATION,2.5,mL,213.752
DORZOLAMIDE 2 % EYE DROPS,10,mL,148.537
DORZOLAMIDE 2 % EYE DROPS,10,mL,148.537
DORZOLAMIDE 2 % EYE DROPS,10,mL,152.95
DORZOLAMIDE 2 % EYE DROPS,10,mL,331.246
DORZOLAMIDE-TIMOLOL (PF) 2 %-0.5 % EYE DROPS IN A DROPPERETTE,15,Each,12.061
DORZOLAMIDE-TIMOLOL (PF) 2 %-0.5 % EYE DROPS IN A DROPPERETTE,60,Each,12.061
DORZOLAMIDE-TIMOLOL 2 %-0.5 % EYE DROPS,10,mL,218.457
DORZOLAMIDE-TIMOLOL 2 %-0.5 % EYE DROPS,10,mL,218.5
DOXAPRAM 20 MG/ML IV SOLN,20,mL,131.095
DOXAPRAM 20 MG/ML IV SOLN,20,mL,131.095
DOXAZOSIN 1 MG TAB,1,Each,13.709
DOXAZOSIN 2 MG TAB,100,Each,3.531
DOXAZOSIN 2 MG TAB,1,Each,13.687
DOXEPIN 10 MG CAP,90,Each,2.045
DOXEPIN 10 MG CAP,1,Each,2.33
DOXEPIN 25 MG CAP,1,Each,3.068
DOXEPIN 50 MG CAP,1,Each,4.253
DOXERCALCIFEROL 0.5 MCG CAP,50,Each,36.398
DOXERCALCIFEROL 0.5 MCG CAP,30,Each,45.125
DOXERCALCIFEROL 0.5 MCG CAP,1,Each,45.125
DOXERCALCIFEROL 2.5 MCG CAP,50,Each,49.48
DOXERCALCIFEROL 2.5 MCG CAP,50,Each,56.308
DOXERCALCIFEROL 4 MCG/2 ML IV SOLN,2,mL,18.744
DOXERCALCIFEROL 4 MCG/2 ML IV SOLN,2,mL,25.56
DOXERCALCIFEROL 4 MCG/2 ML IV SOLN,2,mL,25.56
DOXORUBICIN 10 MG/5 ML IV,5,mL,43.7
DOXORUBICIN 50 MG IV POWDER FOR SOLUTION,1,Each,489.236
DOXORUBICIN 50 MG/25 ML IV,25,mL,152.95
DOXORUBICIN LIPOSOMAL 2 MG/ML IV INJ,10,mL,1802.34
DOXORUBICIN LIPOSOMAL 2 MG/ML IV INJ,25,mL,4505.943
DOXYCYCLINE HYCLATE 100 MG CAP,50,Each,5.244
DOXYCYCLINE HYCLATE 100 MG CAP,50,Each,11.082
DOXYCYCLINE HYCLATE 100 MG CAP,1,Each,11.083
DOXYCYCLINE HYCLATE 100 MG CAP,30,Each,11.655
DOXYCYCLINE HYCLATE 100 MG CAP,1,Each,11.655
DOXYCYCLINE HYCLATE 100 MG IV SOLUTION,1,Each,44.938
DOXYCYCLINE HYCLATE 100 MG IV SOLUTION,1,Each,59.248
DOXYCYCLINE HYCLATE 50 MG CAP,50,Each,5.244
DOXYCYCLINE HYCLATE 50 MG CAP,50,Each,7.298
DOXYCYCLINE HYCLATE 50 MG CAP,1,Each,7.298
DRONABINOL 2.5 MG CAP,1,Each,14.065
DRONABINOL 2.5 MG CAP,100,Each,14.065
DRONABINOL 2.5 MG CAP,100,Each,14.065
DRONABINOL 5 MG CAP,1,Each,26.774
DRONABINOL 5 MG CAP,30,Each,26.773
DRONABINOL 5 MG CAP,30,Each,26.773
DRONABINOL 5 MG CAP,30,Each,26.773
DRONABINOL 5 MG CAP,60,Each,26.787
DRONEDARONE 400 MG TABLET,100,Each,33.32
"DULOXETINE 20 MG CAP, DELAYED RELEASE",30,Each,7.722
"DULOXETINE 20 MG CAP, DELAYED RELEASE",1,Each,7.722
"DULOXETINE 30 MG CAP, DELAYED RELEASE",90,Each,4.274
"DULOXETINE 30 MG CAP, DELAYED RELEASE",100,Each,6.275
"DULOXETINE 30 MG CAP, DELAYED RELEASE",1,Each,6.992
"DULOXETINE 30 MG CAP, DELAYED RELEASE",90,Each,6.992
"DULOXETINE 30 MG CAP, DELAYED RELEASE",100,Each,6.992
DUTASTERIDE 0.5 MG CAP,90,Each,1.604
DUTASTERIDE 0.5 MG CAP,30,Each,4.16
DUTASTERIDE 0.5 MG CAP,1,Each,4.161
DUTASTERIDE 0.5 MG CAP,90,Each,5.1
DUTASTERIDE 0.5 MG CAP,90,Each,28.016
DUTASTERIDE 0.5 MG CAP,30,Each,28.02
DYCLONINE-BENZETHONIUM 0.75 %-0.2 % TOPICAL SOLUTION,9,mL,8.653
ECONAZOLE 1 % TOPICAL CREAM,15,g,218.61
EDROPHONIUM CHLORIDE 10 MG/ML IJ SOLN,15,mL,227.186
EDROPHONIUM CL-ATROPINE 10 MG-0.14 MG/ML IV,5,mL,96.14
EDROPHONIUM CL-ATROPINE 10 MG-0.14 MG/ML IV,5,mL,96.14
EFAVIRENZ 200 MG CAP,90,Each,34.54
EFAVIRENZ 200 MG CAP,90,Each,41.139
EFAVIRENZ-EMTRICITABIN-TENOFOVIR 600 MG-200 MG-300 MG TAB,30,Each,168.892
ELETRIPTAN 20 MG TABLET,6,Each,37.882
ELETRIPTAN 20 MG TABLET,6,Each,115.837
ELETRIPTAN 40 MG TAB,12,Each,115.837
EMOLLIENT COMBINATION NO.92 TOPICAL LOTION,177,mL,9.282
EMTRICITABINE 200 MG CAP,30,Each,56.692
EMTRICITABINE 200 MG-TENOFOVIR ALAFENAMIDE FUMARATE 25 MG TABLET,30,Each,103.9
ENALAPRIL MALEATE 2.5 MG TAB,1,Each,2.116
ENALAPRIL MALEATE 5 MG TAB,100,Each,2.063
ENALAPRIL MALEATE 5 MG TAB,100,Each,2.084
ENALAPRIL MALEATE 5 MG TAB,100,Each,2.688
ENALAPRIL MALEATE 5 MG TAB,1,Each,2.688
ENALAPRILAT 1.25 MG/ML IV INJ,2,mL,8.265
ENALAPRILAT 1.25 MG/ML IV INJ,1,mL,8.739
ENALAPRILAT 1.25 MG/ML IV INJ,1,mL,8.739
ENALAPRILAT 1.25 MG/ML IV INJ,2,mL,15.609
ENOXAPARIN 100 MG/ML SUB-Q SYRINGE,1,mL,81.84
ENOXAPARIN 100 MG/ML SUB-Q SYRINGE,1,mL,153.984
ENOXAPARIN 100 MG/ML SUB-Q SYRINGE,1,mL,153.984
ENOXAPARIN 120 MG/0.8 ML SUB-Q SYRINGE,0.8,mL,166.173
ENOXAPARIN 120 MG/0.8 ML SUB-Q SYRINGE,0.8,mL,184.841
ENOXAPARIN 120 MG/0.8 ML SUB-Q SYRINGE,0.8,mL,184.841
ENOXAPARIN 150 MG/ML SUB-Q SYRINGE,1,mL,231.055
ENOXAPARIN 150 MG/ML SUB-Q SYRINGE,1,mL,231.055
ENOXAPARIN 30 MG/0.3 ML SUB-Q SYRINGE,0.3,mL,46.143
ENOXAPARIN 30 MG/0.3 ML SUB-Q SYRINGE,0.3,mL,46.143
ENOXAPARIN 300 MG/3 ML SYRINGE,3,mL,130.98
ENOXAPARIN 300 MG/3 ML SYRINGE,3,mL,461.427
ENOXAPARIN 40 MG/0.4 ML SUB-Q SYRINGE,0.4,mL,55.308
ENOXAPARIN 40 MG/0.4 ML SUB-Q SYRINGE,0.4,mL,61.522
ENOXAPARIN 40 MG/0.4 ML SUB-Q SYRINGE,0.4,mL,61.522
ENOXAPARIN 40 MG/0.4 ML SUB-Q SYRINGE,0.4,mL,61.522
ENOXAPARIN 60 MG/0.6 ML SUB-Q SYRINGE,0.6,mL,49.104
ENOXAPARIN 60 MG/0.6 ML SUB-Q SYRINGE,0.6,mL,83.061
ENOXAPARIN 60 MG/0.6 ML SUB-Q SYRINGE,0.6,mL,92.392
ENOXAPARIN 60 MG/0.6 ML SUB-Q SYRINGE,0.6,mL,92.392
ENOXAPARIN 80 MG/0.8 ML SUB-Q SYRINGE,0.8,mL,65.472
ENOXAPARIN 80 MG/0.8 ML SUB-Q SYRINGE,0.8,mL,123.191
ENOXAPARIN 80 MG/0.8 ML SUB-Q SYRINGE,0.8,mL,123.191
ENTACAPONE 200 MG TAB,100,Each,13.827
ENTACAPONE 200 MG TAB,30,Each,17.996
ENTACAPONE 200 MG TAB,1,Each,17.996
ENTACAPONE 200 MG TAB,1,Each,24.8
ENTECAVIR 0.5 MG TAB,30,Each,66.119
ENTECAVIR 0.5 MG TAB,30,Each,85.093
EPHEDRINE SULFATE 50 MG/ML INJECTION SOLUTION,1,mL,33.01
EPHEDRINE SULFATE 50 MG/ML INJECTION SOLUTION,1,mL,47.55
EPHEDRINE SULFATE 50 MG/ML INJECTION SOLUTION,1,mL,65.1
EPHEDRINE SULFATE 50 MG/ML INJECTION SOLUTION,1,mL,65.1
EPHEDRINE SULFATE 50 MG/ML INJECTION SOLUTION,1,mL,81.803
EPINEPHRINE (PF) 1 MG/ML INJECTION,1,mL,5.964
EPINEPHRINE (PF) 1 MG/ML INJECTION,1,mL,47.424
EPINEPHRINE (PF) 1 MG/ML INJECTION,1,mL,55.475
EPINEPHRINE (PF) 1 MG/ML INJECTION,1,mL,55.475
EPINEPHRINE 0.1 MG/ML SYRINGE,10,mL,12.951
EPINEPHRINE 0.1 MG/ML SYRINGE,10,mL,17.04
EPINEPHRINE 0.1 MG/ML SYRINGE,10,mL,27.321
EPINEPHRINE 1 MG/ML IJ SOLN,30,mL,167.589
EPINEPHRINE 1 MG/ML IJ SOLN,30,mL,539.572
EPIRUBICIN 50 MG/25 ML IV,25,mL,201.02
EPLERENONE 25 MG TAB,30,Each,13.315
EPLERENONE 25 MG TAB,1,Each,13.316
EPLERENONE 25 MG TAB,100,Each,13.547
EPLERENONE 25 MG TAB,30,Each,15.168
EPLERENONE 25 MG TAB,30,Each,15.173
"EPOETIN ALFA 20,000 UNIT/ML IJ SOLN",1,mL,956.84
