Px Code,Procedure Description,Unit Price,FEE SCHEDULE GROUP NAME,
71177001067,X-RAY CASSETT BAG CRMC USE ONLY,10.5,,Supplies [3]
71177001068,LTA KITS CRMC USE ONLY,23.1,,Supplies [3]
71177001069,24HR URINE CONTAI CRMC USE ONLY,11.55,,Supplies [3]
71177001070,TUBING CDM CRMC USE ONLY,46.2,,Supplies [3]
71177001071,ELECTROSURG COAG CRMC USE ONLY,33.6,,Supplies [3]
71177001072,STAPLER 30-3.5 CRMC USE ONLY,269.01,,Supplies [3]
71177001073,CATH TRAY /CATH CRMC USE ONLY,21,,Supplies [3]
71177001074,CATH FOLEY 3CC CRMC USE ONLY,21,,Supplies [3]
71177001075,SUCTION KIT  6FR CRMC USE ONLY,3.15,,Supplies [3]
71177001076,BUTTERFLY 25G CRMC USE ONLY,3.15,,Supplies [3]
71177001077,ARM BOARD PED CRMC USE ONLY,3.15,,Supplies [3]
71177001080,JVAC DRAIN ROUND CRMC USE ONLY,155.4,,Supplies [3]
71177001081,EYE PADS 4 EA CRMC USE ONLY,3.15,,Supplies [3]
71177001082,GEOMATT CRMC USE ONLY,190.05,,Supplies [3]
71177001083,CATH PLUGS CRMC USE ONLY,3.15,,Supplies [3]
71177001084,IRRIGATION SOLUTION CRMC USE ONLY,28.35,,Supplies [3]
71177001085,BUNNY BOOT LINER CRMC USE ONLY,47.25,,Supplies [3]
71177001086,CORD CLAMP CRMC USE ONLY,6.3,,Supplies [3]
71177001087,STOPCOCK 3WAY CRMC USE ONLY,7.35,,Supplies [3]
71177001088,INTUBAT STYLET CRMC USE ONLY,12.6,,Supplies [3]
71177001089,ET TUBE 2.5MM CRMC USE ONLY,6.3,,Supplies [3]
71177001090,SUCTION DELEE  8 CRMC USE ONLY,19.95,,Supplies [3]
71177001091,PACK CUSTOM DELIVERY CRMC USE ONLY,89.25,,Supplies [3]
71177001092,UMBILICAL CATH CRMC USE ONLY,66.15,,Supplies [3]
71177001093,ELECTRODE INFANT CRMC USE ONLY,26.25,,Supplies [3]
71177001094,TRANSFUS TRAY CRMC USE ONLY,227.12,,Supplies [3]
71177001095,DIAPERS PREMIE CRMC USE ONLY,10.5,,Supplies [3]
71177001096,MASK INFANT CRMC USE ONLY,9.45,,Supplies [3]
71177001097,SPINAL NEEDLE 2G CRMC USE ONLY,6.3,,Supplies [3]
71177001098,BLADE   HANDLE CRMC USE ONLY,3.15,,Supplies [3]
71177001099,FETAL SCALP ELECT CRMC USE ONLY,35.7,,Supplies [3]
71177001100,MASK NEONATAL CRMC USE ONLY,9.45,,Supplies [3]
71177001101,AMNIO HOOK CRMC USE ONLY,9.45,,Supplies [3]
71177001102,FETAL MONT PAPER CRMC USE ONLY,30.45,,Supplies [3]
71177001103,BREAST PADS CRMC USE ONLY,5.25,,Supplies [3]
71177001104,PERI COLD PAD CRMC USE ONLY,3.15,,Supplies [3]
71177001105,PERI PK HOT CRMC USE ONLY,6.3,,Supplies [3]
71177001106,SPRAY WAND CRMC USE ONLY,24.15,,Supplies [3]
71177001107,ICE PAK INSTANT CRMC USE ONLY,7.35,,Supplies [3]
71177001108,SUTURE SET CRMC USE ONLY,29.4,,Supplies [3]
71177001109,BASIN SET CRMC USE ONLY,21,,Supplies [3]
71177001110,TRAY PUDENTAL CRMC USE ONLY,24.15,,Supplies [3]
71177001111,POST PART SET CRMC USE ONLY,37.8,,Supplies [3]
71177001112,HEEL WARMERS CRMC USE ONLY,7.35,,Supplies [3]
71177001113,DRAPE CIRCUMCI CRMC USE ONLY,25.2,,Supplies [3]
71177001114,FATHER KITS CRMC USE ONLY,50.4,,Supplies [3]
71177001115,MASK BILI CRMC USE ONLY,17.85,,Supplies [3]
71177001116,PLEUR-VAC PED CRMC USE ONLY,158.55,,Supplies [3]
71177001117,IV START PACK CRMC USE ONLY,6.3,,Supplies [3]
71177001118,COMPLETE FEEDING CRMC USE ONLY,9.45,,Supplies [3]
71177001119,SOFT SPOT CRMC USE ONLY,22.05,,Supplies [3]
71177001120,BREAST PUMP ELECT CRMC USE ONLY,100.8,,Supplies [3]
71177001121,GEOMATT WHEELCHAR CRMC USE ONLY,71.4,,Supplies [3]
71177001122,THERMODI PACE POR CRMC USE ONLY,457.54,,Supplies [3]
71177001123,V-PACING PROBE CRMC USE ONLY,321.93,,Supplies [3]
71177001124,TRANSDUCER DOMES CRMC USE ONLY,52.5,,Supplies [3]
71177001125,ARTERY CATH SET 4018 CRMC USE ONLY,38.85,,Supplies [3]
71177001126,ARTERY CATH SET 4020 CRMC USE ONLY,36.75,,Supplies [3]
71177001127,INTRODUCER SET CRMC USE ONLY,139.65,,Supplies [3]
71177001128,TENDER TOUCH CRMC USE ONLY,4.2,,Supplies [3]
71177001129,MULIT LUMEN KIT CRMC USE ONLY,241.45,,Supplies [3]
71177001130,PACK AORTIC GRAFT CRMC USE ONLY,503.84,,Supplies [3]
71177001131,BLADE   HANDLE 11 CRMC USE ONLY,3.15,,Supplies [3]
71177001132,BLADE   HANDLE 15 CRMC USE ONLY,3.15,,Supplies [3]
71177001133,BASIN SET SMALL CRMC USE ONLY,3.15,,Supplies [3]
71177001134,BLADE  10 CRMC USE ONLY,0.55,,Supplies [3]
71177001135,BLADE  11 CRMC USE ONLY,0.55,,Supplies [3]
71177001136,BLADE  12 CRMC USE ONLY,1.05,,Supplies [3]
71177001137,BLADE  15 CRMC USE ONLY,0.55,,Supplies [3]
71177001138,BLADE CUTTER CRMC USE ONLY,206.17,,Supplies [3]
71177001139,BLADE TRIMMER CRMC USE ONLY,192.15,,Supplies [3]
71177001140,MENISCA ROUND-TIP CRMC USE ONLY,90.3,,Supplies [3]
71177001141,MENISCA HOOK-KNIF CRMC USE ONLY,106.05,,Supplies [3]
71177001142,MENISCA 15-CURVED CRMC USE ONLY,90.3,,Supplies [3]
71177001143,CATH COUDE 16FR CRMC USE ONLY,65.1,,Supplies [3]
71177001144,CRUTCHES LRG CRMC USE ONLY,47.25,,Supplies [3]
71177001145,CRUTCHES MED CRMC USE ONLY,47.25,,Supplies [3]
71177001146,CRUTCHES YOUTH CRMC USE ONLY,47.25,,Supplies [3]
71177001148,ABD PADS 2EA CRMC USE ONLY,0.55,,Supplies [3]
71177001149,SUCTION TIP YANK CRMC USE ONLY,3.15,,Supplies [3]
71177001150,URINE STRAINERS CRMC USE ONLY,4.2,,Supplies [3]
71177001151,SHEPARD VENT CRMC USE ONLY,28.35,,Supplies [3]
71177001152,NASEL SPLINT CRMC USE ONLY,151.2,,Supplies [3]
71177001153,SPONGE TONSIL CRMC USE ONLY,12.6,,Supplies [3]
71177001154,ARTHROSCOPY COLL CRMC USE ONLY,12.6,,Supplies [3]
71177001155,HUMIS CRMC USE ONLY,113.4,,Supplies [3]
71177001156,INSTRUMENT WIPES CRMC USE ONLY,9.45,,Supplies [3]
71177001157,SIMPLEX GLUE CRMC USE ONLY,275.63,,Supplies [3]
71177001158,PERCUT INTRO12 CRMC USE ONLY,217.19,,Supplies [3]
71177001159,INSTAT 3X4 CRMC USE ONLY,212.78,,Supplies [3]
71177001160,INSTAT 1X2 CRMC USE ONLY,66.15,,Supplies [3]
71177001161,SMITH PERFERATORS CRMC USE ONLY,428.87,,Supplies [3]
71177001162,SUBCLAV SET 11 CRMC USE ONLY,162.75,,Supplies [3]
71177001163,BALDE SAW 12 GIGLI CRMC USE ONLY,84,,Supplies [3]
71177001164,MIX BOWEL SPATULA CRMC USE ONLY,190.05,,Supplies [3]
71177001165,URETERAL DRAINAGE CRMC USE ONLY,35.7,,Supplies [3]
71177001166,SUCTION TUBING B CRMC USE ONLY,37.8,,Supplies [3]
71177001167,HYPO PAD 3X20 CRMC USE ONLY,51.45,,Supplies [3]
71177001168,SYRINGE EAR 3OZ CRMC USE ONLY,4.2,,Supplies [3]
71177001169,PACK LAP SET UP CRMC USE ONLY,176.4,,Supplies [3]
71177001170,THORACENTESIA T CRMC USE ONLY,46.46,,Supplies [3]
71177001171,PACK ARTHROSCOPY CRMC USE ONLY,721.04,,Supplies [3]
71177001172,STERIDRAPE IOBAN CRMC USE ONLY,31.5,,Supplies [3]
71177001173,SHEET-ADHER/IMPER CRMC USE ONLY,17.85,,Supplies [3]
71177001174,DERMATONE CUTTING CRMC USE ONLY,55.65,,Supplies [3]
71177001175,STAPLER TA30-4.8 CRMC USE ONLY,192.15,,Supplies [3]
71177001176,REST LIMB INFANT CRMC USE ONLY,10.5,,Supplies [3]
71177001177,QUICK PACE ELECTR CRMC USE ONLY,158.55,,Supplies [3]
71177001178,PEN LIGHT DISP CRMC USE ONLY,5.25,,Supplies [3]
71177001179,KLING CRMC USE ONLY,4.2,,Supplies [3]
71177001180,CATH FOLEY 30CC CRMC USE ONLY,69.3,,Supplies [3]
71177001181,INFANT AMBU BAG CRMC USE ONLY,60.9,,Supplies [3]
71177001182,GLOVES STERILE PR CRMC USE ONLY,3.15,,Supplies [3]
71177001183,MASKN RESUCATION CRMC USE ONLY,44.1,,Supplies [3]
71177001184,OTO WICK POPE CRMC USE ONLY,12.6,,Supplies [3]
71177001185,MAG SURG-DRAPE CRMC USE ONLY,22.05,,Supplies [3]
71177001186,BIPOLAR CORD CRMC USE ONLY,87.15,,Supplies [3]
71177001187,STAPLER POLYSORB CRMC USE ONLY,589.84,,Supplies [3]
71177001188,BLADE 6400 PLUS CRMC USE ONLY,26.25,,Supplies [3]
71177001189,STAPLER LIN CUT CRMC USE ONLY,289.96,,Supplies [3]
71177001190,SHOE POST OP W-SM CRMC USE ONLY,35.7,,Supplies [3]
71177001191,ABDOMINAL BINDER CRMC USE ONLY,53.55,,Supplies [3]
71177001192,ACE WRAP 2 INCH CRMC USE ONLY,2.1,,Supplies [3]
71177001193,ARM SLING-BANDAGE CRMC USE ONLY,5.25,,Supplies [3]
71177001194,BASIN WASH CRMC USE ONLY,2.1,,Supplies [3]
71177001195,BEDPAN CRMC USE ONLY,8.4,,Supplies [3]
71177001196,BILE BAG CRMC USE ONLY,51.45,,Supplies [3]
71177001197,BRONCH TRAP CRMC USE ONLY,9.45,,Supplies [3]
71177001198,BUNNY BOOT CRMC USE ONLY,85.05,,Supplies [3]
71177001199,CATHETER FOLEY A CRMC USE ONLY,44.1,,Supplies [3]
71177001200,CATH TRAY FOLEY CRMC USE ONLY,78.75,,Supplies [3]
71177001201,CATH TRAY STRG. CRMC USE ONLY,15.75,,Supplies [3]
71177001202,CVP LINE-MAND-SET CRMC USE ONLY,28.35,,Supplies [3]
71177001203,EAR SYRINGE DISP. CRMC USE ONLY,3.15,,Supplies [3]
71177001204,ENEMA KIT CRMC USE ONLY,23.1,,Supplies [3]
71177001205,EPISTIX CRMC USE ONLY,2.1,,Supplies [3]
71177001206,DRG 4X4 SPONGES CRMC USE ONLY,2.1,,Supplies [3]
71177001207,GLOVES STERILE CRMC USE ONLY,2.1,,Supplies [3]
71177001208,I   D SET CRMC USE ONLY,36.75,,Supplies [3]
71177001209,IRRIGATION SET CRMC USE ONLY,7.35,,Supplies [3]
71177001210,JELCOCATHOLON IV CRMC USE ONLY,3.15,,Supplies [3]
71177001211,KERLIX ROLL CRMC USE ONLY,4.2,,Supplies [3]
71177001212,CATHLON NEEDLE CRMC USE ONLY,10.5,,Supplies [3]
71177001213,KNEE IMMOBILIZER A CRMC USE ONLY,142.8,,Supplies [3]
71177001214,LEG BAG CRMC USE ONLY,9.45,,Supplies [3]
71177001215,L-P TRAY ADULT CRMC USE ONLY,58.8,,Supplies [3]
71177001216,MONTGOMERY STRAP CRMC USE ONLY,13.65,,Supplies [3]
71177001217,PACKING GAUZE (P) CRMC USE ONLY,22.05,,Supplies [3]
71177001218,PACKING GAUZE (I) CRMC USE ONLY,25.2,,Supplies [3]
71177001219,PLEUREVAC CRMC USE ONLY,133.35,,Supplies [3]
71177001220,SCROT-SUPPORT XLG CRMC USE ONLY,43.05,,Supplies [3]
71177001221,SHAVE PREP TRAY CRMC USE ONLY,9.45,,Supplies [3]
71177001222,STOCKING ANTIEMBO KNEE SML CRMC USE ONLY,21,,Supplies [3]
71177001223,STOPCOCK CRMC USE ONLY,4.2,,Supplies [3]
71177001224,SUBCLAVIAN CATH CRMC USE ONLY,53.55,,Supplies [3]
71177001226,THORACENTI TUBING CRMC USE ONLY,23.1,,Supplies [3]
71177001227,URINAL CRMC USE ONLY,3.15,,Supplies [3]
71177001228,URINARY DRAIN BAG CRMC USE ONLY,24.15,,Supplies [3]
71177001229,URINEMETER W/BAG CRMC USE ONLY,42,,Supplies [3]
71177001230,VACUUM BOTTLE CRMC USE ONLY,25.2,,Supplies [3]
71177001231,STOCKING ANTIEMBO THIGH S-SHT CRMC USE ONLY,31.5,,Supplies [3]
71177001232,ROBINSON CATHETER CRMC USE ONLY,6.3,,Supplies [3]
71177001234,WOUND DRSG MED CRMC USE ONLY,4.2,,Supplies [3]
71177001235,WOUND DRSG LARGE CRMC USE ONLY,11.55,,Supplies [3]
71177001236,AIRWAY NASAL CRMC USE ONLY,11.55,,Supplies [3]
71177001237,COLLAR CERV SOFT CRMC USE ONLY,40.95,,Supplies [3]
71177001238,TRAY LP PEDIATRIC CRMC USE ONLY,48.3,,Supplies [3]
71177001239,SHUR-STRIP SMALL CRMC USE ONLY,5.25,,Supplies [3]
71177001240,SHUR-STRIP LARGE CRMC USE ONLY,5.25,,Supplies [3]
71177001241,STOCKINETTE A CRMC USE ONLY,45.15,,Supplies [3]
71177001242,COVEROLL 6 CRMC USE ONLY,26.25,,Supplies [3]
71177001244,TAPE MICROFOAM 2 CRMC USE ONLY,13.65,,Supplies [3]
71177001245,TAPE MICROFOAM 4 CRMC USE ONLY,27.3,,Supplies [3]
71177001246,CATH.COUDE 14FR. CRMC USE ONLY,3.15,,Supplies [3]
71177001247,JACKSON RESERVOIR CRMC USE ONLY,93.45,,Supplies [3]
71177001248,ARTHO FLO IRRIGATOR CRMC USE ONLY,212.78,,Supplies [3]
71177001249,BANDG3X8INTERSORB CRMC USE ONLY,2.1,,Supplies [3]
71177001250,HYSTERECTOMY TRAY CRMC USE ONLY,116.55,,Supplies [3]
71177001251,LAPAROSCOPY TRAY CRMC USE ONLY,159.6,,Supplies [3]
71177001252,CATARACT TRAY CRMC USE ONLY,176.4,,Supplies [3]
71177001253,TOTAL JOINT TRAY CRMC USE ONLY,288.86,,Supplies [3]
71177001255,COLLECTOR ANEROBI CRMC USE ONLY,25.2,,Supplies [3]
71177001256,PULSE OXISENSOR I CRMC USE ONLY,26.25,,Supplies [3]
71177001257,PULSE OXISENSOR A CRMC USE ONLY,28.35,,Supplies [3]
71177001258,GLOVES ORTHO 7.0 CRMC USE ONLY,7.35,,Supplies [3]
71177001259,GLOVES ORTHO 7.5 CRMC USE ONLY,6.3,,Supplies [3]
71177001262,GLOVES ORTHO 6.0 CRMC USE ONLY,6.3,,Supplies [3]
71177001263,GLOVES ORTHO 6.5 CRMC USE ONLY,6.3,,Supplies [3]
71177001264,TELEMETRY POUCH CRMC USE ONLY,5.25,,Supplies [3]
71177001265,SLIPPERS T-TREAD CRMC USE ONLY,5.25,,Supplies [3]
71177001266,BANDAGE COHESIVE 6IN X 5YD STERILE CRMC USE ONLY,22.05,,Supplies [3]
76010009961,CLOSURE WOUND DEHIS SMP,1070,,PROCEDURES [101]
71177001268,BLADE TRIMMER 45MM CRMC USE ONLY,206.17,,Supplies [3]
71177001269,CARY/BLAIR IRRIG CRMC USE ONLY,5.25,,Supplies [3]
71177001270,TRANSFUS FILTER CRMC USE ONLY,31.5,,Supplies [3]
71177001271,CIRCUMCISION TRAY CRMC USE ONLY,70.35,,Supplies [3]
73610000049,WITHDRAW ARTERIAL BLOOD,97.52,,PROCEDURES [101]
71177001272,STOCKINETTE LRG CRMC USE ONLY,24.15,,Supplies [3]
73610000050,CARBOXYHEMOGLOBIN,64.4,,PROCEDURES [101]
71177001273,PACK CUSTOM ANGIOGRAPHY CRMC USE ONLY,338.47,,Supplies [3]
71177001274,BREAST SHELL CRMC USE ONLY,35.7,,Supplies [3]
71177001275,IV BUTTERFLY 21GA CRMC USE ONLY,8.4,,Supplies [3]
71177001276,IV BUTTERFLY 23X3/4 65771EA CRMC USE ONLY,5.25,,Supplies [3]
71177001277,IV BUTTERFLY 25X3/8 657445EA CRMC USE ONLY,6.3,,Supplies [3]
71177001278,IV BUTTERFLY 19 X 7/8   1073 CRMC USE ONLY,2.1,,Supplies [3]
71177001279,NG STOMACH TUBE 14 655548EA CRMC USE ONLY,3.15,,Supplies [3]
71177001280,GAUZE VASELINE 3X9 6548971EA CRMC USE ONLY,3.15,,Supplies [3]
71177001281,NUGAUZEIDOFORM 1/2 651018EA CRMC USE ONLY,17.85,,Supplies [3]
71177001282,NUGAUZEIODOFORM 2 654228EA CRMC USE ONLY,29.4,,Supplies [3]
71177001283,NUGUAZEPLAIN 1/2 651786EA CRMC USE ONLY,21,,Supplies [3]
71177001284,NUGUAZEPLAIN 2  654210EA CRMC USE ONLY,33.6,,Supplies [3]
71177001285,NUGAUZEIODOFORM 1/4 65862EA CRMC USE ONLY,21,,Supplies [3]
71177001286,NUGUAZEPLAIN 1/4 651695EA CRMC USE ONLY,18.9,,Supplies [3]
71177001287,STOCKING ANTIEMBO KNEE MED CRMC USE ONLY,21,,Supplies [3]
71177001288,STOCKING ANTIEMBO KNEE LRG CRMC USE ONLY,21,,Supplies [3]
71177001289,STOCKING ANTIEMBO KNEE X-LNG CRMC USE ONLY,21,,Supplies [3]
71177001290,STOCKING ANTIEMBO THIGH S-REG CRMC USE ONLY,24.15,,Supplies [3]
71177001291,STOCKING ANTIEMBO THIGH S-LNG CRMC USE ONLY,29.4,,Supplies [3]
71177001292,STOCKING ANTIEMBO THIGH M-SHT CRMC USE ONLY,24.15,,Supplies [3]
71177001293,STOCKING ANTIEMBO THIGH M-REG CRMC USE ONLY,22.05,,Supplies [3]
71177001294,STOCKING ANTIEMBO THIGH M-LNG CRMC USE ONLY,24.15,,Supplies [3]
71177001295,STOCKING ANTIEMBO THIGH L-SHT CRMC USE ONLY,29.4,,Supplies [3]
71177001296,STOCKING ANTIEMBO THIGH L-REG CRMC USE ONLY,29.4,,Supplies [3]
71177001297,STOCKING ANTIEMBO THIGH X-LNG CRMC USE ONLY,24.15,,Supplies [3]
71177001298,COLLAR SOFT MED  1521 CRMC USE ONLY,40.95,,Supplies [3]
71177001299,COLLAR SOFT LRG  1522 CRMC USE ONLY,40.95,,Supplies [3]
71177001300,COLLAR SOFT XLG  1523 CRMC USE ONLY,33.6,,Supplies [3]
71177001301,SCROTAL SUPPORT MED  1153 CRMC USE ONLY,42,,Supplies [3]
71177001302,AIRWAY NASAL 28  1414 CRMC USE ONLY,12.6,,Supplies [3]
71177001303,AIRWAY NASAL 32  1415 CRMC USE ONLY,11.55,,Supplies [3]
71177001304,AIRWAY NASAL 34  1416 CRMC USE ONLY,11.55,,Supplies [3]
71177001305,CATH FOLEY 5CC 26FR  1402 CRMC USE ONLY,52.5,,Supplies [3]
71177001306,J-VAC RESEVOIR MED  1359 CRMC USE ONLY,97.65,,Supplies [3]
71177001307,TRACH CANNULA DIC  6  1932 CRMC USE ONLY,16.8,,Supplies [3]
71177001308,TRACH CANNULA DIC  8  1833 CRMC USE ONLY,16.8,,Supplies [3]
71177001309,TRACH CANNULA DIC  10  1834 CRMC USE ONLY,16.8,,Supplies [3]
71177001310,TRACH TUBE  8  1241 CRMC USE ONLY,147,,Supplies [3]
71177001311,TRACH TUBE DIC  10  1242 CRMC USE ONLY,148.05,,Supplies [3]
71177001312,TRACH TUBE FEN  6  1243 CRMC USE ONLY,159.6,,Supplies [3]
71177001313,TRACH TUBE FEN  10  1337 CRMC USE ONLY,16.8,,Supplies [3]
71177001314,ENDO TRACH TUBE 6.0  1212 CRMC USE ONLY,22.05,,Supplies [3]
71177001315,ENDO TRACH TUBE 6.5  1425 CRMC USE ONLY,18.9,,Supplies [3]
71177001316,ENDO TRACH TUBE 7.0  1213 CRMC USE ONLY,22.05,,Supplies [3]
71177001317,ENDO TRACH TUBE 7.5  1347 CRMC USE ONLY,23.1,,Supplies [3]
71177001318,ENDO TRACH TUBE 8.0  1214 CRMC USE ONLY,19.95,,Supplies [3]
71177001319,ENDO TRACH TUBE 8.5  1346 CRMC USE ONLY,9.45,,Supplies [3]
71177001320,ENDO TRACH TUBE 9.0  1215 CRMC USE ONLY,9.45,,Supplies [3]
71177001321,NEEDLE SPINAL 20X3  1542 CRMC USE ONLY,6.3,,Supplies [3]
71177001322,NEEDLE SPINAL 20X3.5  1541 CRMC USE ONLY,6.3,,Supplies [3]
71177001323,NEEDLE SPINAL 22X3.5  1249 CRMC USE ONLY,6.3,,Supplies [3]
71177001324,NEEDLE SPINAL 25X3.5  1256 CRMC USE ONLY,6.3,,Supplies [3]
71177001325,SLIPPERS DISPOSIBLE LG  1155 CRMC USE ONLY,4.2,,Supplies [3]
71177001326,SHROUD KIT PEDIARTIC  1341 CRMC USE ONLY,8.4,,Supplies [3]
71177001327,CATH FOLEY 3CC 8FR  1405 CRMC USE ONLY,19.95,,Supplies [3]
71177001328,CATH FOLEY 5CC 12FR  1404 CRMC USE ONLY,42,,Supplies [3]
71177001329,CATH FOLEY 5CC 14FR  1297 CRMC USE ONLY,42,,Supplies [3]
71177001330,CATH FOLEY 5CC 18FR  1306 CRMC USE ONLY,42,,Supplies [3]
71177001331,CATH FOLEY 5CC 20FR  1307 CRMC USE ONLY,42,,Supplies [3]
71177001332,CATH FOLEY 5CC 22FR  1403 CRMC USE ONLY,42,,Supplies [3]
71177001333,CATH FOLEY 30CC 16FR  1298 CRMC USE ONLY,45.15,,Supplies [3]
71177001334,CATH FOLEY 30CC 18FR  1272 CRMC USE ONLY,45.15,,Supplies [3]
71177001335,CATH FOLEY 30CC 20FR  1109 CRMC USE ONLY,45.15,,Supplies [3]
71177001336,CATH FOLEY 30CC 22FR  1110 CRMC USE ONLY,45.15,,Supplies [3]
71177001337,CATH FOLEY 30CC 24FR  1112 CRMC USE ONLY,45.15,,Supplies [3]
71177001338,CATH FOLEY 20FR 3WAY  1390 CRMC USE ONLY,43.05,,Supplies [3]
71177001339,CATH FOLEY 22FR 3WAY  1391 CRMC USE ONLY,68.25,,Supplies [3]
71177001340,URETERAL CATHETER B CRMC USE ONLY,3.15,,Supplies [3]
71177001341,CATH REB RUBBER 12FR  1672 CRMC USE ONLY,2.1,,Supplies [3]
71177001342,CATH REB RUBBER 14FR  1666 CRMC USE ONLY,2.1,,Supplies [3]
71177001343,CATH REB RUBBER 16FR  1661 CRMC USE ONLY,2.1,,Supplies [3]
71177001344,CATH REB RUBBER 18FR  1558 CRMC USE ONLY,2.1,,Supplies [3]
71177001345,CATH REB RUBBER 20FR  1662 CRMC USE ONLY,4.2,,Supplies [3]
71177001346,SUCTION CATH 10FR  1319 CRMC USE ONLY,1.05,,Supplies [3]
71177001347,SUCTION CATH 14FR  12941 CRMC USE ONLY,1.05,,Supplies [3]
71177001348,GAUZE ADAPTIC 3X8  1002 CRMC USE ONLY,5.25,,Supplies [3]
71177001349,GLOVES SURGEON 6.0  1362 CRMC USE ONLY,2.1,,Supplies [3]
71177001350,GLOVES SURGEON 6.5  1350 CRMC USE ONLY,2.1,,Supplies [3]
71177001351,GLOVES SURGEON 7.0  1245 CRMC USE ONLY,2.1,,Supplies [3]
71177001352,GLOVES SURGEON 7.5  1246 CRMC USE ONLY,2.1,,Supplies [3]
71177001353,GLOVES SURGEON 8.0  1247 CRMC USE ONLY,2.1,,Supplies [3]
71177001354,GLOVES SURGEON 8.5  1368 CRMC USE ONLY,2.1,,Supplies [3]
71177001355,IV CATHLON 18GX1.25  1056 CRMC USE ONLY,10.5,,Supplies [3]
71177001356,IV CATHLON 20GX1.0  1320 CRMC USE ONLY,10.5,,Supplies [3]
71177001357,IV CATHLON 22GX1.0  1058 CRMC USE ONLY,10.5,,Supplies [3]
71177001358,KLING 3   1121 CRMC USE ONLY,3.15,,Supplies [3]
71177001359,KLING 4   1122 CRMC USE ONLY,3.15,,Supplies [3]
71177001360,PVF KIT CRMC USE ONLY,12.6,,Supplies [3]
71177001361,PENROSE DRAIN 5/8X18  1142 CRMC USE ONLY,5.25,,Supplies [3]
71177001362,CATH COUDE 18FR  1057 CRMC USE ONLY,65.1,,Supplies [3]
71177001363,ENDO TRACH TUBE 3.0  1958 CRMC USE ONLY,6.3,,Supplies [3]
71177001364,ENDO TRACH TUBE 3.5  1959 CRMC USE ONLY,6.3,,Supplies [3]
71177001365,ENDO TRACH TUBE 4.0  1960 CRMC USE ONLY,6.3,,Supplies [3]
71177001366,SUCTION DELEE 10FR  1962 CRMC USE ONLY,18.9,,Supplies [3]
71177001367,PLASTIBELL 1.2  1964 CRMC USE ONLY,18.9,,Supplies [3]
71177001368,PLASTIBELL 1.3  1965 CRMC USE ONLY,17.85,,Supplies [3]
71177001369,PLASTIBELL 1.5  1966 CRMC USE ONLY,18.9,,Supplies [3]
71177001370,PLASTIBELL 1.7  2004 CRMC USE ONLY,15.75,,Supplies [3]
71177001371,CATH UMBILICAL 8.0  1995 CRMC USE ONLY,44.1,,Supplies [3]
71177001372,NEEDLE BLUNT  1979 CRMC USE ONLY,8.4,,Supplies [3]
71177001373,PASTE STOMAHESIVE SURFIT  2145 CRMC USE ONLY,32.55,,Supplies [3]
71177001374,NURSERY SUPPLY KIT 2165EA CRMC USE ONLY,27.3,,Supplies [3]
71177001375,NEEDLE GRIPPER 19X1 ITEM 2166 CRMC USE ONLY,26.25,,Supplies [3]
71177001376,NEEDLE GRIPPER 20X.75 ITEM2167 CRMC USE ONLY,26.25,,Supplies [3]
71177001377,TUBING-IMED GEMINI 2260  2176 CRMC USE ONLY,29.4,,Supplies [3]
71177001378,TUBING IMED PUMP CRMC USE ONLY,21,,Supplies [3]
71177001379,INFUSION SYSTEM 3/16 DRAIN-ORT CRMC USE ONLY,758.52,,Supplies [3]
71177001380,HEEL   ELBOW PROTECTOR LG 2185 CRMC USE ONLY,34.65,,Supplies [3]
71177001381,HEEL   ELBOW PROTECTOR SM/MD. CRMC USE ONLY,19.95,,Supplies [3]
71177001382,CHEMO WASTE CONTAINER CRMC USE ONLY,52.5,,Supplies [3]
71177001383,CHEMO SPILL KIT CRMC USE ONLY,64.05,,Supplies [3]
71177001384,FOOT DROP SUPPORT  2187 CRMC USE ONLY,74.55,,Supplies [3]
71177001385,EYE SHIELD UNIV  2188 CRMC USE ONLY,4.2,,Supplies [3]
71177001386,POUCH UROSTOMY 1.75   2137 CRMC USE ONLY,32.55,,Supplies [3]
71177001387,TRAY VASCULAR ACCESS W/6  CATH CRMC USE ONLY,291.06,,Supplies [3]
71177001388,PULSE OXISENSOR PROBE PEDIATRI CRMC USE ONLY,26.25,,Supplies [3]
71177001389,DEVICE ASEPTIC DECANTING CRMC USE ONLY,8.4,,Supplies [3]
71177001390,TUBE TRACH FOAM CUFFED  7 CRMC USE ONLY,335.16,,Supplies [3]
71177001391,TUBE TRACH FOAM CUFFED  8 CRMC USE ONLY,335.16,,Supplies [3]
71177001392,TUBE TRACH FOAM CUFFED  9 CRMC USE ONLY,335.16,,Supplies [3]
71177001393,TUBESALEM SUMP W/ANTIREFL VAL CRMC USE ONLY,25.2,,Supplies [3]
71177001394,TRACH BUTTON B CRMC USE ONLY,413.44,,Supplies [3]
71177001395,TRACH BUTTON A CRMC USE ONLY,287.75,,Supplies [3]
71177001396,TRACH BUTTON C CRMC USE ONLY,346.19,,Supplies [3]
71177001397,TRACH BUTTON D CRMC USE ONLY,313.11,,Supplies [3]
71177001398,TEXS CATHETER LGE CRMC USE ONLY,7.35,,Supplies [3]
71177001399,SUCTION CANISTER LINER A CRMC USE ONLY,10.5,,Supplies [3]
71177001400,CANISTER SUCTION CRMC USE ONLY,9.45,,Supplies [3]
