"SVCCD","Description","PRICE1","As of Date"
"1710933","MECH VENT INITIAL   ",257.00,"12/20/2018"
"1710934","MECH VENT DAILY SUBS",257.00,"12/20/2018"
"1710935","BIPAP/CPAP          ",187.00,"12/20/2018"
"1710937","MANIP CHST WALL INIT",134.00,"12/20/2018"
"1710938","MANIP CHST WALL SBSQ",79.00,"12/20/2018"
"1710945","PULSE OX OVERNIGHT  ",131.00,"12/20/2018"
"1710948","BLD GAS W-O2 SAT    ",149.00,"12/20/2018"
"1710948","BLD GAS W-O2 SAT DIR",149.00,"12/20/2018"
"1710953","CPR ASSIST (NON ER) ",1769.00,"12/20/2018"
"1710965","AEROSOL OBSTR ADD HR",191.00,"12/20/2018"
"1710966","AEROSOL OBSTRUCT 1HR",191.00,"12/20/2018"
"1710969","NEWBORN RESUCITATION",557.00,"12/20/2018"
"1719023","INHALATION TRTMT INI",293.00,"12/20/2018"
"1719024","INHALATION TRTMT SUB",117.00,"12/20/2018"
"1730900","SPIROMETRY          ",147.00,"12/20/2018"
"1730906","BRONCHO EVAL PRE/PST",903.00,"12/20/2018"
"1730907","METHACHOLINE CHALLEN",1802.00,"12/20/2018"
"1739017","PF TST PLETHYSOMGRA ",241.00,"12/20/2018"
"1739020","CO2-MEMBANE DIFF CAP",301.00,"12/20/2018"
"1811001","PT EVAL- LOW COMP   ",151.00,"12/20/2018"
"1811002","PT EVAL- MOD COMP   ",151.00,"12/20/2018"
"1811003","PT EVAL- HGH COMP   ",151.00,"12/20/2018"
"1812242","PARAFFIN BATH-VISIT ",67.00,"12/20/2018"
"1812250","ULTRASOUND-15 MIN   ",169.00,"12/20/2018"
"1812253","THERAP EXERCS-15 MIN",130.00,"12/20/2018"
"1812254","NEURO RE-ED-15 MIN  ",120.00,"12/20/2018"
"1812256","GAIT TRAINING-15 MIN",65.00,"12/20/2018"
"1812257","MASSAGE THRPY-15 MIN",63.00,"12/20/2018"
"1812260","MANUAL THRPY-15 MIN ",123.00,"12/20/2018"
"1812262","THERAP ACTVTS-15 MIN",127.00,"12/20/2018"
"1812265","SELF CARE MGT-15 MIN",124.00,"12/20/2018"
"1812303","ELEC STIM-UNATTND-VI",53.00,"12/20/2018"
"182500","OBSERVATION 1ST HOUR",57.00,"12/20/2018"
"182501","OBSRVATION ADDL HOUR",57.00,"12/20/2018"
"182502","DIRECT ADMIT TO OBS ",143.00,"12/20/2018"
"1913204","L4 TRAUMA CTR L4 ACT",1845.00,"12/20/2018"
"1913221","BRIEF ED VISIT      ",404.00,"12/20/2018"
"1913222","LIMITED ED VISIT    ",470.00,"12/20/2018"
"1913223","INTERMEDIATE ED VIST",639.00,"12/20/2018"
"1913224","EXTENDED ED VISIT   ",967.00,"12/20/2018"
"1913225","COMPREHENSIVE ED VST",1137.00,"12/20/2018"
"1913226","CRITICAL CARE LT 74M",2567.00,"12/20/2018"
"1913227","CRIT CARE EA 30 MIN ",461.00,"12/20/2018"
"1913228","THER AD IVP SAME MED",126.00,"12/20/2018"
"1913229","IMM ADM EA ADD VACC ",85.00,"12/20/2018"
"1913230","MINOR PROCEDURE     ",390.00,"12/20/2018"
"1913231","INTERMEDIATE PROCEDR",595.00,"12/20/2018"
"1913232","MAJOR PROCEDURE     ",1436.00,"12/20/2018"
"1913233","CPR                 ",1928.00,"12/20/2018"
"1913235","THROMBOLY,CORONRY,IV",642.00,"12/20/2018"
"1913239","NI-CARDIOVERSION    ",1425.00,"12/20/2018"
"1913241","G TUBE REPLACEMENT  ",982.00,"12/20/2018"
"1913242","IMM ADM 1ST VACCINE ",146.00,"12/20/2018"
"1913246","BLOOD TRANSFUSION   ",1042.00,"12/20/2018"
"1913247","BLOOD PUSH TRAN U2YR",1042.00,"12/20/2018"
"1913248","THERAPEUTIC DX SQ IM",126.00,"12/20/2018"
"1913249","INJECTION IV PUSH   ",126.00,"12/20/2018"
"1913250","PULSE OXIMTRY SINGLE",80.00,"12/20/2018"
"1913252","TRIAGE ONLY         ",60.00,"12/20/2018"
"1913253","SUTURE REMOVAL/RECHE",143.00,"12/20/2018"
"1913254","SIMPLE PROCEDURE    ",238.00,"12/20/2018"
"1913255","DIALYSIS  EMERGENT  ",2131.00,"12/20/2018"
"1913256","IV HYDRATION 1 HR   ",525.00,"12/20/2018"
"1913257","IV HYDRAT EA ADD HR ",105.00,"12/20/2018"
"1913258","THERA EA AD IV PUSH ",126.00,"12/20/2018"
"1913259","IV THERAPY DX 1 HR  ",525.00,"12/20/2018"
"1913260","IV THERAPY EA AD HR ",105.00,"12/20/2018"
"1913261","CONCURRENT IV THER  ",105.00,"12/20/2018"
"1913262","IV THER AD SEQ 1 HR ",105.00,"12/20/2018"
"1913263","IMM ADM FLU VACCINE ",33.00,"12/20/2018"
"1913265","PULSE OX CONTINUOS  ",131.00,"12/20/2018"
"20108","CLINDAMYCIN600MG/4ML",6.40,"12/20/2018"
"2041000","HEMODIALY SING EVAL ",976.00,"12/20/2018"
"2041003","OTH DIALY SING EVAL ",1356.00,"12/20/2018"
"2041006","DIALYSIS EMERGENT   ",2130.99,"12/20/2018"
"2070201","LEVEL 1 EP          ",142.00,"12/20/2018"
"215122","R&B OB SEMI PRIVATE ",623.00,"12/20/2018"
"2270100","MULTI SLEEP LAT     ",5693.00,"12/20/2018"
"2270104","SLPSTDY UNATT RS EFF",585.00,"12/20/2018"
"2270112","POLYSOMNO GT4 GE6YO ",4018.00,"12/20/2018"
"2270113","POLYS-CPAP GT4 GE6YO",6811.00,"12/20/2018"
"2270114","POLYSOMNO GT4 LT6YO ",4018.00,"12/20/2018"
"2270117","POLYS-CPAP GT4 LT6YO",6811.00,"12/20/2018"
"2270123","HOME SLEEP TYPE 3   ",285.54,"12/20/2018"
"245171","R&B NURSERY LEVEL 1 ",554.00,"12/20/2018"
"245172","R&B NURSERY LEVEL 2 ",766.00,"12/20/2018"
"245173","R&B NURSERY LEVEL 3 ",1007.00,"12/20/2018"
"245191","R&B SICK BABY LVL 1 ",554.00,"12/20/2018"
"245192","R&B SICK BABY LVL 2 ",762.00,"12/20/2018"
"2811135","S-STONE REMVL LT 2CM",10141.00,"12/20/2018"
"2811142","S-INJ EPI BLD PATCH ",1110.00,"12/20/2018"
"2811167","INJ GAD-MR1 CONTR ML",24.00,"12/20/2018"
"2811178","TC-99M SESTA / DOSE ",255.00,"12/20/2018"
"2811182","TL-201, PER MCI     ",120.00,"12/20/2018"
"2811189","I123 CAP,DX /100UCI ",85.00,"12/20/2018"
"2811191","TC99M MEBROF /15MCI ",105.00,"12/20/2018"
"2811192","I131 SOD ID TX / MCI",146.00,"12/20/2018"
"2811196","TC99M LABL RBC/30MCI",178.00,"12/20/2018"
"2811198","I131 S I CAP DX/MCI ",760.00,"12/20/2018"
"2811213","TC99M MAA/10MCI     ",398.00,"12/20/2018"
"2811214","TC99M SULF COL/20MCI",61.00,"12/20/2018"
"2811223","F18 FDG / 45 MCI    ",1530.00,"12/20/2018"
"2811230","TC99M OXIDRONA/30MCI",55.00,"12/20/2018"
"2811231","TC99M MERTIATI/15MCI",386.00,"12/20/2018"
"2811236","LOCM 100-199MG/ML ML",9.30,"12/20/2018"
"2811238","LOCM 200-299MG/ML ML",3.00,"12/20/2018"
"2811240","LOCM 300-399MG/ML ML",6.20,"12/20/2018"
"2811248","INJ PERFLUTRN LIP ML",268.00,"12/20/2018"
"2811249","TC99M AEROSOL 75 MCI",339.00,"12/20/2018"
"2811297","S-PNCTR ASP HEMA-CY ",343.00,"12/20/2018"
"2811318","S-THYROID CORE BX   ",705.00,"12/20/2018"
"2811327","S-URETERO TUBE CHANG",1474.00,"12/20/2018"
"2811330","S-ABD/RETRPER NDL BX",1097.00,"12/20/2018"
"2811362","S-CYSTOGRAM INJ     ",1324.00,"12/20/2018"
"2811395","S-JNT ASP INJ MAJ UN",488.00,"12/20/2018"
"2811398","S-INS TU CVC WOPU O5",2675.00,"12/20/2018"
"2811401","S-RPR T/NT CVAC WOSQ",2492.00,"12/20/2018"
"2811403","S-RPL COMP NT CVC WO",2810.00,"12/20/2018"
"2811404","S-RPLC COMP T CVC WO",2675.00,"12/20/2018"
"2811410","S-ME RM PERIC OB CVD",7478.22,"12/20/2018"
"2811414","S-INJ SHOULDER ARTH ",387.00,"12/20/2018"
"2811424","S-TUBE THORACOSTOMY ",1048.00,"12/20/2018"
"2811426","S-BX NDL LUNG MEDIA ",1468.00,"12/20/2018"
"2811432","S-BX NDL LIVER      ",1033.00,"12/20/2018"
"2811435","S-SPINAL TAP DIAGNST",1161.00,"12/20/2018"
"2811445","S-RENAL BX NEEDLE   ",1220.00,"12/20/2018"
"2811448","S-DRNG CATH CHANGE  ",1723.00,"12/20/2018"
"2811471","S-INS PICC WO SQ O5 ",2675.00,"12/20/2018"
"2811472","S-INS NT CVC GT 5YR ",2810.00,"12/20/2018"
"2811483","S-BX BONE SUPRFCL   ",1129.00,"12/20/2018"
"2811485","S-FIN NDL ASP W/IMG ",508.00,"12/20/2018"
"2811489","S-INJ VENOGRAPHY    ",865.00,"12/20/2018"
"2811513","S-CATH EXTREM ART   ",1505.00,"12/20/2018"
"2811516","S-INTROCATH AORTA   ",1594.00,"12/20/2018"
"2811522","S-ABDOMEN 2ND ORDER ",2006.00,"12/20/2018"
"2811523","S-ABDOMEN 3RD ORDER ",2011.00,"12/20/2018"
"2811525","S-DECLOT VASC DEV   ",468.00,"12/20/2018"
"2811544","S-PERICARDIOCENT INI",2119.00,"12/20/2018"
"2811546","S-BX LYMPH SUPRF NDL",836.00,"12/20/2018"
"2811551","S-DIAG BONE MAR BX  ",1132.00,"12/20/2018"
"2811559","S-ID SENTINEL NODE  ",777.00,"12/20/2018"
"2811567","S-BX MUSCLE PERC NDL",836.00,"12/20/2018"
"2811570","S-DRAIN PERITON ABSC",6879.00,"12/20/2018"
"2811581","S-FIN NDL ASP WO IMG",321.00,"12/20/2018"
"2811584","TC-99M AUTO WBC/DOSE",2782.00,"12/20/2018"
"2811587","IN-111 PENTETRE/6MCI",7652.00,"12/20/2018"
"2811625","S-N BLOCK INJ FEM   ",1878.00,"12/20/2018"
"2811636","S-N BLOC INJ INT MUL",1152.00,"12/20/2018"
"2811684","GADOXETATE DISOD-1ML",28.00,"12/20/2018"
"2811750","S-TIB-PER REVAS ADD ",7779.00,"12/20/2018"
"2811776","ISOSULFAN BLUE 1MG  ",15.00,"12/20/2018"
"2811778","GADOBUTROL INJ 0.1ML",1.10,"12/20/2018"
"2811823","BR-BRST BX LOC CLP A",4376.00,"12/20/2018"
"2811824","US-BRST BX LOC CLP A",3825.00,"12/20/2018"
"2811850","S-PERC THOR LUMB EA ",8363.00,"12/20/2018"
"2811895","PARV INJ L-S L2     ",1098.00,"12/20/2018"
"2811898","PARV INJ L-S L3     ",1098.00,"12/20/2018"
"2811908","US-PELVS PREG GESADD",339.00,"12/20/2018"
"2812002","MSED SAMEGT5 1ST15  ",17.00,"12/20/2018"
"2812003","MODSED SAME ADD15MIN",17.00,"12/20/2018"
"2812101","S-BALO ANGIOP DIAL  ",16838.00,"12/20/2018"
"2812103","S-DIAL EMBOLJ       ",13480.00,"12/20/2018"
"282801","LABOR LEVEL 1 PER HR",78.00,"12/20/2018"
"282802","LABOR LEVEL 2 PER HR",102.00,"12/20/2018"
"282803","LABOR LEVEL 3 PER HR",126.00,"12/20/2018"
"282804","THERAPEUTIC DX SQ IM",126.00,"12/20/2018"
"282806","EVOK OTOAC SCR AUTO ",179.00,"12/20/2018"
"282811","DELIVERY LEVEL 1    ",794.00,"12/20/2018"
"282812","DELIVERY LEVEL 2    ",1095.00,"12/20/2018"
"282813","DELIVERY LEVEL 3    ",1444.00,"12/20/2018"
"282820","BLOOD TRANSFUSION   ",843.00,"12/20/2018"
"282821","L&D REC LEV 1 PER HR",280.00,"12/20/2018"
"282822","L&D REC LVL 2 PER HR",280.00,"12/20/2018"
"282831","LDR PROCEDURE MINOR ",1250.00,"12/20/2018"
"282841","L&D OBSERV 1ST HOUR ",57.00,"12/20/2018"
"282842","L&D OBSERV ADDL HOUR",57.00,"12/20/2018"
"282845","FETAL NON STRESS TES",218.00,"12/20/2018"
"282846","CIRCUMCISION NEWBORN",1996.00,"12/20/2018"
"282851","OB TRIAGE LVL 1 EP  ",116.00,"12/20/2018"
"282910","IMM ADM 1ST VACCINE ",125.00,"12/20/2018"
"282920","IV HYDRATION 1 HR   ",525.00,"12/20/2018"
"282921","IV HYDRAT EA ADD HR ",105.00,"12/20/2018"
"282930","IV THERAPY DX 1 HR  ",525.00,"12/20/2018"
"282931","IV THERAPY EA AD HR ",105.00,"12/20/2018"
"282932","IV THER AD SEQ 1 HR ",105.00,"12/20/2018"
"282933","CONCURRENT IV THER  ",105.00,"12/20/2018"
"282940","THERAPEUTIC IV PUSH ",126.00,"12/20/2018"
"282941","THERA EA AD IV PUSH ",126.00,"12/20/2018"
"282942","THER AD IVP SAME MED",126.00,"12/20/2018"
"2850011","LOCM 300-399MG/ML ML",5.80,"12/20/2018"
"2850012","LOC2 300-399MG/ML ML",250.00,"12/20/2018"
"2850034","OXYGEN PER HOUR     ",5.10,"12/20/2018"
"2850045","CC-INJ SUPRV AORTOGR",1765.00,"12/20/2018"
"2850082","IR-ABD AORTA SERIAL ",2828.11,"12/20/2018"
"2850083","IR-AABF SERIAL      ",2828.11,"12/20/2018"
"2850085","IR-ANGIO EXTREM UNI ",2828.11,"12/20/2018"
"2850086","IR-ANGIO EXTREM BI  ",2828.11,"12/20/2018"
"2852002","MSED SAMEGT5 1ST15  ",37.00,"12/20/2018"
"2852003","MODSED SAME ADD15MIN",29.00,"12/20/2018"
"2852005","MSED OTH GT5 1ST15  ",231.00,"12/20/2018"
"2852006","MODSED OTH ADD15MIN ",175.00,"12/20/2018"
"345201","R&B ICU             ",1315.00,"12/20/2018"
"7210015","BUPIV.5%/EPI PF 30ML",6.40,"12/20/2018"
"7210018","FERRIC SUB SOLN 8GM ",31.00,"12/20/2018"
"7210024","ALBUTEROL 0.083% NEB",2.00,"12/20/2018"
"7210030","STERILE WATER 10ML  ",6.40,"12/20/2018"
"7210031","AMIODARONE 200MG TAB",15.00,"12/20/2018"
"7210036","PILOCARPIN 2%OS 15ML",140.00,"12/20/2018"
"7210049","CALAMINE LOTN 120ML ",2.20,"12/20/2018"
"7210051","MOXIFLOXA .5% OS 3ML",217.00,"12/20/2018"
"7210080","RANITIDIN 15MG/ML 1M",1.70,"12/20/2018"
"7210081","MEMANTINE 5MG TAB   ",17.00,"12/20/2018"
"7210091","CINACALCET 30MG TAB ",68.00,"12/20/2018"
"7210102","M-M-R II INJ        ",95.00,"12/20/2018"
"7210103","HYDROCOD5-APAP325 TB",1.70,"12/20/2018"
"7210109","TD TOX UNDER 7YO IM ",124.00,"12/20/2018"
"7210179","SOD BICARB 650MG TAB",1.00,"12/20/2018"
"7210184","CARBA PERO6.5%OTIC15",2.80,"12/20/2018"
"7210186","PHE5-PROM6.25-CD10/5",1.70,"12/20/2018"
"7210193","CLINDAMYCIN 300MG IJ",6.40,"12/20/2018"
"7210209","LEVETIRA 100MG/ML 1M",1.70,"12/20/2018"
"7210226","BUPROPION 150MG SRTB",8.50,"12/20/2018"
"7210238","BUPROPION 150MG SRTB",20.00,"12/20/2018"
"7210239","DIVALPROEX 250MGSRTB",8.90,"12/20/2018"
"7210241","FENOFIBRAT 145MG TAB",23.00,"12/20/2018"
"7210256","OLANZAPINE 10MG INJ ",144.00,"12/20/2018"
"7210264","DULOXETINE 30MG CAP ",28.00,"12/20/2018"
"7210270","STRONG IOD 5% 14ML  ",34.00,"12/20/2018"
"7210273","DEXMEDETOM 200MCG/2M",12.00,"12/20/2018"
"7210290","OPTHAL IRR INTR 30ML",45.00,"12/20/2018"
"7210292","FENOFIBRATE 48MG TAB",7.80,"12/20/2018"
"7210297","PHENYTOI EX 100MG CP",1.70,"12/20/2018"
"7210341","SUCROSE/WATER PO    ",2.00,"12/20/2018"
"7210366","PREGABALIN 25MG CAP ",13.00,"12/20/2018"
"7210367","PREGABALIN 75MG CAP ",14.00,"12/20/2018"
"7210387","FINASTERIDE 5MG TAB ",14.00,"12/20/2018"
"7210399","CALC CARB 1250MG TAB",1.00,"12/20/2018"
"7210401","WARFARIN 6MG TAB    ",7.80,"12/20/2018"
"7210407","HEMORRHOID WIPES    ",1.40,"12/20/2018"
"7210421","SUMATRIPTAN 100MG TB",2.00,"12/20/2018"
"7210432","TRACE 4 MINERALS 50M",6.40,"12/20/2018"
"7210442","PEN-VK250MG/5ML 200M",1.70,"12/20/2018"
"7210476","VITAMIN D 400IU TAB ",1.70,"12/20/2018"
"7210482","PENICIL VK 250MG TAB",1.70,"12/20/2018"
"7210484","LACTULOSE 10GM/15ML ",4.50,"12/20/2018"
"7210488","METOPROLOL 25MG SRTB",4.50,"12/20/2018"
"7210491","DM-GUAIF 10-100MG/5M",1.70,"12/20/2018"
"7210495","TOBR.3-DEX.1%OS 5ML ",137.00,"12/20/2018"
"7210502","LEVETIRACET 500MG TB",1.70,"12/20/2018"
"7210509","OXYTOC 30U/NS 500ML ",18.86,"12/20/2018"
"7210511","MESALAMINE 1000MG SP",82.00,"12/20/2018"
"7210518","WARFARIN 4MG TAB    ",5.90,"12/20/2018"
"7210529","FENTANYL 12MCG/HR PT",54.00,"12/20/2018"
"7210530","PANTOPRAZO 20MG ECTB",1.60,"12/20/2018"
"7210541","FLUTICAS 50MCG/A 16G",168.00,"12/20/2018"
"7210562","KETOTIF .025% OS 5ML",16.75,"12/20/2018"
"7210565","METHIMAZOLE 10MG TAB",1.70,"12/20/2018"
"7210570","SALINE NASAL GL 14GM",3.10,"12/20/2018"
"7210573","FENTANY CIT 0.1MGINJ",7.00,"12/20/2018"
"7210575","DILTIA 1MG/MLD5W 125",35.34,"12/20/2018"
"7210577","ESMOLOL 2500MG/250ML",382.00,"12/20/2018"
"7210602","MULTIVITAMIN TAB    ",1.70,"12/20/2018"
"7210622","ARIPIPRAZOLE 5MG TAB",84.00,"12/20/2018"
"7210623","BRIMONIDIN.2%OS 5ML ",10.17,"12/20/2018"
"7210630","PREDNISONE 1MG ORAL ",1.70,"12/20/2018"
"7210637","LANOLIN OINT 7GM    ",2.20,"12/20/2018"
"7210647","PSEUDOEP 30MG/5ML 5M",1.70,"12/20/2018"
"7210663","ATORVASTATIN 80MG TB",7.70,"12/20/2018"
"7210665","EMTRICI/TENO 200/300",135.00,"12/20/2018"
"7210673","LIDOCAINE 2%VIS 20ML",5.30,"12/20/2018"
"7210725","TORSEMIDE 100MG TAB ",13.00,"12/20/2018"
"7210757","PETR-MIN OIL OIN3.5G",3.40,"12/20/2018"
"7210772","VALPROATE 250MG/5ML ",8.90,"12/20/2018"
"7210784","TD IM NO PRSRV GE 7Y",77.00,"12/20/2018"
"7210787","CLIND 18MG/ML D5W 50",55.00,"12/20/2018"
"7210788","CLIND 12MG/ML D5W 50",46.00,"12/20/2018"
"7210790","RANOLAZI 500MG SR TB",18.00,"12/20/2018"
"7210791","OXYCOD10-APAP325MGTB",7.50,"12/20/2018"
"7210796","DAKINS .25%SOL 473ML",7.00,"12/20/2018"
"7210805","ARIPIPRAZOLE 2MG TAB",84.00,"12/20/2018"
"7210842","LUBIPROSTONE 24MCG  ",19.00,"12/20/2018"
"7210857","LOSARTAN 100MG TAB  ",13.00,"12/20/2018"
"7210874","VALPROATE 500MG/5ML ",6.40,"12/20/2018"
"7210930","LIDOCAIN 2%/EPI 20ML",47.00,"12/20/2018"
"7210963","NIFEDIPINE 20MG CAP ",8.40,"12/20/2018"
"7210972","FENT2MCG-ROP.2% 100M",29.00,"12/20/2018"
"7210974","MINERAL OIL TOP 25ML",1.70,"12/20/2018"
"7210999","GLUCOSE 4GM CHW TAB ",1.70,"12/20/2018"
"7211007","EPLERENONE 50MG     ",17.00,"12/20/2018"
"7211065","PROMETHAZINE 25MG TB",1.70,"12/20/2018"
"7211079","LIDO-MPF1%/EPI 30ML ",6.00,"12/20/2018"
"7211080","BUPIVAC .25% MPF 30M",6.40,"12/20/2018"
"7211106","TETRACYCLINE 250MG C",1.70,"12/20/2018"
"7211116","DORZOLAMID 2%OS 10ML",149.00,"12/20/2018"
"7211157","OXYCO7.5-APAP325MGTB",5.60,"12/20/2018"
"7211183","MONTELUKAST 5MG CHEW",24.00,"12/20/2018"
"7211218","PRAVASTATIN 80MG TAB",20.00,"12/20/2018"
"7211357","STER WATER IRR1000ML",12.00,"12/20/2018"
"7211391","TROPICAMID 1%OS 2ML ",7.00,"12/20/2018"
"7211442","SITAGLIPTIN 50MG TAB",36.00,"12/20/2018"
"7211443","SITAGLIPTIN 100MG TB",36.00,"12/20/2018"
"7211455","ALBUTEROL 90MCG 6.7G",127.00,"12/20/2018"
"7211461","LEVOTHYROX 100MCG TB",1.70,"12/20/2018"
"7211485","MYCOPHENOLATE 250MG ",16.00,"12/20/2018"
"7211486","OXYCOD5-APAP325MG TB",1.70,"12/20/2018"
"7211493","CLIND 6MG/ML D5W 50M",30.00,"12/20/2018"
"7211519","SITAGLIPTIN 25MG TAB",36.00,"12/20/2018"
"7211556","ALISKIREN 150MG TAB ",14.00,"12/20/2018"
"7211603","VERAPAMIL 5MG/2ML   ",78.00,"12/20/2018"
"7211649","PHENOBARBI 32.4MG TB",2.15,"12/20/2018"
"7211695","MIDAZOLAM 2MG/ML 5ML",19.00,"12/20/2018"
"7211731","H-COD7.5/APAP325MGTB",1.70,"12/20/2018"
"7211742","CEFDIN 125MG/5ML 60M",214.00,"12/20/2018"
"7211751","PENCIL G NA 5MU INJ ",162.00,"12/20/2018"
"7211756","OXYCODONE 10MG SR TB",9.20,"12/20/2018"
"7211770","HEPATITIS B GLOB 1ML",359.00,"12/20/2018"
"7211782","RABIES IG IM/SC 150U",578.00,"12/20/2018"
"7211790","RABIES VAC IM       ",613.00,"12/20/2018"
"7211797","HEP B VAC ADULT IM  ",263.00,"12/20/2018"
"7211803","HEP B VAC PED       ",89.00,"12/20/2018"
"7211805","PANTOPRAZOLE SOD VL ",9.50,"12/20/2018"
"7211807","DAPTOMYCIN 1 MG INJ ",1.40,"12/20/2018"
"7211809","BORTEZOMIB .1MG INJ ",96.00,"12/20/2018"
"7211817","CYCLOPHOSPHAMI 100MG",120.00,"12/20/2018"
"7211819","ABCIXIMAB 10MG      ",1235.47,"12/20/2018"
"7211827","BIVALIRUDIN 1MG INJ ",8.00,"12/20/2018"
"7211828","BOTULINUM TOXI A 1U ",14.00,"12/20/2018"
"7211834","ERTAPENEM SOD/500MG ",116.00,"12/20/2018"
"7211844","LINEZOLID 200 MG    ",96.00,"12/20/2018"
"7211847","OCTREOTIDE ND 25MCG ",17.00,"12/20/2018"
"7211853","RHO D IG FULL 300MCG",692.00,"12/20/2018"
"7211867","ZIPRSIDNE MESYL 10MG",28.00,"12/20/2018"
"7211868","ZOLEDRONIC ACID 1MG ",525.00,"12/20/2018"
"7211876","CYCLOSPORNE 100MG PO",26.00,"12/20/2018"
"7211879","TACROLIMUS 1MG PO   ",19.00,"12/20/2018"
"7211893","BLEOMYCIN SUL 15 U  ",115.00,"12/20/2018"
"7211894","CARBOPLATIN 50MG INJ",61.00,"12/20/2018"
"7211899","DACARBAZINE 100MG   ",30.00,"12/20/2018"
"7211904","ETOPOSIDE 10MG INJ  ",3.50,"12/20/2018"
"7211925","RITUXIMAB 100MG INJ ",2062.00,"12/20/2018"
"7211933","EPO NESRD 1000 U INJ",63.00,"12/20/2018"
"7211934","FOSPHENYTOIN 50MG   ",4.20,"12/20/2018"
"7211939","COSYNTROPN .25MG INJ",286.00,"12/20/2018"
"7211955","METHACHOLI INH 100MG",102.00,"12/20/2018"
"7211960","D5W/SOD CHL.9% 500ML",89.00,"12/20/2018"
"7211964","PACLITAXEL PRTBD 1MG",22.00,"12/20/2018"
"7211966","MAGNES SULF 500MGINJ",6.00,"12/20/2018"
"7211968","NATALIZUMAB 1MG INJ ",36.00,"12/20/2018"
"7211970","ENOXAPARIN 10MG INJ ",25.00,"12/20/2018"
"7211971","AMPICILLIN/SUB 1.5GM",7.00,"12/20/2018"
"7211972","SUCCINYLCHN 20MG INJ",6.40,"12/20/2018"
"7211977","BUPRENORPH 0.1MG INJ",10.00,"12/20/2018"
"7211978","CALCIUM GLUC 10%10ML",6.40,"12/20/2018"
"7211979","CALCITONIN,SAL 400IU",4070.00,"12/20/2018"
"7211981","LEUCOVORIN 50MG INJ ",36.00,"12/20/2018"
"7211984","CEFUROXIME 750MG INJ",21.00,"12/20/2018"
"7211985","CEFTAZIDIM 500MG INJ",6.40,"12/20/2018"
"7211989","PROCHLORPE UPTO 10MG",23.84,"12/20/2018"
"7211991","METHYLPR ACE 40MGINJ",6.40,"12/20/2018"
"7211993","DEXAMETH NA 1MG INJ ",2.00,"12/20/2018"
"7211994","DIGOXIN 0.5MG INJ   ",8.40,"12/20/2018"
"7211995","PHENYTOIN NA 50MGINJ",3.00,"12/20/2018"
"7212003","HALOPERIDOL 5MG INJ ",6.40,"12/20/2018"
"7212005","HEPARIN NA 10U FLUSH",1.00,"12/20/2018"
"7212006","HYDROCORTIS 100MGINJ",34.48,"12/20/2018"
"7212007","IRON SUCROSE 1MG INJ",1.90,"12/20/2018"
"7212012","KETOROLAC 15MG INJ  ",4.00,"12/20/2018"
"7212013","FUROSEMIDE 20MG INJ ",7.00,"12/20/2018"
"7212016","LORAZEPAM 2MG INJ   ",6.40,"12/20/2018"
"7212018","MIDAZOL  HCL 1MG INJ",7.00,"12/20/2018"
"7212019","MORPHN SULF 100MGINJ",6.40,"12/20/2018"
"7212021","NALOXONE HCL 1MG INJ",53.00,"12/20/2018"
"7212022","PHENYLEPHRIN 1ML INJ",6.40,"12/20/2018"
"7212023","ONDANSETRON 1MG INJ ",4.00,"12/20/2018"
"7212024","PIPER/TAZOB 1G/.125G",23.00,"12/20/2018"
"7212027","DESMOPRESSIN 1MCGINJ",145.00,"12/20/2018"
"7212031","PROTAMINE 10MG INJ  ",1.30,"12/20/2018"
"7212032","METOCLOPRAM 10MG INJ",6.40,"12/20/2018"
"7212034","ROPIVACAINE 1MG INJ ",1.00,"12/20/2018"
"7212039","FENTANY CIT 0.1MGINJ",7.00,"12/20/2018"
"7212048","VANCOMYCIN 500MG INJ",7.00,"12/20/2018"
"7212050","VIT B12 CYAN 1000MCG",6.40,"12/20/2018"
"7212051","PHYTONADIONE 1MG INJ",10.00,"12/20/2018"
"7212052","MAGNES SULF 500MGINJ",6.00,"12/20/2018"
"7212054","NORM SALIN 1000ML IV",83.00,"12/20/2018"
"7212055","NORM SAL STER500MLIV",1.10,"12/20/2018"
"7212062","DEX 5%/WATER 500ML  ",84.00,"12/20/2018"
"7212063","DEX 5%/WATER 250ML  ",92.00,"12/20/2018"
"7212064","DEX 5%/WATER 100ML  ",159.00,"12/20/2018"
"7212065","DEX 5%/WATER 50ML   ",84.00,"12/20/2018"
"7212066","AZATHIOPRINE 50MG TB",1.70,"12/20/2018"
"7212068","CYCLOSPORINE 25MG PO",11.00,"12/20/2018"
"7212073","BUDESON INH .25MG/2M",6.20,"12/20/2018"
"7212074","IPRATROP BR DME 1MG ",2.20,"12/20/2018"
"7212077","METHOTREXATE 2.5MGPO",16.00,"12/20/2018"
"7212078","BEVACIZUMAB 10MG INJ",196.00,"12/20/2018"
"7212079","FLUOROURACIL 500MG  ",223.00,"12/20/2018"
"7212081","VINBLASTIN SULF 1MG ",22.00,"12/20/2018"
"7212082","VINCRISTIN SULF 1MG ",16.00,"12/20/2018"
"7212083","ALBUMIN 5% 250ML IV ",69.00,"12/20/2018"
"7212085","ALBUMIN 25% 50ML IV ",241.00,"12/20/2018"
"7212086","PROCHLORPERAZ 5MG PO",1.70,"12/20/2018"
