Description,Price
ED Procedure Performed -> Remove impacted ear wax w/ spoon or delicate forceps,396
"ED Procedure Performed -> Remove Impacted Ear Wax, Irrigation Only",187
"ED Procedure Performed -> Repair Extensor Tendon, w/o free graft, each tendon",4309
ED Procedure Performed -> Repair of Eyelid Wound,1024
"ED Procedure Performed -> Repair of Eyelid Wound, Additional",1423
ED Procedure Performed -> Repair of Face Wound,1423
"ED Procedure Performed -> Repair Profundus tendon, primary, each tendon",5885
ED Procedure Performed -> Skin Tissue Procedure,701
ED Procedure Performed -> Spinal Puncture Diagnostic,1143
ED Procedure Performed -> Spinal Puncture Therapeutic,1028
ED Procedure Performed -> Tear Duct System Surgery,3298
ED Procedure Performed -> Thoracentesis,2199
ED Procedure Performed -> Trans Angio PRC Femoral,12387
"ED Procedure Performed -> Transcatheter Placement, Intravenous",632
ED Procedure Performed -> Trigger pt 1 or 2 Muscle,804
ED Procedure Performed -> Trigger pt 3 or more muscles,804
ED Procedure Performed -> Trigger pt tendon origin ins,804
ED Procedure Performed -> Tx Superficial Wound,1977
ED Procedure Performed -> Vaginal delivery,3834
EDFR MUTATION ANALYSIS,1713
EEG Intraoperative,1589
EEG Long Term Monitoring (19 to 24 hours),4991
EEG NeoNate,740
EEG Prolonged (18 hours or under),910
EEG Sleep,1079
EEG Sleep Deprived -> Yes,1079
EEG Test -> EEG Intraoperative,1589
EEG Test -> EEG Long Term Monitoring (19 to 24 hours),4991
EEG Test -> EEG NeoNate,740
EEG Test -> EEG Prolonged (18 hours or under),910
EEG Test -> Electroencephalogram,740
EGD Level 1,interval - Flat Fee Interval
EGD Level 2,interval - Flat Fee Interval
EGD Level 3,interval - Flat Fee Interval
"Egg (Yolk), IgE-LC",57
"Egg White, IgE-LC",57
"Egg White, IgE-Mayo",57
"Egg Yolk, IgE-Mayo",57
"EHEC, Shigatoxin EIA",132
Ehrlichia Ab Panel-LC,146
Ehrlichia Profile DNA PCR-LC,654
"Ehrlichia/Anaplasma PCR, B-Mayo",654
EKG Charges - EKG -> Routine ECG 12 lead/15 lead tracing only,246
ELBOW METERED DOSE,22
Elec Alys Nstim Pls Gen Cplx Sc/Perph 1st Hr,800
Elec Alys Nstim Pls Gen Smpl Sc/Perph w/Prgrmg,476
ELECRODE HF PLASMA BUTTON 12/30 DEG,2624
ELECTRICALCARDIOVERSION,1886
Electro Cystometrogram w/Void Pressure,1151
"Electrocardiogram (ECG), Routine 12-Lead, Tracing and I&R (Global) 93000",276
Electrocardiogram 12 Lead,246
Electroconvulsive Therapy (Pro Fee),1198
ELECTRODE 4-GRID,3685
ELECTRODE A22231C LOOP BLADDER TUMOR,617
ELECTRODE A22251C ROLLER,617
ELECTRODE ACTIVE SS BALL 3MM DIA 10CM SHAFT DISP,218
ELECTRODE AED,212
ELECTRODE AM186-0023 FOR EEG MONITOR,11
ELECTRODE BALL 3MM 27FR 27050M,781
ELECTRODE BALL 3MM FOR LEEP,125
ELECTRODE BIPOLAR LOOP VERSAPOINT,2959
ELECTRODE BLADE EDGE 3 IN,33
ELECTRODE COAGULATING 24FR,704
ELECTRODE COAGULATING 27050K,468
ELECTRODE COLLINGS KNIFE 24FR,593
ELECTRODE COLLINGS KNIFE 27FR,444
ELECTRODE CUTTING LOOP 22 FR 0.3MM RND WIRE OREVAL-778 - EVALUATION NOT ACCEPTABLE,1699
ELECTRODE CUTTING LOOP 22 FR 1.2MM RND WIRE OREVAL-778 - EVALUATION NOT ACCEPTABLE,1699
ELECTRODE CUTTING LOOP 28 FR,617
ELECTRODE CUTTING LOOP FOR HYST RESECTOSCOPE,617
ELECTRODE DEFIB CADENCE ADULT,359
ELECTRODE DISPO J HOOK,400
ELECTRODE DISPO L WEDGE,402
ELECTRODE DISPO L-DIAMOND 45CM,402
ELECTRODE DISPO SPATULA 35CM,353
ELECTRODE DISPO SPATULA 45CM,319
ELECTRODE ECG QUADTRODE CARDIA CV,60
ELECTRODE EMBLEM S-ICD,17385
ELECTRODE EMG PRASS PAIRED 25MM,546
ELECTRODE ENDO MONOPOLAR CUTTING LOOP 26FR DISP,483
ELECTRODE ENDO MONOPOLAR CUTTING LOOP 27FR DISP,483
ELECTRODE FAST PATCH DEFIB,74
ELECTRODE FETAL SCALP SAFELINC LTP,34
ELECTRODE FULGURATING SHORT TIP 105CM,594
ELECTRODE GENTLE STIM 2.0 RND 4/PK,32
Electrode Gentle Stim 2.0 Rnd 4/pk,26
ELECTRODE GENTLE STIM 3.0 RND 4/PK,45
Electrode Gentle Stim 3.0 Rnd 4/pk,37
ELECTRODE HF LOOP MED 24FR,2685
ELECTRODE HF ROLLERBALL 12/30 DEG,2685
ELECTRODE HF SALINE WIDE BAND MED 30 DEGREE OREVAL-961 (WILL NOT CONTINUE TO USE),2257
ELECTRODE HF TURIS MED 24 FR,2858
ELECTRODE HH SQUARE 1.5 IN*2,23
Electrode HH Square 1.5in x 2,19
ELECTRODE HYSTEROSCOPIC VERSAPOINT TWIZZLE TIP,2959
Electrode Ionto,39
ELECTRODE IONTO LG,48
ELECTRODE IONTO SM,42
ELECTRODE KNIFE,617
ELECTRODE L HOOK LAP 33CM,295
ELECTRODE LAP LOOP,863
ELECTRODE LARYNGEAL SELECT ID 6-7MM,1063
ELECTRODE LARYNGEAL SELECT ID 7-9 MM,1063
ELECTRODE LEEP 2.0CM*0.8CM SHAFT,130
ELECTRODE LEEP/LLETZ BALL 5MM 10-13CM,125
ELECTRODE LIGASURE (XTD) LG INSERT,1200
ELECTRODE LIGASURE MAX,1200
ELECTRODE LIGASURE STANDARD,1200
ELECTRODE LLETZ LOOP 10MM*10MM*11.8CM YELLOW,72
ELECTRODE LLETZ LOOP 10MM*5MM*11.8CM PURPLE,72
ELECTRODE LLETZ LOOP 10MM*7MM*11.8CM ORANGE,72
ELECTRODE LLETZ LOOP 20MM*12MM*11.8CM WHITE,72
ELECTRODE LOOP 10*10MM F/LEEP,125
ELECTRODE LOOP 15*12MM F/LEEP,125
ELECTRODE LOOP 20*15MM F/LEEP,125
ELECTRODE LOOP 24FR 27050G,493
ELECTRODE LOOP 24FR TUR YEL,617
ELECTRODE LOOP 27FR 27050F,741
ELECTRODE LOOP 5MM DISP,1669
ELECTRODE LOOP RADIUS 2.5CM,151
ELECTRODE LOOP ROUND W/SAFE-T-GAUGE WHITE 20MM*12MM,92
ELECTRODE LOOP TUR RED,617
ELECTRODE MICRO NDL STRA 3CM,126
ELECTRODE MRI ECG ADULT QUADTRODE CV,71
ELECTRODE MRI ECG PEDS QUADTRODE CV,71
ELECTRODE MULTI FUNCTION,197
ELECTRODE ONE STEP COMPLETE FOR R SERIES,463
ELECTRODE ONE STEP PEDIATRIC RESUSCITATION R SERIES (Sub is HEMM# 43461),343
ELECTRODE PACING DEFIB,286
ELECTRODE PAIRED SUBDERMAL 2-CHANNEL,630
ELECTRODE PEDIATRIC MULTI-FUNCTION,264
ELECTRODE PEDI-PADZ SOLID GEL MULTI-FUNCTION,191
ELECTRODE PERFORMA FOAM 2 IN RND,6
"ELECTRODE PERFORMA FOAM 2""x3.5"" RECT",11
Electrode Performa Foam 2in Rnd,5
Electrode Performa Foam 2in x 3.5in Rect,11
ELECTRODE QUICK PACING EXTERNAL ADULT,128
ELECTRODE QWIK CONNECT PLUS SPIRAL,25
ELECTRODE RADIOFREQUENCY 18GA*150MM,143
ELECTRODE RESECTION LOOP HF 24FR 0.2 WIRE,1
ELECTRODE RESECTOSCOPE FOR VERSAPOINT,2959
ELECTRODE ROLLER BAR,617
ELECTRODE ROLLER BAR HF RESECTION,697
ELECTRODE STAT PAD MULTI-FUNCTION,359
ELECTRODE SUBDERMAL NIMS 3.0 W/GROUNDING LEADS SET,944
ELECTRODE SUBDERMAL PAIRED BU,278
ELECTRODE SUBDERMAL PAIRED RD,278
ELECTRODE SUBDERMAL PAIRED VT,278
ELECTRODE SUBDERMAL PAIRED YE,278
ELECTRODE TEMP PACING PED,312
ELECTRODE TRI-NEEDLE GN,151
ELECTRODE UNI-PATCH SILVE 1.25 IN,11
ELECTRODE VAPORTRODE,841
ELECTRODE VERSAPOINT SPRING TIP,2959
ELECTRODE VITAL STIM ADULT,106
Electrode Vital Stim Adult,87
"ELECTRODE, ECG QUADTRODE ADULT/PEDS",71
"ELECTRODE, ECG QUADTRODE CARDIA CV",60
Electroencephalogram,740
Electrolyte Panel,110
ELECTROMYOGRAPHYAOPSTUDAOPOFAOPANAL/URE,827
ELECTRON MICROSCOPY DIAG,1638
ELECTRON MICROSCOPY DX,1638
Electrophysiologic evaluation single/dual transvenous cardioverter-defibrillator 93642,184
ELECTROPHYSIOLOGY EVALUATION,918
ELEVATOR ARM,78
ELEVATOR IPG PRECISION PASSING,368
ELIMINATOR ODOR CARRAFREE 1 OZ,10
EMBO SPHERE 500-700 2ML,1593
EMBOLIZATION CNS,12379
EMBOLIZATION CNS Cardiac Cath,12379
EMBOLIZATION NON CNS,12379
EMBOSPHERE 100-300U,1593
EMBOSPHERE 40-120U,1593
EMBOSPHERE 700-900 2ML,1593
EMG Anal/Urethral Sphincter-Not Needle,827
EMG ENDOTRACHEAL TUBE/ELECTRODE,1414
EMPLICITI: Elotuzumab 300mg,17
EMPLICITI: Elotuzumab 400mg,17
ENA,164
ENA Add On,261
ENDO CATCH II,1383
ENDO STITCH W/SURGIDAC SZ 0 USP 48 IN GREEN,378
ENDOAOPWITHAOPCONTROLAOPOFAOPBLEED,3461
ENDOBUTTON ACUFEX,442
ENDOGRAFT CARDIO THORACIC,56003
ENDOGRAFT CARDIO THORACIC Multi Sizes,72758
ENDOLOOP,160
ENDOLOOP 0 VICRYL LIGATURE,331
ENDOLOOP ETHIBOND ENDOKNOT,331
ENDOLOOP PDS II LIGATURE,331
Endomyocardial Biopsy 93505,3237
ENDOMYOCARDIAL BIOPSY Cardiac Cath Hidden,3886
Endomysial Antibody IgA-LC,74
ENDOSCOPICAOPINJECTIONAOPIMPLANT,9851
ENDOSCOPYAOPOFAOPURETER,15151
Endotracheal Tube,30
ENDOVAS AAA REPR W 2 P PART,27906
ENDOVAS AAA REPR W 3 P PART,28779
ENDOVAS AAA REPR W LONG TUBE,27906
ENDOVAS ILIAC A DEVICE ADDON,5581
ENDOVASC EXTEN PROSTH ADDL,5581
ENDOVASC EXTEND PROSTH INIT,5581
ENDOVASC ILIAC REPRW GRAFT,5756
ENDOVASC REPAIR ABDOM AORTA Cardiac Cath,2719
ENDOVASC TAA REPR INCL SUBCL,25996
ENDOVASC TEMPORY VESSEL OCCL,12172
ENDOVASCTAAREPRW/OSUBCL,25996
"Endovenous Ablation Therapy of Incomp Vein, Ext, RadioFreq, 1st Vein",10379
"Endovenous Ablation Therapy of Incomp Vein, Extremity, Laser, 1st Vein",6502
ENDOVENOUS LASER FIRST VEIN,7150
ENDOVENOUS LASER VEIN ADDTL,7150
ENDOVENOUSLASERVEINADDTL,6502
ENDOWRIST 12-8MM CANNULA REDUCER DAVINCI XI,154
ENDOWRIST 12MM & STAPLER CANNULA SEAL DAVINCI XI,123
ENEMA BAG EMPTY,25
ENEMA BAG SUPER XL,71
ENEMA FLEET PED BLU,13
ENEMA FLEET READY/USE,11
Enema Mineral Oil #301 CS-617,19
ENEMA MINERAL OIL 4.5 OZ,19
Enema Phosphate #201 CS-619,5
ENEMA RETENTION RING,38
ENEMA RETENTION TIP,26
ENEMA RETENTION TIP,26
ENTEROCLYSIS CATH SET,1362
Enterococcus Kirby-Bauer,102
ENTEROLSSAOPFRINGAOPINTESTINAL,15168
Enterovirus RT-PCR-LC,444
ENTRAINER AIR FEMALE 22MM,73
ENVELOPE AIGIS ICD,4434
ENVELOPE AIGIS ICD RESORBABLE,5562
ENVELOPE AIGIS PACEMAKER,3444
ENVELOPE AIGIS PACEMAKER RESORBABLE,5562
ENVELOPE CANGAROO LARGE,4063
ENVELOPE CANGAROO MEDIUM,4063
ENVELOPE CANGAROO SMALL,4063
ENVELOPE CANGAROO XL,4063
ENVELOPE CANGAROO XXL,4877
ENVEO R LOADING SYSTEM 34MM,904
Environmental Allergen Panel 3-Mayo,57
Environmental Culture,129
ENZYME HISTOCHEM,697
ENZYME HISTOCHEMSTRY,697
Eosinophil Count,58
Eosinophil Smear,69
EP & ABLATE SUPRAVENT ARRHYT,23313
EP & ABLATE VENTRIC TACHY Cardiac Cath,23313
EP Eval of ICD Leads & Generator at Time of Gen Plcmt,367
EP Eval of ICD Leads at Time of Init Insert or Replacemt Testing of Gen 93640,2785
EP Eval of ICD Leads at Time of Init Insert or Replacemt (No Gen Test) 93631,1838
EP EVAL W LT ARTERIAL REC,10822
"EP F/U Study w/Pacing & Recording, including Induction or Attempted Induction of Arrhythmia 93624",7256
EP FOLLOW UP,8711
EP TEST OF AICD,2644
EPIDIDYMECTOMYAOPBILATERAL,12865
Epidural Steroid Injections -> Yes,1514
EPIDURALAOPINJECTIONAOPLUMBAR,1158
EPIDUROGRAPHY,1158
EPIPHYSIS DXTEND CENTERED MODULAR 1 HA,13097
EPIPHYSIS GLOBAL UNITE BODY POROCOAT SZ 10,2259
EPIPHYSIS GLOBAL UNITE BODY POROCOAT SZ 10,2259
EPIPHYSIS GLOBAL UNITE BODY POROCOAT SZ 10 -5,2259
EPIPHYSIS GLOBAL UNITE BODY POROCOAT SZ 12,2259
EPIPHYSIS GLOBAL UNITE BODY POROCOAT SZ 12,2259
EPIPHYSIS GLOBAL UNITE BODY POROCOAT SZ 12 -5,2259
EPIPHYSIS GLOBAL UNITE BODY POROCOAT SZ 14,2259
EPIPHYSIS GLOBAL UNITE BODY POROCOAT SZ 14 0,2259
EPIPHYSIS GLOBAL UNITE BODY POROCOAT SZ 14 -5,2259
EPIPHYSIS GLOBAL UNITE BODY POROCOAT SZ 16,2259
EPIPHYSIS GLOBAL UNITE BODY POROCOAT SZ 16,2259
EPIPHYSIS GLOBAL UNITE BODY POROCOAT SZ 16 -5,2259
EPISIOTOMYAOPORAOPVAGINALAOPREPAIR,6169
"EPOETIN ALFA 40,000 Units/1 ML (PROCRIT)",36
ERASER F/P STRA TIP HEMOSTAT 25 GA,363
ERASER HEMOSTATIC TAPERED FINE PT,335
ERASER WET-FIELD STR TIP,71
ERCP Level 1,interval - Flat Fee Interval
ERCP Level 2,interval - Flat Fee Interval
ERCP Level 3,interval - Flat Fee Interval
Ergonovine Provocation Test (GLOBAL) 93024,456
Erythropoietin (EPO)-LC,233
Esophageal Impedance Test -> Yes,1194
Esophageal Manometry -> Yes,1265
Esophagoscopy Ablation HALO,5299
ESOPHAGUSAOPENDO,2342
ESOPHAGUSAOPENDOSCOPY,2342
"ESR, Westergren",98
ESTAOPBRAINAOPCAVITYAOPSHUNT,9588
Estradiol Level,345
Estriol-LC,300
Estrogens Fractionated-LC,345
"Estrogens, Total-LC",269
Estrone-LC,308
Ethosuximide (Zarontin)-LC,211
Ethylene Glycol-UVA,183
EVACUATIONAOPOFAOPSUBINGUALAOPHAMATOMA,283
EVACUATOR BULB SILICONE NOVAPLUS 100CC,25
EVACUATOR SILICONE JACKSON PRATT 100CC,38
EVALUATION / SMEAR,264
EVALUATION OF SMEAR,264
EVAR procedure with unibody aortic stent graft.,14586
EVASC RPR ILIAC ART BIFR S&I,1518
EVASC RPR ILIAC ART BIFUR,23449
EVASCPRLNGADMINRXAGENT1ST,21406
EVASCPRLNGADMINRXAGENTADD,4282
Event Recorder Device -> Yes,1964
"Everolimus, WB-LC",274
EVIVA HANDPIECE,1227
EXAMAOPBIOPSYAOPOFAOPVULVAAOPWITHAOPSCOPE,524
EXAMAOPOFAOPCEVIXAOPWAOPSCOPE,559
EXAMAOPOFAOPVAGINAAOPWAOPSCOPE,6169
EXC BEN KES T A L 1.1 2.0 CM,2452
EXC BEN LES >4.0 CM,5953
EXC BEN LES T A L 0.6 1.0 CM,2165
EXC BEN LES T A L 2.1 3.0 CM,3112
EXC BEN LES T A L 3.1 4.0 CM,3570
EXC BLES S N EX G >4.0CM,4754
EXC BLES S N EX G 0.5CM<,1569
EXC BLES S N EX G 0.6 1.0 CM,1569
EXC BLES S N EX G 1.1 2.0CM,1569
EXC BLES S N EX G 2.1 3.0 CM,2698
EXC BLES S N EX G 3.1 4.0CM,2698
EXC FACE B9 MARG 3.1 4.0 CM,2479
EXC FACE MM B9 MARG >4.0 CM,4754
EXC FACE MM B9 MARG 0.5 CM<,1523
EXC FACE MM B9 MARG 0.6 1.0 CM,1523
EXC FACE MM B9 MARG 1.1 2.0 CM,1569
EXC FACE MM B9 MARG 2.1 3.0 CM,2479
Exc H-F-Nk-Sp Mlgㆪ 0.6-1.0 Cm,1569
Exc H-F-Nk-Sp Mlgㆪ 2.1-3 Cm 11623,2744
EXC MALIGNANT LESION 1.1 2.0CM,2121
EXC MLES F E E N K 0.5 CM<,1569
EXC MLES F E E N L >4.0CM,4756
EXC MLES F E E N L 0.6 1.0 CM,1569
EXC MLES F E E N L 1.1 2.0 CM,1569
EXC MLES F E E N L 2.1 2.0 CM,2479
EXC MLES F E E N L 3.1 4.0 CM,2698
EXC MLES S N EX G >4.0CM,4754
EXC MLES S N EX G 0.5 CM<,1569
EXC MLES S N EX G 0.6 1.0 CM,1569
EXC MLES S N EX G 1.1 2.0 CM,1569
EXC MLES S N EX G 2.1 3.0 CM,2744
EXC MLES S N EX G 3.1 4.0 CM,2744
EXC MLES T A L >4.0 CM,4687
EXC MLES T A L 0.5CM<,1523
EXC MLES T A L 0.6 1.0 CM,1934
EXC MLES T A L 1.1 2.0 CM,2121
EXC MLES T A L 2.1 3.0 CM,2632
EXC MLES T A L 3.1 4.0 CM,2960
EXC TR EXT B9 MARG 0.5<CM,1523
Exc Tr-Ext B9ㆪ 0.5 < Cm 11400,1523
EXCAOPBENAOPLESAOPTAOPAAOPLAOP>4.0AOPCM,5953
EXCAOPBENAOPLESIONAOP3.1AOP4.0AOPCM,3570
EXCAOPBLESAOPSAOPNAOPEXAOPGAOP>4.0CM,4754
EXCAOPBLESAOPSAOPNAOPEXAOPGAOP1.1-2.0CM,1569
EXCAOPLESIONAOPSPERMATICAOPCD,9350
EXCAOPMALIGNANTAOPLESIONAOP1.1/2.0AOPCM,2121
EXCAOPMALIGNANTAOPLESIONAOP1.1AOP2.0,1569
EXCAOPMALIGNANTAOPLESIONAOP2.1AOP3.0,2744
EXCAOPMALIGNANTAOPLESIONAOP3.1AOP4.0,2744
EXCAOPMILESAOPTAOPAAOPLAOP0.6AOP1.0AOPCM,1934
EXCAOPMLESAOPSAOPNAOPEXAOPGAOP0.6AOP1.0CM,1569
EXCAOPURETHERALAOPDIVERTAOPFEMAL,8785
EXCHANGE BILIARY DRG CATH,6528
EXCHANGE NEPHROSTOMY CATH,1479
EXCHANGEAOPLENSAOPPROSTHESIS,1923
EXCHANGEAOPOFAOPAAOPPICC,4372
EXCHANGEAOPOFAOPDRAINAGEAOPCATH,7659
Excision benign lesion scalp/neck/hands/feet/genitalia 3.1-4cm,2698
Excision of Spermatocele,6949
"Excision, malignant lesion, trunk/arms/legs 0.6-1.0cm",1934
"Excision/fulguration; urethral polyp(s), distal",3872
EXCISIONAOP3.1AOPTOAOP4.0,2698
EXCISIONAOPBENIGNAOPLESIONAOP.5CM,1569
EXCISIONAOPBENIGNAOPLESIONAOP.5CMAOPLESS,1523
EXCISIONAOPBENIGNAOPLESIONAOP.6AOPTOAOP1.0,1569
EXCISIONAOPBENIGNAOPLESIONAOP2.1AOP3.0AOPCM,3112
EXCISIONAOPBENIGNAOPLESIONAOP2.1AOP3.0CM,2698
EXCISIONAOPBREASTAOPBIOPSY,3982
EXCISIONAOPLESIONAOPTESTIS,6949
EXCISIONAOPMALIGNANTAOPLESIONAOP1.1AOP2.0,1569
EXCISIONAOPMALIGNANTAOPLESIONAOP4.0AOPCM,4756
EXCISIONAOPOFAOPLINGUALAOPFRENUM,4575
EXCISIONAOPOFAOPNAILAOPPARTAOPCOMPAOPWAOPAMP,4754
EXCISIONAOPOFAOPNAILAOPPARTAOPORAOPCOMPLETE,1523
EXCISIONAOPOFAOPPENILEAOPPLAQUE,4520
EXCISIONAOPOFAOPPENISAOPLESION,6072
EXCISIONAOPOFAOPPLONIDALAOPCYSTAOPSINUS,3993
EXCISIONAOPTUMORAOPLEG/ANKLEAOPSUBQ,3993
EXCISIONAOPVAGINALAOPCYST,10276
EXCISOR CONE BIOPSY FISHER LG,168
EXCISOR CONE BIOPSY FISHER MED,168
EXCISOR CONE BIOPSY FISHER MED EXT'D,168
EXCISOR CONE BIOPSY FISHER SM,168
EXCISTIONAOPBENIGNAOPLESIONAOP1.1AOP2.0CM,2452
EXERCISE W HEMODYNAMIC MEAS,1711
EXERCISER BREATHING VOLUMETRIC,18
EXERCISER HAND GRIP MED TENSION,34
Exerciser Hand Grip Med Tension,27
EXERCISER HAND HELPER II,56
Exerciser Hand Helper II,46
Exerciser Hand/Finger,72
EXERCISER HAND/FINGER RED 3 LB,88
EXERCISER HAND/FINGER YELLOW 1.5 LB,88
EXERCISER ROLYAN BASIC ERGONOMIC HAND,42
EXERCISER WRIST,111
EXICESAOPSUBLINGUALAOPSALIVARYAOPCYST,4615
EXPANDER ANATOMICAL CONTROLLED DBL CHAMBER,6194
EXPANDER ANATOMICAL CONTROLLED FULL HEIGHT,5307
EXPANDER ANATOMICAL CONTROLLED LOW HEIGHT,5307
EXPANDER ANATOMICAL CONTROLLED MODERATE HEIGHT,5307
EXPANDER ARTOURA BREAST TISSUE HIGH PROFILE 225CC,9485
EXPANDER ARTOURA BREAST TISSUE HIGH PROFILE 300CC,9222
EXPANDER ARTOURA BREAST TISSUE HIGH PROFILE 375CC,9611
EXPANDER ARTOURA BREAST TISSUE HIGH PROFILE 475CC,9393
EXPANDER ARTOURA BREAST TISSUE HIGH PROFILE 500CC,8326
EXPANDER ARTOURA BREAST TISSUE HIGH PROFILE 600CC,8326
EXPANDER ARTOURA BREAST TISSUE HIGH PROFILE 750CC,8326
EXPANDER ARTOURA BREAST TISSUE HIGH PROFILE 850CC,8326
EXPANDER GRAETHER 2000 PUPIL,587
EXPANDER SILTEX BREAST CPX4 LOW HEIGHT ALL SZS,5996
EXPANDER SILTEX BREAST CPX4 MED HEIGHT ALL SZS,5996
EXPANDER SILTEX BREAST CPX4 TALL HEIGHT ALL SZS,5996
EXPANDER SILTEX BREAST CPX4T LOW HEIGHT ALL SZS,7500
EXPANDER SILTEX BREAST CPX4T MED HEIGHT ALL SZS,7500
EXPANDER SILTEX BREAST CPX4T TALL HEIGHT ALL SZS,7500
EXPAOPRETROPERITONEALAOPAREA,12438
EXPLORATIONAOPOFAOPABDOMEN,6716
EXPLORATIONAOPOFAOPURETER,5988
EXPLORATIONAOPOFAOPVAGINA,5551
EXPLORATIONAOPREVISIONAOPOFAOPEXTREMITY,7136
EXPLORATIONAOPUNDESCENDEDAOPTESTIS,7110
"Exploratory laparotomy, exploratory celiotomy",6716
EXPLOREAOPIRRGATEAOPTEARAOPDUCT,1038
EXPLOREAOPSCROTUM,6253
EXPLOREAOPTREATAOPANKLEAOPJOINT,8040
EXPLOREAOPTREATAOPFINGERAOPJOINT,4309
EXPLOREAOPWOUNDAOPABDOMEN,4610
EXPLOREAOPWOUNDAOPEXTREMITY,1643
EXPLOREAOPWOUNDAOPNECK,1227
EXPLOREAOPWOUNDAOPOFAOPCHEST,4610
"Ext ECG Recorder (ie, Holter), up to 48 hrs, Recording (incl connect, record, disconnect) 93225",620
EXTENDER BULLDOG LEAD LR-LED01,1643
EXTENDER FOR RETRACTOR PANNICULUS TRAXI,250
EXTENDER LEAD BIPOLAR 3.2MM TO IS-1,520
EXTENDER TUBE,789
EXTENSION GUIDEWIRE ASAHI,700
EXTENSION IPG PRECISION LINEAR,4425
EXTENSION IPG PRECISION LINEAR 35CM,4425
EXTENSION JAGTAIL GUIDEWIRE .035*200,493
EXTENSIVEAOPPROSTATEAOPSURGERY,9920
EXTERNAL CARDIOVERSION,1964
EXTERNAL RADIATION DOSIMETRY,536
EXTRACTOR 1/4-28 SINGLE USE FOR SHUKLA EXTRACTION SYSTEM,617
EXTRACTOR 4-WIRE ATLAS STONE 3.2 FR*115CM,1308
EXTRACTOR AR-1311D FASTAK,463
EXTRACTOR ATLAS STONE WIRE 1.7 FR*115CM,1308
EXTRACTOR BALLOON 6.8-5.0FR,760
EXTRACTOR BALLOON FUSION,1007
EXTRACTOR BALLOON QUATTRO FUSION 6.6FR 200CM 0.035IN,941
EXTRACTOR BASKET LITHOTRIPSY,1744
EXTRACTOR BASKET NCIRCLE TIPLESS 115CM 4 2.4 FR,1358
EXTRACTOR CAPTURA STONE 3.2 FR,1097
EXTRACTOR HELICAL STONE 3F,1097
EXTRACTOR KATZ FOREIGN BODY,308
EXTRACTOR NITINOL HELICAL STONE NFHSES-032115-3W-7FF-UDH,1326
EXTRACTOR PRO RX RETRIEVAL BALLOON 12-15MM,1078
EXTRACTOR PRO RX RETRIEVAL BALLOON 15-18MM,1078
EXTRACTOR PRO RX RETRIEVAL BALLOON 9-12MM,1078
EXTRACTOR STONE HELICAL NFORCE NITINAL 3-WIRE,1110
EXTRACTOR STONE NCIRCLE DELTA WIRE TIPLESS 1CM,1073
EXTRACTOR STONE NCIRCLE DELTA WIRE TIPLESS 2CM,1073
EXTRACTOR STONE NTRAP UMBRELLA 145CM OREVAL-908,1171
Extubation,327
Eye Culture,129
EZ Wrap for Nasal Cannula,6
F U ANGIO THRU EXIST CATH,2050
F18 FDG 45MCI OR LESS,692
Face Tent,5
FACET INJECTION,2740
Factor II Activity-LC,90
Factor II DNA Analysis-LC,265
Factor IX Activity-LC,294
Factor V Activity-LC,274
Factor V Leiden Mutation-LC,301
Factor VII Activity-LC,279
Factor VIII Activity-LC,279
Factor X Activity-LC,279
Factor XI Activity-LC,279
Factor XII Activity-LC,173
FAMILY PSYCHOTHERAPY W O PT (Therapist),225
FAMILY PSYCHOTHERAPY W PT (Therapist),225
FASCIAL DILATOR ALL SIZES,50
FCPS OVAL CUP ALWAYS-ON TIP TRACKED,2474
FCPS SERRATED CUP ALWAYS-ON TIP TRACKED,2474
"Fecal Fat, 72Hr Quantitative-LC",179
"Fecal Fat, Qualitative-LC",59
FEE CRYOLIFE PREMIUM-FREIGHT/DELIVERY,2328
FEE PROFESSIONAL INTRAOPERATIVE MONITORING,4707
FEE PROSTALAC KNEE MOLD USAGE,7362
FEE ULTRA DRIVE USAGE,3716
Felbamate (Felbatol)-LC,301
FEM POPL REVAS W ATHER,43899
FEM POPL REVAS W TLA,24443
FEM POPL REVASC STNT & ATHER,65208
FEM POPL REVASC W STENT,46140
FEM POPL REVASC W TLA,24443
FEM POPL REVASV W ATHER,43899
FEM POPL REVASV W STENT,46140
FEMORAL ATTUNE CR LT SZ 3 NAR,4284
FEMORAL ATTUNE CR LT SZ 4 NAR,4284
FEMORAL ATTUNE CR LT SZ 5 NAR,4736
FEMORAL ATTUNE CR LT SZ 6 NAR,4284
FEMORAL ATTUNE CR LT SZ 8,4736
FEMORAL ATTUNE CR RT SZ 3 NAR,4284
FEMORAL ATTUNE CR RT SZ 4 NAR,4284
FEMORAL ATTUNE CR RT SZ 5 NAR,4736
FEMORAL ATTUNE CR RT SZ 6 NAR,4491
FEMORAL ATTUNE CRUCIATE RETAINING CEMENTED LT SZ 3,4491
FEMORAL ATTUNE CRUCIATE RETAINING CEMENTED LT SZ 4,4491
FEMORAL ATTUNE CRUCIATE RETAINING CEMENTED LT SZ 5,4491
FEMORAL ATTUNE CRUCIATE RETAINING CEMENTED LT SZ 6,4491
FEMORAL ATTUNE CRUCIATE RETAINING CEMENTED LT SZ 7,4637
FEMORAL ATTUNE CRUCIATE RETAINING CEMENTED RT SZ 3,4491
FEMORAL ATTUNE CRUCIATE RETAINING CEMENTED RT SZ 4,4491
