PROC #,Procedure Description,IP Price,OP Price,Note (*)
1976,LEVETIRACETAM 500 MG/5 ML INTRAVENOUS SOLUTION,28.5,28.5,*
1977,ZINC SULFATE 220 MG (50 MG) CAPSULE,3,3,*
1978,METHYL SALICYLATE-MENTHOL 30 %-10 % TOPICAL CREAM,9,9,*
1979,SODIUM HYPOCHLORITE 0.125 % SOLUTION,14.5,14.5,*
1980,SITAGLIPTIN 50 MG TABLET,7.5,7.5,*
1981,ONDANSETRON HCL (PF) 4 MG/2 ML INJECTION SOLUTION,10,10,*
1982,FERROUS GLUCONATE 324 MG (38 MG IRON) TABLET,3,3,*
1983,"CALCIUM CARBONATE 600 MG (1,500 MG)-VITAMIN D3 400 UNIT TABLET",3,3,*
1984,"CARVEDILOL PHOSPHATE ER 10 MG CAPSULE,EXT.RELEASE24HR MULTIPHASE",14,14,*
1985,METRONIDAZOLE 500 MG TABLET,3,3,*
1986,FAT EMULSION 20 % IV LIPID RESUSCITATION KIT,289.5,289.5,*
1987,GENTAMICIN 100 MG/100 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,49,49,*
1988,SILVER NITRATE APPLICATORS 75 %-25 % TOPICAL STICK,55,55,*
1989,"HEPATITIS B IMMUNE GLOBULIN > 1,560 UNIT/5 ML INTRAMUSCULAR SOLUTION",3540,3540,*
1990,LIDOCAINE 2 % MUCOSAL JELLY IN APPLICATOR,9.5,9.5,*
1991,ZOLEDRONIC ACID 5 MG/100 ML IN MANNITOL 5 %-WATER INTRAVENOUS PIGGYBCK,2920.5,2920.5,*
1992,PEG 3350-ELECTROLYTES 236 GRAM-22.74 GRAM-6.74 GRAM-5.86 GRAM SOLUTION,18,18,*
1993,"NEOMYCIN 1.75 MG-POLYMYXIN 10,000 UNIT-GRAMICIDIN 0.025MG/ML EYE DROPS",500,500,*
1994,OXYCODONE 20 MG/ML ORAL CONCENTRATE,59,59,*
1995,INSULIN U-100 REGULAR HUMAN 100 UNIT/ML INJECTION SOLUTION,9,9,*
1996,KIT PREPARATION OF TC 99M-SESTAMIBI COMBO NO.1 IV SOLUTION,702.5,702.5,*
1997,GENTAMICIN SULFATE (PEDIATRIC) (PF) 20 MG/2 ML INJECTION SOLUTION,21.5,21.5,*
1998,FAMOTIDINE (PF) 20 MG/2 ML INTRAVENOUS SOLUTION,10.5,10.5,*
1999,AZTREONAM (AZACTAM) 1 G IN 50 ML NS LOADABLE MIXTURE,334,334,*
2000,HYDROMORPHONE 2 MG/ML INJECTION SOLUTION,14,14,*
2001,CHLOROPROCAINE (PF) 30 MG/ML (3 %) INJECTION SOLUTION,285,285,*
2002,NEBIVOLOL 5 MG TABLET,6,6,*
2003,FOSPHENYTOIN 100 MG PE/2 ML INJECTION SOLUTION,79.5,79.5,*
2004,ROCURONIUM 10 MG/ML IV SOLN 10 ML (FOR ANESTHESIA USE ONLY),62,62,*
2005,PAMIDRONATE 30 MG/10 ML (3 MG/ML) INTRAVENOUS SOLUTION,53.5,53.5,*
2006,"MEASLES,MUMPS,RUBELLA VACCINE LIVE(PF)1,000-12,500TCID50/0.5 ML SUBCUT",135.5,135.5,*
2007,PHENYTOIN 100 MG/4 ML ORAL SUSPENSION,3,3,*
2008,INSULIN PUMP (PT'S OWN) USING ASPART INSULIN (100 UNITS/ML),0,0,*
2009,MEPIVACAINE (PF) 20 MG/ML (2 %) INJECTION SOLUTION,54,54,*
2010,AMPICILLIN 1G/50ML NS LOADABLE MIXTURE,71,71,*
2011,AMPICILLIN 2 G/100 ML NS LOADABLE MIXTURE,80.5,80.5,*
2012,NICOTINE (POLACRILEX) 4 MG GUM,3,3,*
2013,CEFEPIME 2 GRAM/50 ML IN DEXTROSE 5 % INTRAVENOUS PIGGYBACK,239,239,*
2014,HYDROCORTISONE SOD SUCCINATE (PF) 100 MG/2 ML SOLUTION FOR INJECTION,109.5,109.5,*
2015,"HYALURONIDASE, HUMAN RECOMBINANT 150 UNIT/ML INJECTION SOLUTION",450.5,450.5,*
2016,MANNITOL 20 % INTRAVENOUS SOLUTION,159.5,159.5,*
2017,CEFTAZIDIME 1 GRAM SOLUTION FOR INJECTION,53,53,*
2018,NOREPINEPHRINE BITARTRATE 4 MG/250 ML (16 MCG/ML) IN DEXTROSE 5 % IV,120,120,*
2019,NEOSTIGMININE METHYLSULFATE 1MG/ML IV SOLN(CFMH ANESTHESIA USE ONLY),128.5,128.5,*
2020,ALTEPLASE (ACTIVASE) BOLUS FROM BAG,0,0,*
2021,CEFTRIAXONE 2 GRAM/50 ML IN DEXTROSE (ISO-OSM) INTRAVENOUS PIGGYBACK,192.5,192.5,*
2022,UREA 10 % LOTION,15,15,*
2023,HYDROCODONE 10 MG-ACETAMINOPHEN 325 MG TABLET,6,6,*
2024,AMIODARONE 150 MG IN 100 ML D5W LOADABLE MIXTURE,85.5,85.5,*
2025,GI COCKTAIL WITH DICYCLOMINE,3,3,*
2026,PERMETHRIN 5 % TOPICAL CREAM,91.5,91.5,*
2027,MAGIC MOUTHWASH  90 ML,10,10,*
2028,MAGIC MOUTHWASH W/ NYSTATIN 120 ML,11,11,*
2029,MIRACLE CREAM  60 GM,10,10,*
2030,HUM PROTHROMBIN CPLX (PCC) 4FACTOR 500 UNIT (400-620 UNIT) IV SOLUTION,23.5,23.5,*
2031,TPN ADULT,1009.5,1009.5,*
2032,RIVAROXABAN 15 MG TABLET,15,15,*
2033,FLUCONAZOLE IN NS 800MG/400ML IVPB (MIXTURE),172.5,172.5,*
2034,VANCOMYCIN MESSAGE - DOSED BY PHARMACY BASED ON LEVELS,0,0,*
2035,TOBRAMYCIN MESSAGE - DOSED BY PHARMACY BASED ON LEVELS,0,0,*
2036,GENTAMICIN MESSAGE - DOSED BY PHARMACY BASED ON LEVELS,0,0,*
2037,LAMINARIA - MED THICK,132,132,*
2038,LAMINARIA - THICK,132,132,*
2039,LORATADINE 5 MG/5 ML ORAL SOLUTION,5,5,*
2040,PROPOFOL 10 MG/ML IV EMUL 20ML,32.5,32.5,*
2041,"DIPH,PERTUS(ACEL),TET PEDI (PF) 25 LF UNIT-58 MCG-10 LF/0.5ML IM SUSP",296,296,*
2042,DEXMEDETOMIDINE 80 MCG/20 ML (4 MCG/ML) IN 0.9 % SODIUM CHLORIDE IV,18,18,*
2043,NICARDIPINE 20 MG/200 ML IN SODIUM CHLORIDE(ISO) INTRAVENOUS PIGGYBACK,809.5,809.5,*
2044,AMPICILLIN-SULBACTAM 1.5 G/50 ML NS LOADABLE MIXTURE,67,67,*
2045,AMPICILLIN-SULBACTAM 3 G/100 ML NS LOADABLE MIXTURE,117,117,*
2046,DEXAMETHASONE 1 MG/ML DROPS (CONCENTRATE),0.5,0.5,*
2047,"AMIODARONE 360 MG/200 ML (1.8 MG/ML) IN DEXTROSE, ISO-OSMOTIC IV",224.5,224.5,*
2048,VANCOMYCIN 1 G/250 ML NS LOADABLE MIXTURE,97.5,97.5,*
2049,LACTATED RINGERS IRRIGATION SOLUTION,5,5,*
2050,ERTAPENEM 1 G IN 50ML NS LOADABLE MIXTURE,857.5,857.5,*
2051,AZITHROMYCIN 500MG IN 250ML NS LOADABLE MIXTURE,90.5,90.5,*
2052,CATARACT MEDS,45.5,45.5,*
2053,METOCLOPRAMIDE 5 MG/ML INJECTION SOLUTION,11,11,*
2054,HYDROMORPHONE 1 MG/ML INJECTION SOLUTION,18,18,*
2055,DEXTROSE 40 % ORAL GEL,7.5,7.5,*
2056,CERTOLIZUMAB PEGOL 400 MG (200 MG X 2 VIALS) SUBCUTANEOUS KIT,10170.5,10170.5,*
2057,REGULAR INSULIN 100UNITS IN 100ML NS LOADABLE MIXTURE,49.5,49.5,*
2058,"NEOMYCIN-BACITRACN ZN-POLYMYX 3.5 MG-400 UNIT-5,000 UNIT/GRAM TOP OINT",22,22,*
2059,HYDROMORPHONE (PF) 10 MG/ML INJECTION SOLUTION,59.5,59.5,*
2060,MEROPENEM 500 MG INTRAVENOUS SOLUTION,171,171,*
2061,DOXEPIN 10 MG CAPSULE,3,3,*
2062,METHYLPREDNISOLONE SOD SUCC (PF) 500 MG/4 ML INTRAVENOUS SOLUTION,339.5,339.5,*
2063,ABCIXIMAB 10 MG/5 ML INTRAVENOUS SOLUTION,5713.5,5713.5,*
2064,FLUCONAZOLE 150 MG TABLET,3.5,3.5,*
2065,"HEPARIN (PORCINE) 25,000 UNIT/500 ML (50 UNIT/ML) IN DEXTROSE 5 % IV",105,105,*
2066,COLLAGENASE CLOSTRIDIUM HISTOLYTICUM 250 UNIT/GRAM TOPICAL OINTMENT,394,394,*
2067,RABIES IMMUNE GLOBULIN (PF) 300 UNIT/ML INTRAMUSCULAR SOLUTION,2361,2361,*
2068,OMEGA-3 ACID ETHYL ESTERS 1 GRAM CAPSULE,3,3,*
2069,DROPERIDOL 2.5 MG/ML INJECTION SOLUTION,64,64,*
2070,HEPATITIS B IMMUNE GLOBULIN GREATR THAN 312 UNIT/ML INTRAMUSCULAR SOLN,1035.5,1035.5,*
2071,INSULIN ASPART BOLUS FROM PATIENT'S OWN SQ PUMP(100 UNITS/ML),0,0,*
2072,DICYCLOMINE 10 MG/5 ML ORAL SOLUTION,2.5,2.5,*
2073,"BETAXOLOL 0.25 % EYE DROPS,SUSPENSION",1906.5,1906.5,*
2074,INSULIN PROTOCOL: BEDTIME CORRECTIVE COVERAGE,5,5,*
2075,INSULIN PROTOCOL: DECISION TREE,0,0,*
2076,INSULIN PROTOCOL: HYPOGLYCEMIA,5,5,*
2077,INSULIN PROTOCOL : CORRECTIVE COVERAGE,0,0,*
2078,INSULIN PROTOCOL : CONTINUOUS INFUSION,0,0,*
2079,INSULIN PROTOCOL: LANTUS OR LEVEMIR BASAL,0,0,*
2080,METHOHEXITAL 500 MG SOLUTION FOR INJECTION,590,590,*
2081,"RHO(D) IMMUNE GLOBULIN 1,500 UNIT (300 MCG)/2 ML INJECTION SYRINGE",755,755,*
2082,VECURONIUM BROMIDE 20 MG INTRAVENOUS SOLUTION,112.5,112.5,*
2083,PROMETHAZINE 25 MG/50 ML NS IVPB,11.5,11.5,*
2084,"BUPROPION HCL SR 100 MG TABLET,12 HR SUSTAINED-RELEASE",3,3,*
2085,NAIR FACE CREAM,52,52,*
2086,POLYETHYLENE GLYCOL 3350 17 GRAM/DOSE ORAL POWDER,17,17,*
2087,OXCARBAZEPINE 300 MG TABLET,3,3,*
2088,FENTANYL CITRATE-0.9%NACL (PF) 1250 MCG/25 ML IJ SPCA OPIOID TOLERANT,121,121,*
2089,"BRINZOLAMIDE 1 % EYE DROPS,SUSPENSION",1812,1812,*
2090,DORZOLAMIDE 2 % EYE DROPS,156,156,*
2091,SMOG ENEMA,172.5,172.5,*
2092,DICLOFENAC 1 % TOPICAL GEL,86,86,*
2093,VALSARTAN 40 MG TABLET,3,3,*
2094,NICOTINE (POLACRILEX) 2 MG GUM,3,3,*
2095,IOHEXOL 350 MG/ML IV SOLN,5,5,*
2096,CEFEPIME 1 G/50 ML D5W (LOADABLE MIXTURE),105,105,*
2097,CEFTRIAXONE(ROCEPHIN) 2G IN 50 ML D5W LOADABLE MIXTURE,165,165,*
2098,CEFTRIAXONE (ROCEPHIN) 1 G IN 50 ML D5W LOADABLE MIXTURE,72,72,*
2099,BARIUM SULFATE 96 % (W/W) ORAL POWDER FOR SUSPENSION,0,0,*
2100,BARIUM SULFATE 60 % ORAL CREAM,0,0,*
2101,SOD BICARB-CITRIC AC-SIMETH 2.21 GRAM-1.53 GRAM/4 GRAM GRANULES EFFERV,0,0,*
2102,BARIUM SULFATE 98 % ORAL POWDER FOR SUSPENSION,0,0,*
2103,"BARIUM SULFATE 105 % (W/V), 58 % (W/W) ORAL SUSPENSION",0,0,*
2104,GADOBENATE DIMEGLUMINE 529 MG/ML(0.1 MMOL/0.2 ML) INTRAVENOUS SOLUTION,82,82,*
2105,IOVERSOL 350 MG IODINE/ML INTRAVENOUS SYRINGE,5,5,*
2106,DILTIAZEM 125 MG/125 ML NS (LOADABLE MIXTURE),53.5,53.5,*
2107,"BARIUM SULFATE 2.1 % (W/V), 2.0 % (W/W) ORAL SUSPENSION",0,0,*
2108,IOVERSOL 350 MG IODINE/ML INTRAVENOUS SOLUTION,2,2,*
2109,IOHEXOL 300 MG IODINE/ML INTRAVENOUS SOLUTION,2.5,2.5,*
2110,BARIUM SULFATE 60 % (W/V) ORAL SUSPENSION,0,0,*
2111,IOTHALAMATE MEGLUMINE 17.2 % URETHRAL SOLUTION,2.5,2.5,*
2112,IODIXANOL 320 MG IODINE/ML INTRAVENOUS SOLUTION,5,5,*
2113,DIATRIZOATE MEGLUMINE-DIATRIZOATE SODIUM 66 %-10 % ORAL SOLUTION,2,2,*
2114,IOHEXOL 180 MG IODINE/ML INTRATHECAL SOLUTION,21.5,21.5,*
2115,BACITRACIN 500 UNIT/GRAM TOPICAL OINTMENT,21.5,21.5,*
2116,TEMAZEPAM 7.5 MG CAPSULE,56,56,*
2117,BRIMONIDINE 0.2 % EYE DROPS,43,43,*
2118,ARTIFICIAL SALIVA(CARBOXYMETHYLCELLULOSE-ELECTROLYTES) SPRAY PUMP,17,17,*
2119,CLINDAMYCIN 300 MG IN D5W LOADABLE MIXTURE,108,108,*
2120,DESFLURANE 100 % INHALATION LIQUID,0,0,*
2121,BECLOMETHASONE DIPROP 40 MCG/ACTUATION HFA BREATH ACTIVATED AEROSOL,1153,1153,*
2122,CEFEPIME 2 G/50 ML D5W (LOADABLE MIXTURE),166.5,166.5,*
2123,PANTOPRAZOLE 40 MG INTRAVENOUS SOLUTION,59.5,59.5,*
2124,PIPERACILLIN-TAZOBACTAM 4.5 G IVPB D5W LOADABLE MIXTURE,115,115,*
2125,HYDROXOCOBALAMIN 5 GRAM INTRAVENOUS SOLUTION,3750,3750,*
2126,PENTETATE INDIUM DISODIUM IN-111 1.5 MCI/1.5 ML INTRATHECAL SOLUTION,5984,5984,*
2127,PANTOPRAZOLE INFUSION 40 MG/100 ML NS,62.5,62.5,*
2128,"PANTOPRAZOLE 40 MG TABLET,DELAYED RELEASE",3,3,*
2129,ISOTOPE SODIUM PERTECH,210,210,*
2130,NS + MVI KIT FOR RALLY PACK (1000 ML NS + 10 ML MVI),138.5,138.5,*
2131,THIAMINE 200 MG  IN 100 ML NS (LOADABLE MIXTURE),104,104,*
2132,"EMPTY VIAFLEX BAG, NON-SPECIFIC VOLUME",0,0,*
2133,TC99M SULFUR COLLOID SOLUTION,550,550,*
2134,IBUPROFEN 800 MG/8 ML (100 MG/ML) INTRAVENOUS SOLUTION,84,84,*
2135,BARIUM SULFATE 700 MG TABLET,0,0,*
2136,TRIHEXYPHENIDYL 5 MG TABLET,3,3,*
2137,TOOT SWEET 24% ORAL LIQUID,9,9,*
2138,ALPRAZOLAM 1 MG TABLET,5,5,*
2139,DOXAZOSIN 2 MG TABLET,3,3,*
2140,BETHANECHOL CHLORIDE 10 MG TABLET,3,3,*
2141,"DESVENLAFAXINE SUCCINATE ER 50 MG TABLET,EXTENDED RELEASE 24 HR",16,16,*
2142,LEVETIRACETAM 500 MG/100 ML IN SODIUM CHLORIDE (ISO-OSM) IV PIGGYBACK,329,329,*
2143,KETAMINE 30 MG/3 ML (10 MG/ML) IN STERILE WATER INJECTION SYRINGE,60,60,*
2144,HYDROCORTISONE 1 % LOTION,101,101,*
2145,LITHIUM CARBONATE 150 MG CAPSULE,3,3,*
2146,"NYSTATIN-TRIAMCINOLONE 100,000 UNIT/GRAM-0.1 % TOPICAL OINTMENT",136.5,136.5,*
2147,LORAZEPAM 2 MG/ML ORAL CONCENTRATE,109.5,109.5,*
2148,NOREPINEPHRINE 8 MG IN 250 ML NS (LOADABLE UNASSEMBLED),453.5,453.5,*
2149,TRIFLUOPERAZINE 1 MG TABLET,8,8,*
2150,TRIMETHOPRIM 100 MG TABLET,3,3,*
2151,AZATHIOPRINE 50 MG TABLET,5,5,*
2152,CLOZAPINE 100 MG TABLET,11,11,*
2153,GUAIFENESIN 200 MG TABLET,3,3,*
2154,INDAPAMIDE 1.25 MG TABLET,3,3,*
2155,MEXILETINE 150 MG CAPSULE,3,3,*
2156,CLINDAMYCIN 300 MG/50 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,59.5,59.5,*
2157,IPRATROPIUM BROMIDE 0.03 % NASAL SPRAY,22.5,22.5,*
2158,METRONIDAZOLE 0.75 % TOPICAL GEL,214.5,214.5,*
2159,LIDOCAINE 5 % TOPICAL OINTMENT,841,841,*
2160,SOLIFENACIN 5 MG TABLET,15.5,15.5,*
2161,MONTELUKAST 4 MG CHEWABLE TABLET,3,3,*
2162,TRIFLUOPERAZINE 5 MG TABLET,14.5,14.5,*
2163,CLINDAMYCIN 75 MG/5 ML ORAL SOLUTION,1,1,*
2164,EPINEPHRINE ANAPHYLAXIS KIT,23,23,*
2165,RAMIPRIL 1.25 MG CAPSULE,3,3,*
2166,"BUPIVACAINE-EPINEPHRINE (PF) 0.25 %-1:200,000 INJECTION SOLUTION",34.5,34.5,*
2167,FONDAPARINUX 5 MG/0.4 ML SUBCUTANEOUS SOLUTION SYRINGE,441.5,441.5,*
2168,FONDAPARINUX 10 MG/0.8 ML SUBCUTANEOUS SOLUTION SYRINGE,664.5,664.5,*
2169,FONDAPARINUX 7.5 MG/0.6 ML SUBCUTANEOUS SOLUTION SYRINGE,263.5,263.5,*
2170,PRAMOXINE 1 % TOPICAL FOAM,403.5,403.5,*
2171,"QUETIAPINE ER 200 MG TABLET,EXTENDED RELEASE 24 HR",30.5,30.5,*
2172,"QUETIAPINE ER 50 MG TABLET,EXTENDED RELEASE 24 HR",15.5,15.5,*
2173,"LOTEPREDNOL ETABONATE 0.5 % EYE DROPS,SUSPENSION",1441,1441,*
2174,DABIGATRAN ETEXILATE 150 MG CAPSULE,9,9,*
2175,DABIGATRAN ETEXILATE 75 MG CAPSULE,9.5,9.5,*
2176,TACROLIMUS 1 MG CAPSULE,12,12,*
2177,PROCHLORPERAZINE EDISYLATE 10 MG/2 ML (5 MG/ML) INJECTION SOLUTION,173.5,173.5,*
2178,PHYTONADIONE (VITAMIN K1) 1 MG/0.5 ML INJECTION SOLUTION,113.5,113.5,*
2179,LEVOTHYROXINE 100 MCG INTRAVENOUS SOLUTION,830.5,830.5,*
2180,CALCIUM CHLORIDE 100 MG/ML (10 %) INTRAVENOUS SYRINGE,104.5,104.5,*
2181,"CHOLECALCIFEROL (VITAMIN D3) 1,000 UNIT TABLET",3,3,*
2182,PHENOBARBITAL 32.4 MG TABLET,5,5,*
2183,DEXMEDETOMIDINE IN 0.9 % NS 400 MCG/100 ML BOLUS FROM BAG,0,0,*
2184,REGADENOSON 0.4 MG/5 ML INTRAVENOUS SYRINGE,1504,1504,*
2185,ROSUVASTATIN 20 MG TABLET,14,14,*
2186,TOLVAPTAN 15 MG TABLET,669,669,*
2187,AZITHROMYCIN 500 MG INTRAVENOUS SOLUTION,48,48,*
2188,DOXYCYCLINE HYCLATE 100 MG INTRAVENOUS POWDER FOR SOLUTION,197,197,*
2189,COLCHICINE 0.6 MG TABLET,85,85,*
2190,BENZOCAINE-MENTHOL 15 MG-3.6 MG LOZENGES,3,3,*
2191,VANCOMYCIN 50 MG/ML ORAL SOLUTION,3,3,*
2192,LEVOFLOXACIN 250 MG TABLET,3,3,*
2193,LEVOFLOXACIN 500 MG TABLET,3,3,*
2194,LEVOFLOXACIN 250 MG/50 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,46,46,*
2195,LEVOFLOXACIN 500 MG/100 ML IN 5 % DEXTROSE INTRAVENOUS PIGGYBACK,66.5,66.5,*
2196,TC99M SODIUM PERTECHNETATE(TCO4),179.5,179.5,*
2197,DENOSUMAB 60 MG/ML SUBCUTANEOUS SYRINGE,4490,4490,*
2198,IRON DEXTRAN 50 MG/ML INJECTION SOLUTION,339.5,339.5,*
2199,INFUSION ADVERSE REACTIONS GUIDELINES (ADULT),0,0,*
2200,PERFLUTREN LIPID MICROSPHERES 1.1 MG/ML INTRAVENOUS SUSPENSION,1053,1053,*
2201,PERFLUTREN PROTEIN-TYPE A MICROSPHERES 0.22 MG/ML INTRAVENOUS SUSP,1053,1053,*
2202,CEFTRIAXONE 2 GRAM SOLUTION FOR INJECTION,80,80,*
2203,CEFTRIAXONE (ROCEPHIN) 1 G IN 50 ML NS LOADABLE MIXTURE,72,72,*
2204,AMPICILLIN-SULBACTAM 3 GRAM SOLUTION FOR INJECTION,39,39,*
2205,CEFAZOLIN 1 GRAM/50 ML IN DEXTROSE (ISO-OSMOTIC) INTRAVENOUS PIGGYBACK,54.5,54.5,*
2206,METHYLPREDNISOLONE 500 MG/100 ML NS LOADABLE MIXTURE,382,382,*
2207,METHYLPREDNISOLONE 1000 MG/100 ML NS LOADABLE MIXTURE,255.5,255.5,*
2208,MAGNESIUM SULFATE 2 GRAM/50 ML (4 %) IN WATER INTRAVENOUS PIGGYBACK,205.5,205.5,*
2209,CEFEPIME 1 G/50 ML NS (LOADABLE MIXTURE),105,105,*
2210,"EMPTY CONTAINER, PLASTIC BAG",0,0,*
2211,NIMODIPINE 30 MG CAPSULE,19.5,19.5,*
2212,VANCOMYCIN 750 MG/250 ML NS LOADABLE MIXTURE,97.5,97.5,*
2213,VANCOMYCIN 750 MG INTRAVENOUS SOLUTION,135.5,135.5,*
2214,LEVOFLOXACIN 750 MG TABLET,3,3,*
2215,MORPHINE 10 MG/ML INTRAVENOUS SOLUTION,14.5,14.5,*
2216,INSULIN REGULAR 100 UNITS/ML VIAL FOR PUMP REFILL,3,3,*
2217,ACYCLOVIR (ZOVIRAX) 500 MG IN 100 ML NS LOADABLE MIXTURE,61,61,*
2218,DOXYCYCLINE 100 MG/250 ML NS LOADABLE MIXTURE,239.5,239.5,*
2219,AZTREONAM 2 GRAM SOLUTION FOR INJECTION,542,542,*
2220,ICATIBANT 30 MG/3 ML SUBCUTANEOUS SYRINGE,25443,25443,*
2221,NAFCILLIN 2 G/100ML IN NS LOADABLE MIXTURE,204.5,204.5,*
2222,NAFCILLIN 1 G/100 ML IN NS LOADABLE MIXTURE,132.5,132.5,*
2223,NAFCILLIN 1 GRAM INTRAVENOUS SOLUTION,178,178,*
2224,"IMMUNE GLOB,GAMM(IGG) 10 %-PRO-IGA 0 TO 50 MCG/ML INTRAVENOUS SOLUTION",5775,5775,*
2225,MORPHINE 30 MG/30 ML (1 MG/ML) INTRAVENOUS PCA SYRINGE,140.5,140.5,*
2226,HYDROCORTISONE SOD SUCCINATE (PF) 250 MG/2 ML SOLUTION FOR INJECTION,202,202,*
2227,SODIUM BORATE-BORIC ACID-SODIUM CHLORIDE-WATER EYE WASH SOLN,19,19,*
2228,LEVETIRACETAM (KEPPRA) 500 MG/100ML NS LOADABLE MIXTURE,71,71,*
2229,GENTAMICIN 80 MG/NS 100 ML (LOADABLE MIXTURE),52,52,*
2230,MEROPENEM 1 G/50 ML NS LOADABLE MIXTURE,369,369,*
2231,MEROPENEM 500 MG/50 ML NS LOADABLE MIXTURE,369,369,*
2232,VALPROATE SODIUM 500 MG/100 ML NS LOADABLE MIXTURE,57.5,57.5,*
2233,HYDROCODONE 7.5 MG-ACETAMINOPHEN 325 MG TABLET,5,5,*
2234,RIVAROXABAN 20 MG TABLET,15,15,*
2235,CEFDINIR 300 MG CAPSULE,3,3,*
2236,FOSFOMYCIN TROMETHAMINE 3 GRAM ORAL PACKET,119,119,*
2237,TICAGRELOR 90 MG TABLET,10,10,*
2238,MAGNESIUM SULFATE 1 GRAM/100 ML IN DEXTROSE 5 % INTRAVENOUS PIGGYBACK,61,61,*
2239,TUBE FEEDING (ADULT),0,0,*
2240,TUBE FEEDING MODULAR,0,0,*
2241,GASTRIC RESIDUALS NURSING MESSAGE,0,0,*
2242,METRONIDAZOLE 0.75 % VAGINAL GEL,197.5,197.5,*
2243,EPINEPHRINE 1 MG/ML (1 ML) INJECTION SOLUTION,23.5,23.5,*
2244,PENICILLIN G POTASSIUM 5 MILLION UNIT SOLUTION FOR INJECTION,83.5,83.5,*
2245,TALC-CALAMINE TOPICAL POWDER,7.5,7.5,*
2246,MULTIVIT AND MINERALS-FERROUS GLUCONATE 9 MG IRON/15 ML ORAL LIQUID,5,5,*
2247,"BUPIVACAINE (PF) 0.5 % (5 MG/ML) IJ SOLN, 30 ML VIAL FOR ANES ONLY",18.5,18.5,*
2248,LIOTHYRONINE 25 MCG TABLET,3,3,*
2249,PHENYLEPHRINE 10 MG/100 ML INFUSION (ANESTHESIA USE ONLY),90,90,*
2250,SUFENTANIL CITRATE 50 MCG/ML IV SOLN 1 ML (FOR ANES ONLY),28.5,28.5,*
2251,LACTATED RINGERS IV SOLP 500 ML (FOR ANESTHESIA USE ONLY),42.5,42.5,*
2252,SODIUM CHLORIDE 0.9 % 0.9 % IV SOLP 250 ML (FOR ANESTH ONLY),42.5,42.5,*
2253," ALBUMIN, HUMAN 5 % 5 % IV SOLP 250 ML (FOR ANESTH ONLY)",419.5,419.5,*
2254,SODIUM CHLORIDE 0.9 % 0.9 % IV SOLP 1000 ML (FOR ANESTH USE ONLY),42.5,42.5,*
2255,SODIUM CHLORIDE 0.9 % 0.9 % IV SOLP 500 ML (FOR ANESTH USE ONLY),42.5,42.5,*
2256,ELECTROLYTE-R IV SOLP 1000 ML (FOR ANESTHESIA USE ONLY),42.5,42.5,*
2257,LACTATED RINGERS IV SOLP 1000 ML (FOR ANESTHESIA USE ONLY),42.5,42.5,*
2258,D5 % AND 0.9% NS IV SOLP 1000 ML (FOR ANESTH USE ONLY),42.5,42.5,*
2259,DEXTROSE 5%-0.2% NS IV SOLP 1000 ML(FOR ANES USE ONLY),73,73,*
2260,D5 %-0.45 %NS IV SOLP 1000 ML (FOR ANESTH USE ONLY),42.5,42.5,*
2261,ETOMIDATE 2 MG/ML IV SOLN 10 ML (FOR ANESTH USE ONLY),74.5,74.5,*
2262,PROPOFOL 10 MG/ML IV EMUL 50 ML (FOR ANESTH USE ONLY),201,201,*
2263,PROPOFOL 10 MG/ML IV EMUL 50 ML - MCG/KG/MIN (FOR ANESTH USE ONLY),88,88,*
2264,ROCURONIUM 10 MG/ML IV SOLN 5 ML (FOR ANESTHESIA USE ONLY),33.5,33.5,*
2265,EPINEPHRINE INFUSION 4MG/250ML (ANES ONLY),150,150,*
2266,PHENYLEPHRINE INFUSION 50MG/250ML (ANES ONLY),354,354,*
2267,NOREPINEPHRINE INFUSION 4MG/250ML (ANES ONLY),205.5,205.5,*
2268,EPHEDRINE SULFATE 50 MG/ML IJ SOLN 1 ML AMPULE (FOR ANESTH USE ONLY),338.5,338.5,*
2269,FENTANYL (PF) 50 MCG/ML IJ SOLN 2 ML (FOR ANES ONLY),13.5,13.5,*
2270,FENTANYL (PF) 50 MCG/ML IJ SOLN 5 ML (FOR ANES ONLY),19,19,*
2271,HYDROMORPHONE 0.5 MG/ML IN 0.9 % SODIUM CHLORIDE INTRAVENOUS SYRINGE,64,64,*
2272,HYDROMORPHONE 1 MG/ML INJECTION SYRINGE,28,28,*
2273,HYDROMORPHONE 0.5 MG/0.5 ML INJECTION SYRINGE,31,31,*
2274,INFLIXIMAB-DYYB 100 MG INTRAVENOUS SOLUTION,3269,3269,*
2275,CLOZAPINE 25 MG TABLET,5,5,*
2276,LIDOCAINE 4 % TOPICAL PATCH,16.5,16.5,*
2277,INSULIN SUBCUTANEOUS PUMP (PATIENT'S OWN DEVICE),0,0,*
2278,INSULIN REGULAR BOLUS(100 UNITS/ML) FROM PATIENT'S OWN SQ PUMP,0,0,*
2279,HEPATITIS B VIRUS VACCINE RECOMB (PF) 10 MCG/0.5 ML IM SYRINGE,59,59,*
2280,FLUORESCEIN 0.25 %-PROPARACAINE 0.5 % EYE DROPS,414,414,*
