"Dept Num","Dept Desc","Charge Code","Description","Rev Code","CPT","Description","Price"
"015"," LABORATORY",15000578,"CULTURE TB AFB OR MYCOBACTERIAL",300,"87116","MYCOBACTERIA CULTURE",70.11
"015"," LABORATORY",15000579,"IMMUNOASSAY HEP Be ANTIGEN",300,"87350","HEPATITIS BE AG IA",74.45
"015"," LABORATORY",15000580,"IMMUNOASSAY SHIG-LIKE TOXIN",300,"87427","SHIGA-LIKE TOXIN AG IA",76.77
"015"," LABORATORY",15000581,".NEISSERIA GONORRHOEAE QUANT DNA RNA",300,"87591","N.GONORRHOEAE DNA AMP PROB",211.71
"015"," LABORATORY",15000582,"PRIMIDONE",301,"80188","ASSAY OF PRIMIDONE",107.02
"015"," LABORATORY",15000584,"ALLERGEN PROFILE MILK 601856",300,,,0
"015"," LABORATORY",15000585,"ALLERGEN ALPHA GALACTOSE PANEL 807003",300,,,0
"015"," LABORATORY",15000586,"ALLERGEN GELATIN IGE 602843",302,"86003","ALLERGEN SPECIFIC IGE",33.73
"015"," LABORATORY",15000603,"AFP TUMOR MARKER 2253",301,"82105","ALPHA-FETOPROTEIN SERUM",160.23
"015"," LABORATORY",15000604,"C DIFF GENE NAA 183988",306,"87493","C DIFF AMPLIFIED PROBE",197.29
"015"," LABORATORY",15000610,"CORTISOL CHALLENGE 140761 (2 SPECIMENS)",301,"82533","TOTAL CORTISOL",209.38
"015"," LABORATORY",15000611,"24 HR URINE 5 HIAA 4069",301,"83497","ASSAY OF 5-HIAA",82.59
"015"," LABORATORY",15000612,"PAP IMAGE GUIDED  AUTOMATED 193000",310,"88175","CYTOPATH C/V AUTO FLUID REDO",172.21
"015"," LABORATORY",15000613,"FACTOR IX 086298",305,"85250","CLOT FACTOR IX PTC/CHRSTMAS",122.14
"015"," LABORATORY",15000616,"ANTITHROMBIN III 015040",305,"85300","ANTITHROMBIN III ACTIVITY",185
"015"," LABORATORY",15000617,"CALCITONIN SERUM 004895",301,"82308","ASSAY OF CALCITONIN",304.5
"015"," LABORATORY",15000619,"HEPATITIS B CORE AB IGG IGM 98418",302,,,0
"015"," LABORATORY",15000620,"GENTAMICIN PEAK",301,"80170","ASSAY OF GENTAMICIN",156.52
"015"," LABORATORY",15000622,"METHYLMALONIC ACID  SERUM 706961",301,"83921","ORGANIC ACID SINGLE QUANT",275.5
"015"," LABORATORY",15000625,"BORDATELLA PERTUSSIS ANTIBODIES 164541",300,"86615","BORDETELLA ANTIBODY",620.74
"015"," LABORATORY",15000626,"FACTOR VII 800599",305,"85280","CLOT FACTOR XII HAGEMAN",185
"015"," LABORATORY",15000627,"PAP W/RFX TO HR HPV ASC-U 194074",310,"88175","CYTOPATH C/V AUTO FLUID REDO",172.21
"015"," LABORATORY",15000633,"IMMUNOGLOBULIN E 002170",301,"82785","ASSAY OF IGE",105.86
"015"," LABORATORY",15000634,"VITAMIN B7 BIOTIN 070097",300,"84591","ASSAY OF NOS VITAMIN",220
"015"," LABORATORY",15000651,"HEPATITIS B CORE AB 6718",300,"86704","HEP B CORE ANTIBODY TOTAL",77.94
"015"," LABORATORY",15000652,"VITAMIN D 25 HYDROXY 081950",301,"82306","VITAMIN D 25 HYDROXY",216.04
"015"," LABORATORY",15000653,"PTH INTACT PROFILE + CALCIUM 54601",301,,,0
"015"," LABORATORY",15000654,"ALLERGEN PROFILE IGE RESP AREA 2 602628",301,,,0
"015"," LABORATORY",15000660,"BORDATELLA PERTUSSIS DNA PCR 138677",300,"87798","DETECT AGENT NOS DNA AMP",211.71
"015"," LABORATORY",15000661,"LACTIC ACID,PLASMA",301,"83605","ASSAY OF LACTIC ACID",102
"015"," LABORATORY",15000662,"ARSENIC PROFILE URINE 007039",301,,,
"015"," LABORATORY",15000663,"METALLOID SCREEN 009985",301,"82175","ASSAY OF ARSENIC",181.23
"015"," LABORATORY",15000666,"HYPERSENSITIVITY PNEUMONITIS 660670",300,,,0
"015"," LABORATORY",15000668,"CORTISOL URINE FREE(HPLC) 004432 24HR",301,"82530","CORTISOL FREE",107.02
"015"," LABORATORY",15000674,"TISSUE TRANSGLUTAMINASE IGG 164988",301,"83516","IMMUNOASSAY NONANTIBODY",74.45
"015"," LABORATORY",15000687,"CLIENT DRUG SCREEN COLLECTION",300,"99000","SPECIMEN HANDLING OFFICE-LAB",20
"015"," LABORATORY",15000688,"CLIENT DRUG SCREEN QUEST",300,"80307","DRUG TEST PRSMV CHEM ANLYZR",45
"015"," LABORATORY",15000689,"CLIENT BREATH ALCOHOL TEST",300,"82075","ASSAY OF BREATH ETHANOL",40
"015"," LABORATORY",15000696,"AEROBIC BACTERIAL CULTURE 008649",306,"87070","CULTURE OTHR SPECIMN AEROBIC",55.84
"015"," LABORATORY",15000697,".ANTIBODY WEST NILE IgM",300,"86788","WEST NILE VIRUS AB IGM",98.59
"015"," LABORATORY",15000702,"UREA BREATH 180836",300,"83013","H PYLORI (C-13) BREATH",432.73
"015"," LABORATORY",15000703,"SOYBEAN ALLERGEN IGE 602547",302,"86003","ALLERGEN SPECIFIC IGE",33.73
"015"," LABORATORY",15000704,".THYROGLOBULIN  ANTIBODY",300,"86800","THYROGLOBULIN ANTIBODY",106.37
"015"," LABORATORY",15000705,"THYROGLOBULIN COMP W/ANTI-TG&RFLX 500540",300,,,0
"015"," LABORATORY",15000706,". OVA & PARASITES SMEAR",300,"87177","OVA AND PARASITES SMEARS",68.54
"015"," LABORATORY",15000707,".OVA & PARASITES STAIN",300,"87209","SMEAR COMPLEX STAIN",122.1
"015"," LABORATORY",15000709,"GROUP B STREP W/REFLEX 188135",306,"87081","CULTURE SCREEN ONLY",63.35
"015"," LABORATORY",15000710,"YEAST IGE F045 602567",302,"86003","ALLERGEN SPECIFIC IGE",33.73
"015"," LABORATORY",15000727,"ALPHA GAL IGE 806562",300,"86008",,75.88
"015"," LABORATORY",15000763,"LIPOPROTEIN A 120188",301,"83695","ASSAY OF LIPOPROTEIN(A)",123.62
"015"," LABORATORY",15000767,"ANTIMYELOPEROXIDASE (MPO) AB 163840",301,"83520","IMMUNOASSAY QUANT NOS NONAB",149.5
"015"," LABORATORY",15000772,"RPR WITH REFLEX 012005",302,"86592","SYPHILIS TEST NON-TREP QUAL",25.59
"015"," LABORATORY",15000773,"DEAMINATED GLIADIN AB IGG 161687",301,"83516","IMMUNOASSAY NONANTIBODY",148.9
"015"," LABORATORY",15000778,"FACTOR V LEIDEN MUTATION 511154",300,"81241","F5 GENE",228.88
"015"," LABORATORY",15000801,"MYOGLOBIN, URINE 003079",301,"83874","ASSAY OF MYOGLOBIN",85.82
"015"," LABORATORY",15000811,"INSULIN AND C PEPTIDE SERUM 213660",301,,,0
"015"," LABORATORY",15000812,"CYCLIC CITRULLINATED PEPTIDE IGG/A164914",300,"86200","CCP ANTIBODY",83.75
"015"," LABORATORY",15000815,"HEMOGLOBIN",305,"85018","HEMOGLOBIN",15.13
"015"," LABORATORY",15000819,"INFLAMMATORY BOWL DISEASE 164830",302,,,0
"015"," LABORATORY",15000821,"TYPE AND SCREEN",302,,,0
"015"," LABORATORY",15000823,"REVERSE T3 070104",301,"84482","T3 REVERSE",101.2
"015"," LABORATORY",15000825,"MAGNESIUM RBC 80283",301,"83735","ASSAY OF MAGNESIUM",117
"015"," LABORATORY",15000827,"CTX SERUM 500089",301,"82523","COLLAGEN CROSSLINKS",251.5
"015"," LABORATORY",15000828,"HEPATITIS C GENOTYPE 550475",306,"87902","GENOTYPE DNA/RNA HEP C",2284.81
"015"," LABORATORY",15000831,"HEPATITIS PROFILE X 235473",300,,,0
"015"," LABORATORY",15000832,"RAPID HIV(FOR NEEDLESTICK SOURCE)",302,"86701","HIV-1ANTIBODY",84.84
"015"," LABORATORY",15000833,"GIARDIA EIA WITH O&P 188110",300,,,0
"015"," LABORATORY",15000842,"FACTOR II DNA ANALYSIS 511162",300,"81240","F2 GENE",343.75
"015"," LABORATORY",15000845,"OCCULT BLOOD DIAGNOSTIC",301,"82272","OCCULT BLD FECES 1-3 TESTS",32.3
"015"," LABORATORY",15000847,"PROINSULIN ICMA 500722",300,"84206","ASSAY OF PROINSULIN",344
"015"," LABORATORY",15000848,"CRYPTOSPORIDIUM EIA 183020",300,"87328","CRYPTOSPORIDIUM AG IA",135
"015"," LABORATORY",15000853,"HEMATOCRIT",300,"85014","HEMATOCRIT",15.13
"015"," LABORATORY",15000862,"PSA SCREENING",301,"84152","ASSAY OF PSA COMPLEXED",111.18
"015"," LABORATORY",15000863,"RENAL FUNCTION PANEL",301,"80069","RENAL FUNCTION PANEL",86.19
"015"," LABORATORY",15000864,"OCCULT BLOOD TRIPLE SCREEN (OUTPATIENT)",301,"82270","OCCULT BLOOD FECES",32.3
"015"," LABORATORY",15000872,"PROTEIN C ACTIVITY CHROMOGENIC 500463",305,"85303","CLOT INHIBIT PROT C ACTIVITY",212
"015"," LABORATORY",15000876,"ALLERGEN PROFILE MOLD X12  062448",302,"86003","ALLERGEN SPECIFIC IGE",404.76
"015"," LABORATORY",15000882,"COPPER 001586 (SERUM OR PLASMA)",301,"82525","ASSAY OF COPPER",118.51
"015"," LABORATORY",15000886,"SIROLIMUS (RAPAMUNE) 716712",301,"80195","ASSAY OF SIROLIMUS",246
"015"," LABORATORY",15000888,"HEREDITARY HEMOCHROMATOSIS DN 511345",300,"81256","HFE GENE",419
"015"," LABORATORY",15000890,"HCV QUALITATIVE RNA 550713",300,"87521","HEPATITIS C PROBE&RVRS TRNSC",492.5
"015"," LABORATORY",15000891,"HEAVY METAL URINE II 070813",301,,,0
"015"," LABORATORY",15000914,"ANGIOTENSIN CONVERTING ENZYME 010116 ACE",301,"82164","ANGIOTENSIN I ENZYME TEST",155
"015"," LABORATORY",15000916,"KEPPRA LEVEL 716936 (LEVETIRACETAM)",301,"82542","COL CHROMOTOGRAPHY QUAL/QUAN",164.5
"015"," LABORATORY",15000922,"ASPEGILLUS NIGER IGG 660050",302,"86606","ASPERGILLUS ANTIBODY",96.55
"015"," LABORATORY",15000923,"PREALBUMIN 016931",301,"84134","ASSAY OF PREALBUMIN",94.22
"015"," LABORATORY",15000924,"HEPATITIS A TOTAL ANTIBODY 006726",302,"86708","HEPATITIS A ANTIBODY",79.1
"015"," LABORATORY",15000926,"HEMATOPATHOLOGY CONSULT 005300",305,"85060","BLOOD SMEAR INTERPRETATION",136.1
"015"," LABORATORY",15000927,"CA 19-9:CANCER ANTIGEN 19-9 002261",302,"86301","IMMUNOASSAY TUMOR CA 19-9",133.77
"015"," LABORATORY",15000943,"VITAMIN B1 WHOLE BLOOD 121186",301,"84425","ASSAY OF VITAMIN B-1",159.37
"015"," LABORATORY",15000945,"GAD AUTOANTIBODY 143008",301,"83519","RIA NONANTIBODY",310.5
"015"," LABORATORY",15000946,"MERCURY BLOOD 085324",301,"83825","ASSAY OF MERCURY",202.5
"015"," LABORATORY",15000947,"CADMIUM",301,"83825","ASSAY OF MERCURY",153.12
"015"," LABORATORY",15000987,"PROTEIN RANDOM URINE TEST 013664",301,"84156","ASSAY OF PROTEIN URINE",40.84
"015"," LABORATORY",15000989,"PROTEIN ELECTRO W/INTERP SERUM 225920",301,,,0
"015"," LABORATORY",15000992,"URINE CYTOLOGY 009068",300,"88112","CYTOPATH CELL ENHANCE TECH",670.84
"015"," LABORATORY",15000999,"LAB MISCELLANEOUS",300,,,0
"015"," LABORATORY",15001004,"ALLERGEN PROFILE, MINI-PANEL 649749",300,"86003","ALLERGEN SPECIFIC IGE",33.73
"015"," LABORATORY",15001005,".ALLERGEN PROFILE, BASIC FOOD 660423",302,"86005","ALLERGEN SPECIFIC IGE",33.73
"015"," LABORATORY",15001007,"RHEUMATOID PROFILE B #97279 ASO",300,,,0
"015"," LABORATORY",15001008,"EGG WHOLE IGE 602528",300,"86003","ALLERGEN SPECIFIC IGE",33.73
"015"," LABORATORY",15001009,"SHELLFISH ALLERGEN PROFILE 062695",300,"86003","ALLERGEN SPECIFIC IGE",230
"015"," LABORATORY",15001010,"WHEAT IGE 602459",300,"86003","ALLERGEN SPECIFIC IGE",33.73
"015"," LABORATORY",15001011,"MILK IGE 602453",300,"86003","ALLERGEN SPECIFIC IGE",33.73
"015"," LABORATORY",15001330,"EPSTEIN BARR VIRUS ACUTE 216655",300,,,0
"015"," LABORATORY",15001331,"RESPIRATORY PATHOGEN PROFILE PCR 139650",300,,,0
"015"," LABORATORY",15001332,".CHLAMYDIA PNEUMONIAEAMP PROBE",300,"87486","CHYLMD PNEUM DNA AMP PROBE",300
"015"," LABORATORY",15001333,"RESPIRATORY VIRUS NAA",300,"87633","RESP VIRUS 12-25 TARGETS",2321
"015"," LABORATORY",15002124,"URINALYSIS W/O REFLEX CULTURE",300,"81003","URINALYSIS AUTO W/O SCOPE",33
"015"," LABORATORY",15079001,".1500079 TIBC",300,"83550","IRON BINDING TEST",55.84
"015"," LABORATORY",15083516,"IMMUNOASSAY FOR ANALYTE QUAL/SEMIQUAL",301,"83516","IMMUNOASSAY NONANTIBODY",74.45
"015"," LABORATORY",15086480,"QUANTIFERON TB GOLD INCUBATED 182893",300,"86480","TB TEST CELL IMMUN MEASURE",615.06
"015"," LABORATORY",15086671,".ANTIBODY FUNGUS NOS",302,"86671","FUNGUS NES ANTIBODY",79.1
"015"," LABORATORY",15087661,"TRICHOMONAS VAGINALIS NAA 188052",306,"87661","TRICHOMONAS VAGINALIS AMPLIF",167.04
"015"," LABORATORY",15092001,"OVA & PARASITES STOOL 008623",300,,,0
"015"," LABORATORY",15131002,".15131001 HEXAGNAL PHOS PLTLT NEU",305,"85598","HEXAGNAL PHOSPH PLTLT NEUTRL",44.58
"015"," LABORATORY",15131003,".15131001 C REACTIVE PROTEIN QUANT",300,"85610","PROTHROMBIN TIME",25.59
"015"," LABORATORY",15131004,"RUSSEL VIPER VENOM TIME UNDILUTED",300,"85613","RUSSELL VIPER VENOM DILUTED",61.65
"015"," LABORATORY",15131005,".15131001 THROMBIN TIME PLASMA",300,"85670","THROMBIN TIME PLASMA",22.1
"015"," LABORATORY",15131006,".15131001 PARTIAL THROMBOPLASTIN TIME",305,"85730","THROMBOPLASTIN TIME PARTIAL",38.39
"015"," LABORATORY",15131007,".15131001 THROMBOPLASTIN TIME PARTIAL",305,"85732","THROMBOPLASTIN TIME PARTIAL",41.88
"015"," LABORATORY",15131008,".15131001 BETA 2 GLYCOPROTEIN ANT",300,"86146","BETA-2 GLYCOPROTEIN ANTIBODY",148.9
"015"," LABORATORY",15131009,".15131001 CARDIOLIPIN ANTIBODY EA IG",300,"86147","CARDIOLIPIN ANTIBODY EA IG",148.9
"015"," LABORATORY",15131010,"NMR LIPID PROFILE 884247",300,,,0
"015"," LABORATORY",15131011,"CULTURE STOOL 008144",306,,,0
"015"," LABORATORY",15131012,"HERPES SIMPLEX 1/2 IGG 164922 REFLEX",300,,,0
"015"," LABORATORY",15131013,"FUNGUS CULTURE 188243",300,,,0
"015"," LABORATORY",15131014,"CYCLOSPORA SMEAR STOOL  183148",300,,,0
"015"," LABORATORY",15184001,"ASO SCREEN",300,"86063","ANTISTREPTOLYSIN O SCREEN",37.22
"015"," LABORATORY",15184002,".15184001 CRP",300,"86140","C-REACTIVE PROTEIN",33.73
"015"," LABORATORY",15184004,".15184001 URIC ACID BLOOD",301,"84550","ASSAY OF BLOOD/URIC ACID",29.08
"015"," LABORATORY",15203002,"IMMUNOELECTROPHORESIS URINE",301,"84165","PROTEIN E-PHORESIS SERUM",40.84
"015"," LABORATORY",15330001,".15000330 EPSTEIN BARR NUCLEAR AG",300,"86664","EPSTEIN-BARR NUCLEAR ANTIGEN",98.88
"015"," LABORATORY",15330002,".15000330 EPSTEIN BARR VCA",300,"86665","EPSTEIN-BARR CAPSID VCA",116.33
"015"," LABORATORY",15330003,".15000330 EPSTEIN BARR VCA",300,"86665","EPSTEIN-BARR CAPSID VCA",116.33
"015"," LABORATORY",15330005,"EHRLICHIA",300,"86666","EHRLICHIA ANTIBODY",65.14
"015"," LABORATORY",15359001,".15000359 HEPATITIS A IgA ANTIBODY",300,"86709","HEPATITIS A IGM ANTIBODY",303
"015"," LABORATORY",15359002,".15000359 HEPATITIS B SURF AG",300,"87340","HEPATITIS B SURFACE AG IA",66.31
"015"," LABORATORY",15374001,".15000374 FERRITIN",301,"82728","ASSAY OF FERRITIN",87.27
"015"," LABORATORY",15374002,".15000374 FOLIC ACID",301,"82746","ASSAY OF FOLIC ACID SERUM",94.22
"015"," LABORATORY",15374003,".15000374 IRON SERUM",301,"83540","ASSAY OF IRON",41.88
"015"," LABORATORY",15374004,".15000374 TIBC",301,"83550","IRON BINDING TEST",55.84
"015"," LABORATORY",15374005,".15000374 RETICULOCYTE AUTO",300,"85045","AUTOMATED RETICULOCYTE COUNT",25.59
"015"," LABORATORY",15374006,".15000374 CBC W/DIFF",300,"85025","COMPLETE CBC W/AUTO DIFF WBC",58.79
"015"," LABORATORY",15482784,"IMMUNOGLOBULINS IGA,IGE,IGG, OR IGM",301,"82784","ASSAY IGA/IGD/IGG/IGM EACH",177.99
"015"," LABORATORY",15483516,"IMMUNOASSAY FOR ANALYTE",301,"83516","IMMUNOASSAY NONANTIBODY",74.45
"015"," LABORATORY",15666001,".IMMUNO DIFFUSION  660670",300,"86331","IMMUNODIFFUSION OUCHTERLONY",76.77
"015"," LABORATORY",15666003,".BACTERIUM ANTIBODY NOS 660670",300,"86609","BACTERIUM ANTIBODY",82.59
"015"," LABORATORY",15666004,".FUNGUS ANTIBODY NOS 660670",300,"86671","FUNGUS NES ANTIBODY",79.1
"015"," LABORATORY",15666005,".ANTIBODY ACTINOMYCES 660670",300,"86602","ANTINOMYCES ANTIBODY",65.14
"015"," LABORATORY",55555555,"LAB CORP DRAW TRACKING",300,,,0
"016"," VASCULAR LAB",16000100,"VL CAROTID BILATERAL",921,"93880","EXTRACRANIAL BILAT STUDY",792.6
"016"," VASCULAR LAB",16000102,"VL ALE ASLE",921,"93923","UPR/LXTR ART STDY 3+ LVLS",544.32
"016"," VASCULAR LAB",16000103,"VL ALE DUPLEX BILATERAL",921,"93925","LOWER EXTREMITY STUDY",763.36
"016"," VASCULAR LAB",16000108,"VL AUE ASLE",921,"93923","UPR/LXTR ART STDY 3+ LVLS",544.32
"016"," VASCULAR LAB",16000114,"VL VLE DUPLEX BILATERAL",921,"93970","EXTREMITY STUDY",1071.81
"016"," VASCULAR LAB",16000117,"VL VLE DUPLEX-RT LIMITED",921,"93971","EXTREMITY STUDY",713.63
"016"," VASCULAR LAB",16000124,"VL VLE DUPLEX-LT LIMITED",921,"93971","EXTREMITY STUDY",713.63
"016"," VASCULAR LAB",16000128,"VL VUE DUPLEX-LT LIMITED",921,"93971","EXTREMITY STUDY",713.63
"017"," ER TECH",170004,"EMERG DEPT LEVEL 5",450,"99285","EMERGENCY DEPT VISIT",1408.82
"017"," ER TECH",1700019,"BLOOD ADMIN or MONITOR",391,"36430","BLOOD TRANSFUSION SERVICE",1560.98
"017"," ER TECH",1700031,"CARDIAC MONITOR WO INTERPRETATION",730,"93041","RHYTHM ECG TRACING",165.13
"017"," ER TECH",1700047,"EMERG DEPT LEVEL 1",450,"99281","EMERGENCY DEPT VISIT",171.96
"017"," ER TECH",1700048,"EMERG DEPT LEVEL 2",450,"99282","EMERGENCY DEPT VISIT",311.58
"017"," ER TECH",1700049,"EMERG DEPT LEVEL 3",450,"99283","EMERGENCY DEPT VISIT",514.25
"017"," ER TECH",1700050,"EMERG DEPT LEVEL 4",450,"99284","EMERGENCY DEPT VISIT",907.75
"017"," ER TECH",1700052,"EMERG DEPT LEVEL 6    CRITICAL CARE",450,"99291","CRITICAL CARE FIRST HOUR",1961.96
"017"," ER TECH",1700064,"CENTRAL LINE FLUSH",761,"96523","IRRIG DRUG DELIVERY DEVICE",74.14
"017"," ER TECH",1700065,"CHEST TUBE PLACEMENT",450,"32551","INSERTION OF CHEST TUBE",1455.57
"017"," ER TECH",1700069,"CATHETER INSERTION  FOLEY",450,"51702","INSERT TEMP BLADDER CATH",294.75
"017"," ER TECH",1700070,"CATHETER INSERTION   STRAIGHT",450,"51701","INSERT BLADDER CATHETER",294.75
"017"," ER TECH",1700073,"PEG TUBE INSERTION",761,"43760","CHANGE GASTROSTOMY TUBE",551.28
"017"," ER TECH",1700079,"PARACENTESIS WITH IMAGE GUIDE",761,"49083","ABD PARACENTESIS W/IMAGING",1010
"017"," ER TECH",1736680,"NEEDLE PLACEMENT FOR INTAOSSEOUS INF",450,"36680","INSERT NEEDLE BONE CAVITY",1294.92
"017"," ER TECH",10000071,"INTRAVENOUS INFUS HYDRATION INITIAL  30",260,"96360","HYDRATION IV INFUSION INIT",412.86
"017"," ER TECH",10000072,"INTRAVENOUS INFUSION HYDRATION ADDL HR",260,"96361","HYDRATE IV INFUSION ADD-ON",131.24
"017"," ER TECH",10000073,"IV INFUSION THER PROP DIAG UP TO 1 HR",260,"96365","THER/PROPH/DIAG IV INF INIT",504.46
"017"," ER TECH",10000074,"IV INFUSION, THER/PROP/DIAG ADD'L HOUR",260,"96366","THER/PROPH/DIAG IV INF ADDON",168.15
"017"," ER TECH",10000075,"IV INFUSION, ADD'L SEQ INF, UP TO 1 HOUR",260,"96367","TX/PROPH/DG ADDL SEQ IV INF",277.52
"017"," ER TECH",10000076,"IV INFUSION, EACH CONCURRENT INFUSION",260,"96368","THER/DIAG CONCURRENT INF",161.32
"017"," ER TECH",10000078,"IV PUSH SINGLE SUBSTANCE",260,"96374","THER/PROPH/DIAG INJ IV PUSH",375.95
"017"," ER TECH",10000079,"IV PUSH EACH ADDL SEQ NEW SUBSTANCE",260,"96375","TX/PRO/DX INJ NEW DRUG ADDON",174.99
"017"," ER TECH",10000080,"IV PUSH, EACH ADD'L SEQ SAME SUBSTANCE",260,"96376","TX/PRO/DX INJ SAME DRUG ADON",205.07
"018"," MRI",18000104,"MRI BRAIN W/O CONTRAST",611,"70551","MRI BRAIN STEM W/O DYE",2751.13
"018"," MRI",18000110,"MRI SPINE CERV W/O CONTRAST",612,"72141","MRI NECK SPINE W/O DYE",2751.13
"018"," MRI",18000112,"MRI SPINE CERV W/WO CONTRAST",612,"72156","MRI NECK SPINE W/O & W/DYE",2450.44
"018"," MRI",18000113,"MRI SPINE THOR W/O CONTRAST",612,"72146","MRI CHEST SPINE W/O DYE",3053.69
"018"," MRI",18000116,"MRI SPINE LUM W/O CONTRAST",612,"72148","MRI LUMBAR SPINE W/O DYE",2826.77
"018"," MRI",18000118,"MRI SPINE LUM W/WO CONTRAST",612,"72158","MRI LUMBAR SPINE W/O & W/DYE",6111.39
"018"," MRI",18000122,"MRI UP EX W/O CONTRAST",610,"73218","MRI UPPER EXTREMITY W/O DYE",2063.46
"018"," MRI",18000125,"MRI UP EX JT W/O CONTRAST",610,"73221","MRI JOINT UPR EXTREM W/O DYE",2751.13
"018"," MRI",18000128,"MRI LOW EX W/O CONTRAST",614,"73718","MRI LOWER EXTREMITY W/O DYE",2142.49
"018"," MRI",18000131,"MRI LOW EXT JT W/O CONTRAST",610,"73721","MRI JNT OF LWR EXTRE W/O DYE",2751.13
"018"," MRI",18000134,"MRI ABDOMEN W/O CONTRAST",610,"74181","MRI ABDOMEN W/O DYE",2063.46
"018"," MRI",77700128,"MRI LOW EX W/O CONTRAST",614,"73718","MRI LOWER EXTREMITY W/O DYE",2142.49
"019"," BONE DENSITY",19000100,"DEXA-BONE DENSITY STUDY",320,"77080","DXA BONE DENSITY AXIAL",672.05
"020"," RADIOLOGY",200003,"ESOPHAGUS",320,"74220","CONTRAST X-RAY ESOPHAGUS",422.96
"020"," RADIOLOGY",200004,"GI TR W  AIR & KUB",320,"74247","CONTRST X-RAY UPPR GI TRACT",604.92
"020"," RADIOLOGY",200005,"GI TRACT W SMALL BOWEL",320,"74249","CONTRST X-RAY UPPR GI TRACT",604.92
"020"," RADIOLOGY",2000021,"FACIAL BONES less than 3 VIEWS",320,"70140","X-RAY EXAM OF FACIAL BONES",238.19
"020"," RADIOLOGY",2000022,"FACIAL BONES 3 VWS",320,"70150","X-RAY EXAM OF FACIAL BONES",238.19
"020"," RADIOLOGY",2000023,"NASAL BONES 3 VWS",320,"70160","X-RAY EXAM OF NASAL BONES",238.19
"020"," RADIOLOGY",2000027,"SINUSES 3 VWS",320,"70220","X-RAY EXAM OF SINUSES",238.19
"020"," RADIOLOGY",2000036,"ABD SINGLE AP VW",320,"74018","X-RAY EXAM ABDOMEN 1 VIEW",238.19
"020"," RADIOLOGY",2000037,"ABD COMPLETE ACUTE",320,"74022","X-RAY EXAM SERIES ABDOMEN",377.48
"020"," RADIOLOGY",2000043,"CLAVICLE RT",320,"73000","X-RAY EXAM OF COLLAR BONE",238.19
"020"," RADIOLOGY",2000045,"SHOULDER 1 VW RT",320,"73020","X-RAY EXAM OF SHOULDER",238.19
"020"," RADIOLOGY",2000046,"SHOULDER 2 VWS RT",320,"73030","X-RAY EXAM OF SHOULDER",238.19
"020"," RADIOLOGY",2000049,"HUMERUS 2 VWS RT",320,"73060","X-RAY EXAM OF HUMERUS",238.19
"020"," RADIOLOGY",2000050,"KUB",320,"74018","X-RAY EXAM ABDOMEN 1 VIEW",238.19
"020"," RADIOLOGY",2000052,"FOREARM AP&LAT RT",320,"73090","X-RAY EXAM OF FOREARM",238.19
"020"," RADIOLOGY",2000055,"WRIST 3 VWS RT",320,"73110","X-RAY EXAM OF WRIST",238.19
"020"," RADIOLOGY",2000073,"TOE   RT",320,"73660","X-RAY EXAM OF TOE(S)",238.19
"020"," RADIOLOGY",2000076,"CHEST 2 VIEWS PA and LAT",324,"71046","X-RAY EXAM CHEST 2 VIEWS",235.07
"020"," RADIOLOGY",2000090,"SPINE CERV 4 VWS",320,"72050","X-RAY EXAM NECK SPINE 4/5VWS",650.68
"020"," RADIOLOGY",2000098,"ABD 2 VWS NO CHEST",320,"74019","X-RAY EXAM ABDOMEN 2 VIEWS",238.19
"020"," RADIOLOGY",2000237,"KNEE 3 VWS LT",320,"73562","X-RAY EXAM OF KNEE 3",238.19
"020"," RADIOLOGY",20000010,"SKULL AP & LATERAL",320,"70250","X-RAY EXAM OF SKULL",377.48
"020"," RADIOLOGY",20000050,"ELBOW AP AND LAT-RT",320,"73070","X-RAY EXAM OF ELBOW",196.76
"020"," RADIOLOGY",20000051,"ELBOW 3 VWS-RT",320,"73080","X-RAY EXAM OF ELBOW",238.19
"020"," RADIOLOGY",20000054,"WRIST AP & LAT RT",320,"73100","X-RAY EXAM OF WRIST",238.19
"020"," RADIOLOGY",20000056,"HAND 2 VWS-RT",320,"73120","X-RAY EXAM OF HAND",238.19
"020"," RADIOLOGY",20000057,"HAND 3 VWS-RT",320,"73130","X-RAY EXAM OF HAND",238.19
"020"," RADIOLOGY",20000058,"FINGER/FINGERS-RT 2 VWS",320,"73140","X-RAY EXAM OF FINGER(S)",238.19
"020"," RADIOLOGY",20000060,"HIP UNILAT 1 VW-RT",320,"73501","X-RAY EXAM HIP UNI 1 VIEW",238.19
"020"," RADIOLOGY",20000061,"HIP MIN 2 VW-RT",320,"73502","X-RAY EXAM HIP UNI 2-3 VIEWS",238.19
"020"," RADIOLOGY",20000063,"FEMUR AP AND LAT-RT",320,"73552","X-RAY EXAM OF FEMUR 2/>",238.19
"020"," RADIOLOGY",20000064,"KNEE AP & LAT-RT",320,"73560","X-RAY EXAM OF KNEE 1 OR 2",238.19
"020"," RADIOLOGY",20000065,"KNEE 3 VWS-RT",320,"73562","X-RAY EXAM OF KNEE 3",238.19
"020"," RADIOLOGY",20000066,"TIBIA AP LAT RT",320,"73590","X-RAY EXAM OF LOWER LEG",238.19
"020"," RADIOLOGY",20000068,"ANKLE AP AND LAT-RT",320,"73600","X-RAY EXAM OF ANKLE",238.19
